User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,Is_Intentional
User_74,2025-08-15 12:26:36,0.564,0.622,Walking,Center,Driving_Under_Influence,4way,1,50,4G,-114,98,-14,0.0052147225533987,40.304856972074624,21.807443522650757,1
User_70,2025-08-15 12:57:20,0.314,0.6241,Driving,Ligeris,Speeding,4way,0,70,4G,-91,87,13,0.0065776722765104,37.216378,21.807939894642768,1
User_81,2025-08-15 13:07:30,0.307,0.5453,Running,Koila,Speeding,4way,1,70,3G,-85,-122,-4,0.0070870540472675,40.32254932621772,21.79206418172152,1
User_86,2025-08-15 14:16:21,0.343,0.6668,Running,Ligeris,Driving_Under_Influence,4way,1,80,111,-120,37,12,0.00989715105364,40.30538125861645,21.807460756514462,1
User_88,2025-08-15 15:20:27,0.421,0.7942,Walking,Zep,Reckless_Driving,6way,1,20,WiFi,-54,96,-1,0.0083575362017398,40.279815494943115,21.75281307229406,1
User_79,2025-08-15 15:39:04,0.326,0.5409,Running,Koila,Reckless_Driving,6way,2,20,3G,-98,33,-13,0.003013412204167,40.32190758306814,21.79214027204982,1
User_95,2025-08-15 17:17:51,0.36,0.7279,Running,Koila,7,4way,0,90,4G,-99,94,3,0.0082694133438955,40.32169402284092,21.791550233009858,1
User_84,2025-08-15 18:21:20,0.488,0.6434,Running,Koila,Driving_Under_Influence,2way,140,60,5G,-116,91,1,0.0012911597336322,40.32205109032272,21.79125803248771,1
User_41,2025-08-15 19:33:16,0.642,0.7975,Running,Koila,Speeding,1way,1,30,4G,-85,70,-8,0.0062943618976006,40.32128889798248,23.435276,1
User_39,2025-08-15 19:35:08,0.297,0.7814,Driving,Zep,Reckless_Driving,2way,0,90,5G,-98,12,25,0.003352000222433,40.2795449104194,21.75325699049493,1
User_78,2025-08-15 20:27:02,0.615,0.662,Driving,Ligeris,Driving_Under_Influence,1way,3,60,119,-103,49,-6,0.0066566713595256,40.305042330987554,21.80674588624334,1
User_96,2025-08-15 22:49:02,0.308,0.6148,Driving,Ligeris,Driving_Under_Influence,4way,1,80,4G,-92,48,-14,0.0075017984638121,40.30799875272495,18.538221,1
User_08,2025-08-16 02:44:54,0.33,0.7649,Running,Ligeris,Driving_Under_Influence,6way,5,60,5G,-115,100,5,0.0031640529285699,40.30592034833805,21.808092013400817,1
User_79,2025-08-16 03:02:04,0.326,0.5429,Walking,Spinari,Reckless_Driving,1way,0,80,4G,-75,42,16,0.0077677026241256,40.30650327718974,21.80778306223721,1
User_36,2025-08-16 03:25:59,0.58,0.716,Walking,Zep,Driving_Under_Influence,1way,160,70,WiFi,-88,64,13,0.0015770339690888,40.280597538307894,21.75477430138315,1
User_86,2025-08-16 04:48:27,0.343,0.6688,Walking,Ligeris,Reckless_Driving,1way,160,30,3G,-95,6,-5,0.0091776757422622,40.3061891317359,21.805414229036067,1
User_72,2025-08-16 05:14:42,0.359,0.7718,Running,Koila,Driving_Under_Influence,1way,1,80,5G,-99,51,13,0.0061415602230875,37.88957,21.79121544844061,1
User_66,2025-08-16 06:48:57,0.551,0.5909,Running,Koila,6,2way,4,70,WiFi,-78,37,-1,0.0020677957170241,40.3221889640142,21.791729079356433,1
User_21,2025-08-16 07:07:42,0.256,0.6676,Walking,Zep,Driving_Under_Influence,4way,0,30,WiFi,-56,79,13,0.0034376256994371,37.072002,21.75469326868673,1
User_43,2025-08-16 07:31:43,0.407,0.7324,Driving,Koila,Driving_Under_Influence,2way,0,50,5G,-97,-25,-5,0.0022373022029654,40.32176255785394,21.791811187031875,1
User_61,2025-08-16 09:13:32,0.304,0.6006,Running,Ligeris,Reckless_Driving,2way,3,40,113,-92,70,-12,0.0099386630538134,40.305174103048536,21.808005688956484,1
User_09,2025-08-16 09:54:04,0.444,0.5567,Walking,Zep,Speeding,2way,0,10,WiFi,-82,66,-14,0.049,40.27832253038942,21.752357946797925,1
User_66,2025-08-16 12:44:01,0.551,0.5919,Flying,Koila,Speeding,2way,0,10,4G,-113,8,-13,0.0042893961262195,40.322122577349,21.79113720773842,1
User_18,2025-08-16 12:52:21,0.669,0.6134,Walking,Center,Driving_Under_Influence,2way,2,80,5G,-112,77,4,0.0055321200916766,40.306216142898315,21.80711591451589,1
User_37,2025-08-16 13:12:04,0.696,0.4697,Driving,Koila,Speeding,2way,2,40,5G,-81,-21,5,0.0091634301778353,40.32165390266693,21.79286082171424,1
User_33,2025-08-16 16:07:51,0.554,0.6603,Driving,Zep,Reckless_Driving,5way,0,40,3G,-91,13,12,0.0040777021209565,40.28056291267573,21.753375295173647,1
User_34,2025-08-16 16:15:38,0.466,0.5752,Running,Ligeris,Driving_Under_Influence,4way,1,20,5G,-87,53,21,0.0088038790789752,40.307075418738926,21.807236260370843,1
User_55,2025-08-16 16:24:30,0.3,0.8294,Running,Koila,Speeding,2way,1,50,4G,-91,47,14,0.0024223827045296,37.712805,21.790989429894942,1
User_38,2025-08-16 18:11:00,0.497,0.7266,Driving,Zep,Driving_Under_Influence,2way,0,30,5G,-109,53,-11,0.038,40.28003175970153,21.753648322638934,1
User_12,2025-08-16 18:44:49,0.74,0.7381,Running,Zep,Speeding,1way,0,30,114,-78,67,10,0.0059291495818669,40.279686868372046,21.753258860463784,1
User_11,2025-08-16 18:47:57,0.263,0.8078,Running,Ligeris,Driving_Under_Influence,4way,0,30,113,-86,25,16,0.0092994162355702,40.30566093515004,21.80753382143533,1
User_74,2025-08-16 19:03:30,0.564,0.624,Walking,Center,Speeding,2way,0,60,5G,-89,96,-13,0.0073314789005265,40.27933321187314,21.75369470598047,1
User_24,2025-08-16 22:57:40,0.354,0.7948,Walking,Koila,Driving_Under_Influence,2way,150,10,WiFi,-58,57,0,0.0018782303543355,40.32230168383438,21.790862673576314,1
User_51,2025-08-16 23:03:16,0.574,0.5903,Driving,Zep,Reckless_Driving,1way,1,70,WiFi,-53,32,15,0.0037356246321452,40.28061908810531,17.401864,1
User_05,2025-08-16 23:12:15,0.307,0.5957,Driving,Zep,7,2way,0,40,WiFi,-89,59,-8,0.009675337261923,40.2808279199031,21.752189272645474,1
User_05,2025-08-17 01:04:58,0.307,0.5967,Walking,Spinari,Reckless_Driving,2way,4,30,4G,-109,81,-9,0.0047630519997921,40.28059923158369,21.75316159736905,1
User_92,2025-08-17 01:07:59,0.622,0.4664,Swimming,Zep,Driving_Under_Influence,2way,1,10,WiFi,-50,69,-6,0.0039509663903924,40.280361637613,21.754536632441855,1
User_80,2025-08-17 02:28:15,0.447,0.7836,Driving,Zep,Driving_Under_Influence,2way,0,10,5G,-107,63,-14,0.0051440140363705,40.278953538624805,19.311205,1
User_22,2025-08-17 02:47:04,0.656,0.5576,Swimming,Zep,Driving_Under_Influence,2way,1,60,3G,-81,19,16,0.0033291322815059,40.27926138456935,21.75418855950778,1
User_73,2025-08-17 04:33:40,0.343,0.8273,Running,Ligeris,Speeding,2way,0,40,5G,-79,43,4,0.0037516786258219,40.30592251957075,17.989122,1
User_23,2025-08-17 10:47:48,0.532,0.5267,Walking,Koila,Reckless_Driving,2way,0,20,WiFi,-90,-22,2,0.0034386009216411,40.32259765527645,21.79120997448077,1
User_50,2025-08-17 10:48:25,0.395,0.6814,Walking,Zep,Reckless_Driving,4way,2,10,WiFi,-75,25,6,0.0010810398997245,40.280357684770784,17.454899,1
User_24,2025-08-17 13:31:03,0.354,0.7968,Walking,Koila,8,2way,3,50,5G,-72,71,7,0.0086659592599655,40.32208710145608,21.79137667174943,1
User_93,2025-08-17 13:53:26,0.333,0.8443,Walking,Zep,Driving_Under_Influence,5way,0,90,5G,-79,79,-15,0.0050454702939021,40.2795615103542,21.75499521545012,1
User_98,2025-08-17 15:59:42,0.734,0.603,Walking,Koila,Reckless_Driving,1way,0,40,WiFi,-50,54,-14,0.0011371759427382,40.323529617744235,17.107314,1
User_62,2025-08-17 16:42:55,0.471,0.566,Running,Zep,Speeding,4way,1,120,4G,-102,97,5,0.0024465976344918,37.539525,21.7531231913274,1
User_45,2025-08-17 16:55:19,0.693,0.6534,Running,Zep,Driving_Under_Influence,1way,1,70,4G,-70,63,1,0.038,40.27938640529863,21.75185427915325,1
User_48,2025-08-17 16:59:38,0.636,0.6509,Walking,Zep,Speeding,4way,1,50,4G,-106,40,0,0.0051646407065763,40.28082160958609,18.114627,1
User_22,2025-08-17 18:38:29,0.656,0.5586,Flying,Zep,Speeding,2way,1,70,4G,-76,58,10,0.0090082540480203,40.278914779630625,21.753627575133255,1
User_76,2025-08-17 20:31:03,0.251,0.6182,Running,Koila,Driving_Under_Influence,4way,0,60,4G,-108,-15,3,0.0096457131723833,40.32264156184903,21.791567075994006,1
User_91,2025-08-17 21:39:05,0.716,0.6673,Driving,Zep,7,4way,0,10,WiFi,-68,37,-4,0.0043892170956789,40.28027590100819,21.75276157496567,1
User_87,2025-08-18 00:48:56,0.64,0.7645,Walking,Zep,Reckless_Driving,2way,2,70,WiFi,-71,90,8,0.008394354582375,37.491008,21.75229361821641,1
User_98,2025-08-18 00:59:17,0.734,0.605,Walking,Spinari,Driving_Under_Influence,1way,2,60,5G,-94,92,13,0.0052930201914465,40.32312843328862,21.789756363273128,1
User_93,2025-08-18 01:28:17,0.333,0.8453,Driving,Zep,Driving_Under_Influence,6way,0,30,3G,-93,4,12,0.0074372098361452,40.27905405806313,21.753825282412834,1
User_08,2025-08-18 05:05:50,0.33,0.7689,Walking,Zep,Driving_Under_Influence,6way,0,40,4G,-108,6,4,0.0084852989960988,40.279141001370185,21.753586959145903,1
User_32,2025-08-18 06:18:21,0.684,0.5583,Driving,Ligeris,Driving_Under_Influence,2way,0,30,WiFi,-81,23,-16,0.0064730580997352,40.30632866691914,23.321723,1
User_86,2025-08-18 09:01:46,0.343,0.6738,Swimming,Koila,Speeding,1way,0,60,WiFi,-57,48,-9,0.0042706632949151,40.32214631349277,21.79183324839054,1
User_88,2025-08-18 09:33:00,0.421,0.8002,Driving,Spinari,Speeding,4way,1,110,WiFi,-56,69,-14,0.001507876680351,40.27947270857685,21.752050844735457,1
User_40,2025-08-18 09:43:31,0.357,0.5461,Driving,Center,Speeding,1way,0,70,3G,-75,21,5,0.0037513231964833,40.27943858352136,21.752620159260136,1
User_14,2025-08-18 09:53:09,0.533,0.5396,Running,Zep,Driving_Under_Influence,2way,1,40,4G,-116,94,11,0.029,40.279916078982325,21.752006701476912,1
User_97,2025-08-18 12:00:26,0.737,0.6716,Driving,Ligeris,Driving_Under_Influence,1way,0,60,3G,-97,48,5,0.0044154274200621,40.307566643211246,19.112684,1
User_82,2025-08-18 13:22:14,0.291,0.494,Walking,Koila,Speeding,2way,1,20,5G,-104,13,20,0.0031697120112144,40.32163086639819,21.790135446483987,1
User_34,2025-08-18 17:23:39,0.466,0.5782,Driving,Koila,6,4way,0,40,5G,-89,37,-14,0.0010250549648906,40.321813848427006,21.791163343676676,1
User_17,2025-08-18 20:12:17,0.439,0.8336,Driving,Zep,Driving_Under_Influence,2way,0,Harassing_Driver,4G,-99,23,-3,0.0082283764668235,40.279882267212265,21.7535092936084,1
User_83,2025-08-18 20:25:34,0.498,0.5427,Driving,Koila,Speeding,2way,2,90,115,-94,27,13,0.0041723864434638,40.322860961505306,21.790467235801856,1
User_51,2025-08-18 22:03:05,0.574,0.5943,Running,Ligeris,Speeding,1way,1,70,3G,-104,28,10,0.0013686403468026,37.090846,21.807676965435927,1
User_52,2025-08-18 23:27:26,0.706,0.8584,Walking,Zep,Driving_Under_Influence,2way,0,50,3G,-93,-22,-7,0.0016585453841443,40.27931836177175,21.750959897779456,1
User_13,2025-08-18 23:36:52,0.738,0.7333,Flying,Zep,Driving_Under_Influence,1way,0,50,WiFi,-86,65,10,0.0045141374507601,40.27913217508244,21.75343637145553,1
User_07,2025-08-19 00:26:07,0.47,0.6914,Running,Ligeris,Speeding,2way,160,40,3G,-81,55,16,0.0028996849117127,40.30643830250181,21.80652432329011,1
User_30,2025-08-19 01:02:54,0.478,0.6631,Running,Koila,7,1way,0,70,4G,-97,23,11,0.0095650025258549,40.32165561551173,21.7917342959824,1
User_83,2025-08-19 02:23:41,0.498,0.5437,Running,Ligeris,Speeding,2way,140,50,3G,-107,89,-3,0.0089848803580415,40.30622697819485,21.80748353197922,1
User_27,2025-08-19 02:52:10,0.33,0.665,Walking,Ligeris,Speeding,4way,0,60,3G,-98,10,-10,0.0022935818669809,38.325258,21.80774441186594,1
User_01,2025-08-19 03:28:46,0.581,0.8337,Driving,Koila,Reckless_Driving,2way,1,90,3G,-75,38,25,0.0038974757643356,40.32297618963416,21.79024902249477,1
User_99,2025-08-19 03:31:37,0.622,0.6254,Walking,Ligeris,Driving_Under_Influence,2way,1,40,WiFi,-62,8,-9,0.0048434407115413,40.30605388997859,17.086035,1
User_29,2025-08-19 03:59:23,0.603,0.8123,Walking,Koila,Speeding,2way,0,10,4G,-105,99,24,0.0089463272306491,40.321962155799646,21.793076031047327,1
User_12,2025-08-19 04:20:16,0.74,0.7431,Running,Zep,Driving_Under_Influence,1way,1,50,WiFi,-58,96,6,0.0064871233732266,37.989318,21.751973261995747,1
User_87,2025-08-19 06:30:39,0.64,0.7665,Flying,Ligeris,Reckless_Driving,1way,2,20,3G,-84,19,16,0.0040252442940955,40.305842377681586,21.807918692004407,1
User_66,2025-08-19 07:17:12,0.551,0.5969,Walking,Koila,Driving_Under_Influence,5way,0,30,WiFi,-70,48,-16,0.0057020547855355,40.3216516211922,21.793426745825972,1
User_11,2025-08-19 07:26:10,0.263,0.8138,Driving,Zep,Reckless_Driving,4way,2,40,4G,-118,36,-2,0.0027697483370772,41.4311,21.754124948529284,1
User_08,2025-08-19 07:36:13,0.33,0.7709,Walking,Zep,Speeding,2way,2,50,5G,-108,29,25,0.0065552940696547,40.27815119926116,21.75297113555048,1
User_78,2025-08-19 09:10:16,0.615,0.669,Walking,Ligeris,Driving_Under_Influence,1way,1,40,5G,-98,23,20,0.0040697173578936,40.30584524660449,21.807005007389748,1
User_69,2025-08-19 09:19:47,0.667,0.5661,Driving,Zep,Driving_Under_Influence,1way,3,20,4G,-75,64,-23,0.0031962388768101,40.2795688224833,21.753408165629708,1
User_02,2025-08-22 03:38:42,0.477,0.6624,Walking,Ligeris,Reckless_Driving,2way,150,80,WiFi,-68,28,2,0.0053634622131275,40.30653958163336,21.80526747624733,1
User_48,2025-08-22 06:50:10,0.636,0.6609,Driving,Koila,Speeding,1way,1,20,WiFi,-58,57,14,0.0036542470872761,37.967312,21.791208260621683,1
User_44,2025-08-22 06:57:01,0.546,0.7425,Walking,Ligeris,Speeding,1way,0,30,114,-112,61,-7,0.0099455312942702,40.30515188466218,21.80836157733604,1
User_62,2025-08-22 07:46:00,0.471,0.575,Driving,Ligeris,Reckless_Driving,1way,0,70,4G,-82,95,-4,0.05,40.305069464248334,21.80662067031847,1
User_51,2025-08-22 08:53:05,0.574,0.6023,Running,Ligeris,Speeding,4way,150,20,3G,-81,55,-8,0.0050347007923638,40.30591223758826,21.807601878807443,1
User_15,2025-08-22 08:59:23,0.369,0.5068,Driving,Koila,Reckless_Driving,4way,0,40,104,-59,54,-15,0.0099242138471622,40.32378447184606,21.79101843839106,1
User_05,2025-08-22 08:59:47,0.307,0.6067,Flying,Ligeris,Driving_Under_Influence,1way,0,90,5G,-92,59,-3,0.0070846557119399,40.30629093069875,21.808497914654165,1
User_20,2025-08-22 13:33:44,0.625,0.8633,Driving,Koila,Driving_Under_Influence,4way,1,130,116,-117,35,3,0.0011038608698127,40.322458858845046,21.791326982854542,1
User_28,2025-08-22 13:35:07,0.311,0.4858,Walking,Koila,Reckless_Driving,2way,1,60,3G,-110,1,8,0.041,40.32213445723652,21.793588020541005,1
User_07,2025-08-22 15:12:01,0.47,0.6984,Running,Koila,Driving_Under_Influence,4way,1,80,WiFi,-67,54,24,0.0029170271790654,40.32258683510758,21.79077768145365,1
User_59,2025-08-22 15:49:58,0.521,0.5873,Walking,Zep,Reckless_Driving,2way,1,80,107,-58,73,7,0.0025605758473409,40.278440453289186,21.751975453570495,1
User_30,2025-08-22 15:54:14,0.478,0.6701,Walking,Ligeris,Reckless_Driving,2way,0,80,5G,-103,-43,-2,0.0070470368721557,40.30569837464501,21.807705107767273,1
User_91,2025-08-22 16:33:22,0.716,0.6783,Driving,Zep,Speeding,5way,0,50,5G,-117,45,16,0.0096921329514301,40.27888421334332,21.751747037050546,1
User_02,2025-08-22 16:35:36,0.477,0.6634,Driving,Zep,Reckless_Driving,1way,140,10,WiFi,-83,81,-2,0.0031519912795643,40.27991518432912,21.754911783359297,1
User_25,2025-08-22 16:52:24,0.352,0.5313,Walking,Koila,Speeding,1way,140,70,WiFi,-75,28,-11,0.0046461334936527,40.322808739782246,21.790561602183825,1
User_21,2025-08-22 17:44:55,0.256,0.6796,Running,Koila,Driving_Under_Influence,2way,0,50,WiFi,-74,18,23,0.006241268473735,40.32211380126995,21.791056895814616,1
User_64,2025-08-22 18:16:30,0.287,0.4767,Driving,Koila,Speeding,2way,160,70,4G,-80,40,-7,0.001202806301814,40.32202510574384,21.791077417824543,1
User_82,2025-08-22 23:37:57,0.291,0.502,Driving,Zep,Driving_Under_Influence,1way,2,30,5G,-107,46,-16,0.0099599819989092,40.27996008644673,17.588727,1
User_33,2025-08-23 00:02:22,0.554,0.6733,Running,Zep,Driving_Under_Influence,2way,0,20,WiFi,-50,-121,-2,0.0083166456718828,40.27956875379736,21.75341570356864,1
User_62,2025-08-23 00:20:06,0.471,0.577,Driving,Ligeris,Driving_Under_Influence,4way,1,90,WiFi,-62,20,5,0.0092160688198156,42.838747,21.808416443700803,1
User_09,2025-08-24 14:15:09,0.444,0.5737,Walking,Ligeris,Driving_Under_Influence,2way,2,90,4G,-120,26,2,0.0094002772188648,37.011454,21.805471360702793,1
User_08,2025-08-24 18:14:12,0.33,0.7809,Running,Ligeris,Driving_Under_Influence,5way,0,80,3G,-103,38,-16,0.0076363175954582,40.30732124873791,21.808274394973783,1
User_85,2025-08-24 19:13:05,0.653,0.6713,Driving,Ligeris,Driving_Under_Influence,2way,0,80,104,-81,27,13,0.0057006174274495,40.30481939076371,21.80687382168601,1
User_95,2025-08-24 19:40:11,0.36,0.7469,Driving,Koila,Reckless_Driving,2way,0,40,WiFi,-53,64,24,0.0077007490039145,40.32221875606735,21.79142402667132,1
User_05,2025-08-24 20:35:16,0.307,0.6117,Flying,Zep,Driving_Under_Influence,4way,1,40,WiFi,-79,7,1,0.0050016691899453,40.2784617683972,21.753082153323252,1
User_34,2025-08-24 20:42:37,0.466,0.5912,Walking,Ligeris,Speeding,1way,3,40,5G,-115,11,6,0.0096551493152538,42.886035,21.807579186384793,1
User_36,2025-08-24 21:34:39,0.58,0.732,Driving,Koila,Speeding,2way,1,20,5G,-107,60,-1,0.0043548917875755,42.127429,21.791640316532938,1
User_13,2025-08-24 23:50:21,0.738,0.7453,Running,Ligeris,Speeding,2way,0,50,3G,-83,87,12,0.04,40.30601338328119,21.807383850791197,1
User_89,2025-08-25 01:42:30,0.606,0.8642,Walking,Koila,7,2way,1,60,4G,-119,51,-4,0.0095700246990715,40.32254697849646,21.792177300831163,1
User_33,2025-08-25 02:03:45,0.554,0.6783,Driving,Zep,Reckless_Driving,2way,1,30,5G,-96,-40,-11,0.0010285137349031,40.27950778856625,21.751879674189,1
User_46,2025-08-25 02:57:35,0.537,0.7029,Walking,Zep,Reckless_Driving,2way,0,90,118,-74,87,6,0.0033394248524229,40.27800747964212,21.752909506042094,1
User_66,2025-08-25 05:04:39,0.551,0.6099,Driving,Spinari,Reckless_Driving,2way,1,70,WiFi,-86,65,-1,0.0046229480587367,40.32127266989275,21.790524229741372,1
User_15,2025-08-25 06:52:36,0.369,0.5128,Walking,Zep,Driving_Under_Influence,4way,1,10,5G,-97,89,7,0.0064564859429675,40.27805500236768,18.682371,1
User_45,2025-08-25 08:09:56,0.693,0.6684,Running,Koila,Speeding,1way,1,90,WiFi,-75,62,10,0.0048794628978935,40.322017467330575,18.853306,1
User_30,2025-08-25 08:39:00,0.478,0.6751,Driving,Koila,Speeding,2way,0,10,4G,-114,80,-2,0.0036207916443398,40.3234147754431,19.536791,1
User_36,2025-08-25 09:00:18,0.58,0.734,Running,Koila,Driving_Under_Influence,2way,2,10,4G,-88,11,-25,0.0010812194466514,40.32117813180737,21.791874275927142,1
User_70,2025-08-25 09:23:11,0.314,0.6441,Running,Ligeris,8,2way,0,10,WiFi,-56,22,-9,0.0047231173462802,40.30737423822433,21.80744695926495,1
User_88,2025-08-25 09:56:56,0.421,0.8132,Driving,Zep,Speeding,2way,0,30,106,-117,66,-14,0.009247702741067,40.2792221143649,21.75282706439062,1
User_60,2025-08-25 10:35:11,0.669,0.5327,Running,Ligeris,Driving_Under_Influence,4way,0,30,3G,-99,-122,-12,0.006840375051674,40.3063340284929,21.80746662744162,1
User_84,2025-08-25 10:37:24,0.488,0.6634,Driving,Ligeris,Reckless_Driving,1way,150,50,4G,-100,80,-14,0.0084894986578186,40.30686146549193,21.8064011968339,1
User_69,2025-08-25 12:28:03,0.667,0.5781,Driving,Koila,Reckless_Driving,1way,0,90,106,-83,52,-8,0.0033106985143218,40.3213199661221,21.79015128363516,1
User_21,2025-08-25 14:24:35,0.256,0.6846,Running,Ligeris,Driving_Under_Influence,4way,3,20,5G,-115,85,7,0.0055774546137975,37.044978,21.80744001498249,1
User_68,2025-08-25 20:51:50,0.402,0.7037,Walking,Ligeris,Speeding,2way,1,20,118,-89,22,1,0.0010531655871657,40.30659332481298,21.807217787418768,1
User_79,2025-08-25 21:03:08,0.326,0.5619,Running,Koila,Driving_Under_Influence,2way,0,30,5G,-80,90,-14,0.034,40.32113986930373,21.78963818831456,1
