User_Id,Original_Reputation,Predicted_TPOT_Raw,Predicted_FLAML_Raw,Feedback_Loop_Supervised,Processed_TPOT_Supervised,Processed_FLAML_Supervised,Feedback_Loop_Unsupervised,Processed_TPOT_Unsupervised,Processed_FLAML_Unsupervised
62,0.366,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
63,0.543,0.46898395,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
64,0.511,0.4689721,0.4672183,0.9875,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
65,0.448,0.468948,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
66,0.28,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
67,0.529,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
68,0.472,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
69,0.34,0.46899587,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
70,0.601,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
71,0.256,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
72,0.567,0.46893698,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
73,0.325,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
74,0.497,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
75,0.409,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
76,0.355,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
77,0.428,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
78,0.347,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
79,0.389,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,0.985,0.4623525104602509,0.4684881
80,0.704,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
81,0.376,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
82,0.324,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
83,0.309,0.4688781,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
84,0.527,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
85,0.254,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
86,0.469,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
87,0.709,0.46899587,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
88,0.471,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
89,0.336,0.46897206,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
90,0.525,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
91,0.587,0.46890187,0.4672183,1.0,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
92,0.694,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
93,0.588,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
94,0.681,0.4689721,0.4672183,0.98,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
95,0.545,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
96,0.261,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
97,0.337,0.46877122,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4676851
98,0.46,0.4689721,0.4672183,0.975,0.4622727272727271,0.4680315,0.9925,0.4623525104602509,0.4684881
99,0.465,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
100,0.37,0.4689721,0.4672183,1.0,0.4622727272727271,0.4680315,1.0,0.4623525104602509,0.4684881
