User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_58,2025-03-19 16:13:52,0.744,0.3482,Driving,Koila,Driving_Under_Influence,4way,0,60,4G,-106,44,15,0.0076243068216032,40.32243903072204,21.791713641010723,Normal
User_40,2025-03-20 11:24:04,0.357,0.2451,Driving,Koila,Speeding,4way,2,50,3G,-112,2,15,0.0012860606641265,40.32198072827406,21.791144461024295,Normal
User_20,2025-03-20 14:02:48,0.625,0.5533,Driving,Zep,Reckless_Driving,2way,1,110,3G,-83,53,10,0.0078107576250578,40.279713382653824,21.75272690992702,Normal
User_57,2025-03-20 14:40:49,0.592,0.4108,Walking,Ligeris,Driving_Under_Influence,2way,150,80,5G,-72,21,12,0.0069294015906372,40.30793156026164,21.80770810489209,Normal
User_87,2025-03-21 09:25:32,0.64,0.4645,Driving,Zep,Driving_Under_Influence,2way,5,40,5G,-98,86,8,0.0029491354726574,40.278905760342866,21.752520179832025,Normal
User_63,2025-03-21 16:04:20,0.549,0.5273,Driving,Zep,Driving_Under_Influence,2way,2,50,4G,-119,93,-15,0.0057025993330059,40.28104850439778,21.75345063097374,Normal
User_72,2025-03-21 17:46:11,0.359,0.4768,Walking,Ligeris,Driving_Under_Influence,1way,0,40,3G,-85,60,-11,0.0056507489731513,40.306680491320535,21.80920216829266,Normal
User_31,2025-03-22 06:07:22,0.293,0.5597,Driving,Ligeris,Reckless_Driving,2way,0,10,3G,-111,73,3,0.0060211834448497,40.30603199892707,21.806848177981,Normal
User_23,2025-03-24 04:55:35,0.532,0.2337,Walking,Ligeris,Speeding,1way,1,30,WiFi,-52,60,-16,0.0036702327859463,40.307270195940625,21.80558464760414,Normal
User_56,2025-03-27 16:14:57,0.449,0.5086,Running,Zep,Reckless_Driving,2way,4,50,4G,-89,7,7,0.0026465512396904,40.279657531023695,21.755410401021955,Normal
User_60,2025-03-28 01:28:49,0.669,0.2327,Driving,Koila,Driving_Under_Influence,1way,0,20,3G,-80,14,14,0.0048468282014734,40.32172454520796,21.789297205446204,Normal
User_16,2025-03-28 09:18:31,0.455,0.4428,Running,Koila,Reckless_Driving,2way,4,90,WiFi,-67,23,-12,0.0050541739982406,40.32073686784954,21.790645559771225,Normal
User_17,2025-03-28 11:33:15,0.439,0.5476,Walking,Zep,Driving_Under_Influence,2way,0,50,5G,-100,9,13,0.0010217081563949,40.28025492112043,21.753307319733167,Normal
User_20,2025-03-28 22:05:33,0.625,0.5693,Walking,Koila,Reckless_Driving,1way,1,40,WiFi,-58,36,3,0.0064644252174014,40.32191306798568,21.791261896264096,Normal
User_55,2025-03-29 23:33:25,0.3,0.5494,Driving,Koila,Speeding,4way,3,30,4G,-108,17,-16,0.0049089366305439,40.32168223358179,21.79123757261476,Normal
User_34,2025-03-30 05:42:31,0.466,0.2962,Running,Zep,Reckless_Driving,2way,0,10,4G,-100,14,-3,0.0088598171250629,40.279165814574256,21.751229843782134,Normal
User_39,2025-03-31 09:28:44,0.297,0.5074,Driving,Ligeris,Reckless_Driving,4way,1,50,5G,-108,48,-4,0.0091911239159518,40.305983588445855,21.80737322093264,Normal
User_80,2025-04-01 14:18:22,0.447,0.5086,Running,Zep,Speeding,2way,4,30,WiFi,-58,90,8,0.0055225376869357,40.27956949212777,21.753249860134304,Normal
User_72,2025-04-01 19:57:04,0.359,0.4988,Running,Ligeris,Driving_Under_Influence,2way,1,30,3G,-92,49,-9,0.0093798705027576,40.30641741878855,21.8077436612727,Normal
User_27,2025-04-01 22:29:49,0.33,0.386,Driving,Ligeris,Reckless_Driving,2way,1,50,3G,-92,83,1,0.0042188769592993,40.304903843356946,21.805976795862087,Normal
User_41,2025-04-02 08:44:57,0.642,0.5275,Walking,Koila,Reckless_Driving,2way,4,80,WiFi,-57,66,-10,0.0096651118122212,40.323422994591795,21.79269963240019,Normal
User_65,2025-04-03 11:40:47,0.654,0.4412,Driving,Zep,Reckless_Driving,2way,0,10,4G,-89,50,3,0.0087309351041014,40.27948824701579,21.75142646602486,Normal
User_19,2025-04-04 06:08:12,0.361,0.5208,Walking,Zep,Speeding,2way,2,50,WiFi,-57,77,0,0.0044869953734806,40.279555017768175,21.75326517209056,Normal
User_03,2025-04-04 14:49:11,0.47,0.4892,Driving,Koila,Driving_Under_Influence,2way,2,60,3G,-75,4,-15,0.0049320436557081,40.3219986319157,21.791123453708483,Normal
User_09,2025-04-05 13:34:40,0.444,0.2907,Running,Koila,Speeding,1way,0,60,4G,-83,23,-10,0.0084975520604161,40.32196031848731,21.791343063220435,Normal
User_53,2025-04-06 09:00:01,0.703,0.3843,Driving,Koila,Speeding,4way,0,50,4G,-99,59,3,0.0030821263982752,40.32125830536769,21.791724177996777,Normal
User_62,2025-04-07 07:26:05,0.471,0.302,Walking,Zep,Driving_Under_Influence,1way,0,40,5G,-111,64,-15,0.0061611868594452,40.28003291724449,21.754572809294498,Normal
User_82,2025-04-09 09:34:52,0.291,0.232,Walking,Koila,Speeding,2way,3,110,5G,-119,47,6,0.0078041015542432,40.32130941709125,21.791916538099457,Normal
User_13,2025-04-09 13:37:23,0.738,0.4703,Driving,Koila,Reckless_Driving,4way,2,40,4G,-75,74,-16,0.0037941533941913,40.322536362554885,21.792712300743744,Normal
User_61,2025-04-10 08:29:22,0.304,0.3456,Running,Koila,Reckless_Driving,2way,0,80,3G,-89,27,-13,0.005546297163927,40.322915649899016,21.790727219898447,Normal
User_76,2025-04-10 12:19:56,0.251,0.3592,Walking,Ligeris,Reckless_Driving,2way,0,10,WiFi,-60,37,5,0.0011652545453812,40.3065004716772,21.80942959539612,Normal
User_93,2025-04-10 17:39:06,0.333,0.5863,Walking,Ligeris,Driving_Under_Influence,1way,0,50,5G,-120,-132,2,0.0087639021510245,40.30621767809238,21.80738327373532,Normal
User_85,2025-04-11 18:43:21,0.653,0.4023,Running,Koila,Reckless_Driving,4way,1,40,WiFi,-74,70,-11,0.0023775284284341,40.32139685306377,21.792713221298424,Normal
User_60,2025-04-13 09:42:54,0.669,0.2647,Walking,Ligeris,Reckless_Driving,1way,1,80,WiFi,-67,62,3,0.0057703096914413,40.30575358575637,21.80775985337165,Normal
User_95,2025-04-14 12:25:13,0.36,0.4829,Walking,Koila,Reckless_Driving,1way,3,60,5G,-111,58,-3,0.0021920786853878,40.32197898903746,21.791448522603563,Normal
User_05,2025-04-16 20:28:07,0.307,0.3517,Walking,Ligeris,Driving_Under_Influence,2way,0,20,4G,-114,51,7,0.0057740664401054,40.30513714926208,21.807618326385935,Normal
User_09,2025-04-17 08:40:28,0.444,0.3157,Running,Zep,Speeding,1way,0,20,WiFi,-70,90,-10,0.0062619754760017,40.279419754300825,21.75283633871992,Normal
User_27,2025-04-19 04:13:56,0.33,0.421,Running,Koila,Speeding,2way,0,80,5G,-93,95,-11,0.0016442857182819,40.32216217120095,21.79160287973679,Normal
User_17,2025-04-19 20:27:59,0.439,0.5906,Running,Zep,Reckless_Driving,2way,0,50,4G,-105,19,3,0.0091781894761979,40.2790264903965,21.754596859665018,Normal
User_35,2025-04-19 23:36:44,0.301,0.2745,Walking,Ligeris,Speeding,1way,4,10,3G,-87,40,10,0.0010710654816299,40.30647200230732,21.80773445704381,Normal
User_17,2025-04-20 20:44:44,0.439,0.5936,Walking,Ligeris,Speeding,2way,0,40,WiFi,-85,100,2,0.0012418536412479,40.30651066715565,21.808471362230858,Normal
User_90,2025-04-20 23:54:53,0.395,0.3308,Driving,Ligeris,Reckless_Driving,1way,0,60,4G,-113,98,-8,0.0047545193047511,40.30624504485519,21.807575128023085,Normal
User_83,2025-04-24 01:27:12,0.498,0.3097,Driving,Koila,6,1way,1,50,3G,-82,60,8,0.0074360174709854,40.32087788038879,21.790833698272554,Normal
User_21,2025-04-25 06:57:03,0.256,0.4406,Running,Koila,Reckless_Driving,2way,0,30,4G,-100,14,1,0.0073154323299398,40.322178556445074,21.791403131461745,Normal
User_87,2025-04-27 17:36:03,0.64,0.5395,Walking,Koila,Driving_Under_Influence,4way,1,80,5G,-79,90,16,0.0031982215197804,40.32151478697134,21.790667729804277,Normal
User_74,2025-04-28 14:53:32,0.564,0.405,Running,Ligeris,Speeding,2way,1,20,3G,-111,32,-12,0.0041088406430338,40.30627428639647,21.807587789917505,Normal
User_36,2025-04-29 01:13:19,0.58,0.497,Running,Koila,Reckless_Driving,1way,3,40,WiFi,-80,-144,-16,0.0048300137353795,40.321781572498,21.790394348403566,Normal
User_67,2025-04-29 07:06:10,0.692,0.4761,Driving,Koila,Speeding,2way,2,130,5G,-91,78,3,0.007202067901349,40.32247108627227,21.79157445028659,Normal
User_54,2025-04-29 07:53:01,0.482,0.6129,Driving,Zep,Reckless_Driving,2way,1,10,3G,-95,84,-12,0.0092812232229445,40.27999655508564,21.753489023836945,Normal
User_94,2025-04-29 18:38:57,0.459,0.242,Running,Ligeris,Driving_Under_Influence,1way,1,20,WiFi,-54,72,-4,0.0094849556041957,40.30703527732237,21.80604895834091,Normal
User_89,2025-04-29 18:56:17,0.606,0.6292,Walking,Zep,Reckless_Driving,1way,0,40,115,-86,85,0,0.005069740690443,40.281073687124355,21.752455002658703,Normal
User_50,2025-04-30 21:19:40,0.395,0.4644,Running,Koila,Reckless_Driving,2way,1,10,WiFi,-72,-42,9,0.0086811359867309,40.32154876789792,21.79326782980867,Normal
User_100,2025-05-01 01:39:59,0.718,0.58,Running,Ligeris,Speeding,2way,5,50,3G,-93,78,2,0.0022497404640876,40.30629904528985,21.80733110313532,Normal
User_45,2025-05-02 16:30:52,0.693,0.4384,Driving,Zep,Driving_Under_Influence,1way,0,20,WiFi,-52,11,0,0.002385682500619,40.27843679048194,21.752763200583875,Normal
User_89,2025-05-03 03:01:08,0.606,0.6362,Running,Ligeris,Driving_Under_Influence,4way,0,30,5G,-106,43,9,0.0072038597058102,40.306910622535845,21.808756865499163,Normal
User_57,2025-05-03 04:48:23,0.592,0.4978,Running,Ligeris,Reckless_Driving,1way,0,90,3G,-119,60,-16,0.0061178237252767,40.30506816947128,21.80914054691134,Normal
User_24,2025-05-03 20:05:39,0.354,0.5848,Driving,Koila,Driving_Under_Influence,4way,1,40,4G,-91,99,15,0.0039538234983454,40.322569043297456,21.791994057534797,Normal
User_91,2025-05-05 02:58:21,0.716,0.4603,Walking,Ligeris,Driving_Under_Influence,2way,1,50,5G,-74,1,-16,0.0048004934818492,42.118809,21.806266193623937,Normal
User_79,2025-05-07 23:12:35,0.326,0.3419,Driving,Koila,Reckless_Driving,1way,1,20,WiFi,-57,-139,6,0.0024737444339962,40.32214453167045,21.78971923272071,Normal
User_74,2025-05-08 05:19:39,0.564,0.425,Running,Ligeris,Driving_Under_Influence,1way,2,80,4G,-100,16,1,0.0077241579326145,40.30763906626233,21.806601427678466,Normal
User_52,2025-05-08 06:01:11,0.706,0.6534,Running,Koila,Speeding,1way,1,70,3G,-103,24,4,0.0015446411038753,40.32238913089708,21.79357126039831,Normal
User_77,2025-05-10 06:33:27,0.369,0.3443,Running,Ligeris,Driving_Under_Influence,2way,0,40,3G,-108,30,-16,0.0051533382608031,40.30685994010143,21.807358409239555,Normal
User_08,2025-05-11 00:13:30,0.33,0.5709,Running,Koila,Driving_Under_Influence,4way,0,60,5G,-70,62,-5,0.0074024630991781,40.32195704379356,21.789936064617137,Normal
User_38,2025-05-11 18:26:30,0.497,0.5316,Driving,Ligeris,Driving_Under_Influence,2way,0,80,WiFi,-57,37,-11,0.0077597086861624,40.30481120820999,21.806555900247066,Normal
User_25,2025-05-11 23:33:40,0.352,0.3263,Driving,Koila,Speeding,4way,1,40,WiFi,-90,74,11,0.0096485134983362,40.323553622115035,22.494682,Normal
User_18,2025-05-12 03:38:38,0.669,0.4224,Running,Ligeris,Speeding,2way,0,30,5G,-88,87,1,0.0060129669332729,40.30641871067958,21.807743715806748,Normal
