User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_37,2025-01-03 15:35:45,0.696,0.0197,Driving,Spinari,Speeding,2way,3,10,4G,-92,17,-3,0.0099947827199182,40.30753088711323,21.80689849911443,Intentional
User_45,2025-01-03 20:47:41,0.693,0.2014,Walking,Center,Speeding,1way,0,90,5G,-112,99,15,0.0079846253545256,40.304833011175624,21.80723447452618,Intentional
User_75,2025-01-04 01:37:35,0.65,0.2934,Running,Zep,Driving_Under_Influence,5way,0,60,4G,-111,40,-1,0.0038981929697627,40.27890780815837,21.75174233301883,Intentional
User_09,2025-01-04 14:54:39,0.444,0.1097,Running,Center,Reckless_Driving,2way,2,30,WiFi,-64,19,-9,0.0029169052725428,40.32173836848784,21.79096513253096,Intentional
User_33,2025-01-04 18:19:31,0.554,0.2113,Running,Center,Driving_Under_Influence,4way,3,10,5G,-103,83,-14,0.0078953670631505,40.32235827134855,21.79109976430055,Intentional
User_15,2025-01-04 20:31:36,0.369,0.0478,Swimming,Ligeris,Driving_Under_Influence,4way,0,40,WiFi,-83,91,-7,0.005872265526278,40.307385738354334,21.80844243855355,Intentional
User_58,2025-01-05 05:21:00,0.744,0.2012,Running,Center,Reckless_Driving,4way,3,10,3G,-76,24,-8,0.0036777608144789,40.30543323895796,21.807924382510027,Intentional
User_75,2025-01-05 12:43:05,0.65,0.2964,Running,Center,Reckless_Driving,2way,0,10,WiFi,-77,42,16,0.0086434157089659,40.321974517929824,21.790992412116967,Intentional
User_51,2025-01-05 15:17:18,0.574,0.1443,Swimming,Koila,Driving_Under_Influence,1way,0,10,4G,-118,97,16,0.0033685507354104,40.3218050484127,21.791677843423216,Intentional
User_19,2025-01-05 16:12:31,0.361,0.3438,Running,Spinari,Reckless_Driving,2way,2,20,5G,-106,8,-5,0.0075068602056308,40.30618463262214,21.807875028790537,Intentional
User_05,2025-01-05 21:44:20,0.307,0.1497,Flying,Zep,Speeding,2way,1,10,WiFi,-86,52,-6,0.00711046770354,40.27955831834248,21.754722505433055,Intentional
User_24,2025-01-05 23:47:41,0.354,0.3488,Walking,Koila,Speeding,6way,1,10,4G,-84,61,-9,0.0059944088636853,40.32361324781476,21.792215178506822,Intentional
User_45,2025-01-06 04:09:23,0.693,0.2064,Walking,Spinari,Reckless_Driving,4way,0,10,5G,-84,78,0,0.0057277328814577,40.32205723743864,21.79150815052631,Intentional
User_74,2025-01-06 06:00:01,0.564,0.181,Flying,Ligeris,Driving_Under_Influence,4way,1,40,5G,-93,69,-10,0.008842144248634,40.30601082208919,21.807048798120977,Intentional
User_82,2025-01-06 09:14:37,0.291,0.045,Flying,Ligeris,Driving_Under_Influence,2way,1,40,WiFi,-88,87,3,0.0016891527454285,40.30618572216106,21.806482144620375,Intentional
User_100,2025-01-06 10:38:53,0.718,0.35,Driving,Koila,Driving_Under_Influence,5way,1,60,4G,-91,40,10,0.0095191086573198,40.32134734635723,21.79255621371609,Intentional
User_90,2025-01-06 11:11:43,0.395,0.1218,Swimming,Koila,Speeding,1way,1,20,WiFi,-70,10,-6,0.0029126077224253,40.32103923687443,21.792224816897544,Intentional
User_39,2025-01-06 19:38:58,0.297,0.3394,Driving,Koila,Driving_Under_Influence,5way,4,10,4G,-78,85,-14,0.0087829391604574,40.32131050270143,21.78998215943023,Intentional
User_30,2025-01-06 21:39:36,0.478,0.2141,Walking,Spinari,Reckless_Driving,2way,1,20,5G,-81,12,15,0.0085991048926001,40.32246661705735,21.791796920866503,Intentional
User_58,2025-01-06 21:44:29,0.744,0.2042,Swimming,Koila,Speeding,2way,0,10,4G,-115,19,-9,0.0040846589578281,40.32311729558269,21.791347189441744,Intentional
User_09,2025-01-07 04:26:10,0.444,0.1157,Running,Center,Reckless_Driving,2way,0,40,WiFi,-70,11,-8,0.0084346601051255,40.30666399326771,21.80750895099785,Intentional
User_93,2025-01-07 16:30:26,0.333,0.4003,Driving,Koila,Reckless_Driving,5way,1,20,3G,-101,89,-14,0.0093322980728628,40.320888133291014,21.792114153421355,Intentional
User_29,2025-01-07 19:02:29,0.603,0.3653,Flying,Zep,Speeding,1way,0,50,WiFi,-65,76,16,0.0044192645140765,40.27997178848248,21.752307442187465,Intentional
User_99,2025-01-07 19:32:49,0.622,0.1784,Driving,Zep,Driving_Under_Influence,5way,3,80,5G,-72,16,9,0.0065035044803078,40.27907788239359,21.75158647275715,Intentional
User_67,2025-01-07 22:10:52,0.692,0.2531,Swimming,Ligeris,Driving_Under_Influence,2way,4,70,5G,-101,26,-9,0.0018645160603721,40.30592009971533,21.806781575099855,Intentional
User_13,2025-01-08 01:52:26,0.738,0.2883,Flying,Zep,Driving_Under_Influence,4way,0,10,3G,-117,0,2,0.0048621141914549,40.27969907852296,21.753750464761012,Intentional
User_37,2025-01-08 02:51:36,0.696,0.0297,Driving,Spinari,Driving_Under_Influence,2way,0,40,5G,-108,67,12,0.0075236202899895,40.2785818239421,21.75373430028359,Intentional
User_11,2025-01-08 04:56:10,0.263,0.3668,Walking,Koila,Reckless_Driving,6way,0,60,4G,-83,81,9,0.0031127040279914,40.322876682440175,21.789464239528645,Intentional
User_21,2025-01-08 09:55:52,0.256,0.2276,Swimming,Zep,Reckless_Driving,1way,1,10,5G,-99,72,16,0.0076476425176423,40.278765774018,21.751868287448207,Intentional
User_49,2025-01-08 17:08:38,0.462,0.1857,Running,Spinari,Speeding,2way,0,40,WiFi,-52,34,-14,0.0096421377797512,40.32148875974971,21.79041479655259,Intentional
User_89,2025-01-08 19:35:15,0.606,0.4072,Running,Center,Reckless_Driving,2way,0,50,5G,-108,58,-15,0.0013402279053417,40.306428376801016,21.805244772459258,Intentional
User_45,2025-01-09 03:16:38,0.693,0.2124,Flying,Ligeris,Driving_Under_Influence,1way,4,60,5G,-93,7,15,0.002380791812115,40.30588177401792,21.80674429069317,Intentional
User_81,2025-01-09 18:42:33,0.307,0.1083,Walking,Zep,Speeding,6way,4,20,4G,-90,28,-4,0.0013973736121919,40.27921527772971,21.75297082552628,Intentional
User_51,2025-01-09 23:11:01,0.574,0.1523,Flying,Ligeris,Reckless_Driving,4way,1,40,WiFi,-69,12,2,0.003103435614292,40.30730633637237,21.806855820065724,Intentional
User_74,2025-01-10 07:34:53,0.564,0.189,Driving,Zep,Speeding,6way,0,40,5G,-85,45,13,0.0043779807753977,40.27970248697552,21.753312819712395,Intentional
User_86,2025-01-10 08:23:14,0.343,0.2328,Flying,Ligeris,Driving_Under_Influence,1way,0,40,4G,-114,7,-11,0.0013632351933169,40.30695815420306,21.80619693927737,Intentional
User_54,2025-01-11 00:54:36,0.482,0.3969,Walking,Center,Reckless_Driving,2way,0,40,WiFi,-55,77,-11,0.008108751843269,40.30605658199427,21.80748338478846,Intentional
User_09,2025-01-11 01:26:27,0.444,0.1227,Swimming,Koila,Driving_Under_Influence,1way,0,50,5G,-119,71,-5,0.0095902753515785,40.323357915671274,21.792210326753604,Intentional
User_52,2025-01-11 05:13:54,0.706,0.4194,Flying,Ligeris,Speeding,2way,1,50,3G,-92,92,4,0.0062332412123147,40.306380705610536,21.80648519550236,Intentional
User_34,2025-01-11 09:06:06,0.466,0.1402,Running,Koila,Driving_Under_Influence,6way,0,50,5G,-100,62,12,0.0019667977605436,40.32293208556291,21.792515580895827,Intentional
User_83,2025-01-11 16:43:54,0.498,0.1047,Running,Center,Speeding,1way,0,30,4G,-78,8,8,0.0069405671928458,40.306288965023256,21.807890083239883,Intentional
User_49,2025-01-11 17:50:04,0.462,0.1917,Driving,Center,Driving_Under_Influence,2way,1,60,WiFi,-70,12,12,0.0097430347484689,40.30510679512319,21.80664469593383,Intentional
User_05,2025-01-11 21:35:40,0.307,0.1617,Flying,Koila,Reckless_Driving,4way,4,80,3G,-99,56,16,0.0086788709132893,40.32205573329067,21.791594205414217,Intentional
User_97,2025-01-12 00:57:22,0.737,0.2356,Flying,Koila,Speeding,4way,3,100,5G,-71,92,-3,0.0086755021889107,40.32262697995865,21.792507343426795,Intentional
User_87,2025-01-12 05:31:24,0.64,0.3285,Running,Center,Speeding,4way,1,120,4G,-92,26,-11,0.0051402178511985,40.30576922792573,21.807679647467424,Intentional
User_37,2025-01-12 06:08:32,0.696,0.0377,Walking,Zep,Driving_Under_Influence,5way,1,40,4G,-80,45,8,0.0015372077972126,40.27973821649532,21.753260348037124,Intentional
User_41,2025-01-12 11:04:01,0.642,0.3675,Running,Spinari,Reckless_Driving,2way,0,70,WiFi,-76,10,-4,0.0098047268910641,40.30739434208423,21.80809987164123,Intentional
User_04,2025-01-12 12:30:05,0.619,0.3485,Driving,Ligeris,Speeding,5way,2,40,4G,-99,39,6,0.0020516106572036,40.30757201603315,21.807852084349605,Intentional
User_88,2025-01-12 17:14:15,0.421,0.3642,Walking,Zep,Reckless_Driving,5way,0,30,3G,-80,46,11,0.0048843955515966,40.279069423329624,21.751563985654908,Intentional
User_38,2025-01-12 18:44:48,0.497,0.2946,Driving,Ligeris,Driving_Under_Influence,6way,0,70,WiFi,-51,97,9,0.008706606224966,40.306530969296354,21.80769998584989,Intentional
User_90,2025-01-12 21:23:19,0.395,0.1348,Flying,Zep,Speeding,4way,0,90,4G,-76,14,-14,0.0013835015824072,40.279566114042254,21.75315655642961,Intentional
User_45,2025-01-13 06:08:59,0.693,0.2204,Flying,Zep,Driving_Under_Influence,2way,1,100,3G,-90,90,-10,0.0086834906670553,40.2789936607843,21.755378210548702,Intentional
User_32,2025-01-13 07:05:53,0.684,0.1253,Swimming,Ligeris,Driving_Under_Influence,2way,2,20,4G,-85,12,-11,0.0097332667067513,40.30600013846692,21.807757226946364,Intentional
User_70,2025-01-14 06:18:55,0.314,0.1971,Driving,Center,Speeding,2way,0,30,5G,-120,34,-10,0.0012525582189916,40.27958839616785,21.753199813315877,Intentional
User_77,2025-01-14 22:25:45,0.369,0.1133,Driving,Zep,Driving_Under_Influence,5way,0,10,5G,-77,31,-7,0.0085724295686496,40.28054790203685,21.753365580545715,Intentional
User_19,2025-01-15 03:48:46,0.361,0.3638,Running,Spinari,Driving_Under_Influence,2way,0,80,3G,-95,28,-9,0.004677937903605,40.2795285699732,21.7545626075916,Intentional
User_98,2025-01-15 14:45:50,0.734,0.176,Swimming,Ligeris,Speeding,4way,1,10,WiFi,-72,99,6,0.0051625785033856,40.30671490115354,21.80655165858851,Intentional
User_99,2025-01-15 16:26:28,0.622,0.1944,Swimming,Koila,Reckless_Driving,2way,0,90,5G,-76,46,12,0.0012386647168471,40.32224820982391,21.790633365247775,Intentional
User_69,2025-01-15 19:27:25,0.667,0.1351,Flying,Zep,Speeding,2way,1,60,4G,-119,42,2,0.0050955512693207,40.27953754203546,21.753220730000553,Intentional
User_04,2025-01-15 19:55:41,0.619,0.3555,Driving,Spinari,Reckless_Driving,2way,1,40,4G,-70,5,8,0.0072628125870654,40.323459870570126,21.791884663248982,Intentional
User_55,2025-01-16 15:00:58,0.3,0.4044,Driving,Ligeris,Reckless_Driving,5way,0,80,WiFi,-82,56,-14,0.002574666449981,40.306547828641094,21.806286023113454,Intentional
User_54,2025-01-16 19:20:18,0.482,0.4079,Running,Ligeris,Speeding,5way,0,50,4G,-108,66,15,0.0061339949345744,40.30631825778771,21.80745228536418,Intentional
User_44,2025-01-16 22:18:05,0.546,0.3075,Flying,Ligeris,Driving_Under_Influence,4way,1,90,WiFi,-62,24,2,0.0037759919961656,40.30612738873975,21.807901847213117,Intentional
User_79,2025-01-17 00:26:44,0.326,0.1209,Flying,Koila,Speeding,2way,0,30,5G,-72,54,-5,0.0071234889861294,40.32271368632698,21.793016840261256,Intentional
User_24,2025-01-17 02:28:22,0.354,0.3718,Walking,Zep,Speeding,6way,2,30,5G,-89,42,4,0.0076219991419463,40.278754004153534,21.751424057582312,Intentional
User_10,2025-01-17 02:38:39,0.35,0.3235,Walking,Koila,Reckless_Driving,5way,0,40,3G,-71,23,12,0.0087273449287656,40.32156189399067,21.78988651247627,Intentional
User_80,2025-01-17 09:36:28,0.447,0.3606,Driving,Spinari,Driving_Under_Influence,4way,0,10,WiFi,-63,61,7,0.0010927803128853,40.32267356455379,21.790372418895956,Intentional
User_67,2025-01-17 10:49:41,0.692,0.2721,Walking,Ligeris,Driving_Under_Influence,5way,0,30,WiFi,-69,18,-2,0.0046775492605551,40.30600410608524,21.807212259170864,Intentional
User_67,2025-01-17 14:42:17,0.692,0.2731,Running,Center,Speeding,4way,3,70,WiFi,-61,70,7,0.009640504810654,40.30608865007047,21.809474305134128,Intentional
User_12,2025-01-18 02:30:20,0.74,0.3171,Running,Zep,Reckless_Driving,5way,1,70,4G,-102,9,-8,0.0069122212969624,40.27904400413246,21.75241381108695,Intentional
User_53,2025-01-18 04:01:44,0.703,0.2283,Running,Koila,Speeding,5way,2,30,4G,-110,49,13,0.0065996793807307,40.32211548890773,21.791281676400715,Intentional
User_48,2025-01-18 07:27:33,0.636,0.2279,Flying,Koila,Speeding,4way,0,50,5G,-81,53,13,0.0087915616604816,40.323620693256665,21.79028790795576,Intentional
User_48,2025-01-18 09:24:16,0.636,0.2289,Swimming,Ligeris,Driving_Under_Influence,2way,0,80,4G,-118,21,11,0.0096033515065802,40.3068208035447,21.807448652296795,Intentional
User_75,2025-01-18 11:14:19,0.65,0.3214,Swimming,Koila,Speeding,1way,0,40,4G,-100,39,-15,0.0013070564866738,40.32096721598917,21.79155054003289,Intentional
User_46,2025-01-18 12:41:18,0.537,0.2659,Running,Ligeris,Speeding,6way,1,40,WiFi,-88,85,2,0.0047744181998475,40.30658241974423,21.80777220406066,Intentional
User_37,2025-01-19 05:00:40,0.696,0.0527,Running,Koila,Reckless_Driving,6way,0,80,WiFi,-88,14,9,0.005545325894562,40.32271219201674,21.791394127778133,Intentional
User_92,2025-01-19 10:35:37,0.622,0.0464,Walking,Ligeris,Reckless_Driving,5way,4,20,5G,-105,28,-6,0.0013505578378144,40.307616628394975,21.806402803779168,Intentional
User_64,2025-01-19 12:54:57,0.287,0.0457,Running,Koila,Driving_Under_Influence,6way,2,90,WiFi,-63,5,-16,0.008207513886128,40.32219250647986,21.791292169937048,Intentional
User_91,2025-01-19 14:19:25,0.716,0.2483,Running,Ligeris,Speeding,6way,0,40,5G,-103,51,-5,0.0062645746517189,40.30495562884856,21.808294284273337,Intentional
User_83,2025-01-19 19:30:08,0.498,0.1207,Flying,Koila,Speeding,1way,0,40,5G,-82,96,-14,0.0036462707813888,40.32219045788356,21.79346089312681,Intentional
User_41,2025-01-19 21:52:19,0.642,0.3815,Driving,Spinari,Speeding,1way,0,60,WiFi,-65,35,4,0.0099120636400895,40.3217435777978,21.792742903447376,Intentional
User_76,2025-01-20 15:02:59,0.251,0.1992,Running,Spinari,Speeding,1way,0,80,3G,-84,13,-14,0.0015432035087585,40.306391884320554,21.806073371907075,Intentional
User_34,2025-01-20 16:12:28,0.466,0.1582,Driving,Ligeris,Speeding,6way,1,60,3G,-75,22,-5,0.0097105565647811,40.30508077144897,21.807379345280403,Intentional
User_76,2025-01-20 20:51:31,0.251,0.2002,Swimming,Zep,Reckless_Driving,1way,1,60,3G,-79,40,15,0.0023020990562753,40.27923777068612,21.75270742343975,Intentional
User_04,2025-01-20 22:04:24,0.619,0.3655,Driving,Zep,Driving_Under_Influence,6way,1,20,3G,-110,75,-2,0.0086147483171149,40.27969966234579,21.753080503815763,Intentional
User_54,2025-01-21 01:56:02,0.482,0.4169,Flying,Zep,Speeding,1way,0,50,3G,-86,89,1,0.0081391192524095,40.28077071710659,21.754442820905872,Intentional
User_17,2025-01-21 05:17:52,0.439,0.4156,Swimming,Koila,Driving_Under_Influence,2way,2,10,4G,-98,35,-1,0.0091956094296806,40.322478374562046,21.79016988087148,Intentional
User_31,2025-01-21 05:39:26,0.293,0.4397,Walking,Center,Speeding,1way,0,90,5G,-93,91,1,0.0086083148969988,40.3221048303922,21.791648529285048,Intentional
User_04,2025-01-21 05:44:16,0.619,0.3665,Swimming,Koila,Reckless_Driving,1way,2,70,4G,-78,9,15,0.0064987790088898,40.322122746884915,21.791181912065063,Intentional
User_47,2025-01-21 07:58:14,0.345,0.166,Walking,Zep,Speeding,6way,4,80,5G,-91,10,11,0.0098881642765996,40.28014010969636,21.75296439610984,Intentional
User_01,2025-01-21 12:35:20,0.581,0.4137,Running,Center,Speeding,1way,0,70,5G,-95,83,-2,0.0098115772688841,40.30601415198037,21.80800116710976,Intentional
User_19,2025-01-21 17:06:46,0.361,0.3758,Swimming,Ligeris,Driving_Under_Influence,2way,0,50,WiFi,-60,33,11,0.0054871755402824,40.30576651235426,21.807931399367895,Intentional
User_21,2025-01-21 20:22:22,0.256,0.2536,Walking,Spinari,Speeding,2way,1,40,5G,-89,70,14,0.0040338185223936,40.30730416027695,21.807880873389717,Intentional
User_30,2025-01-21 20:41:42,0.478,0.2431,Walking,Spinari,Speeding,2way,1,60,4G,-111,41,-6,0.0088007983407052,40.322698245920606,21.791543381567557,Intentional
User_74,2025-01-22 05:52:55,0.564,0.213,Driving,Ligeris,Reckless_Driving,5way,2,30,5G,-80,61,2,0.0042572108947635,40.306016242270616,21.80739480378202,Intentional
User_28,2025-01-22 09:28:50,0.311,0.0628,Flying,Ligeris,Reckless_Driving,4way,0,20,5G,-104,44,-6,0.0047043298839057,40.30731533149187,21.806387074086967,Intentional
User_64,2025-01-22 13:24:37,0.287,0.0527,Walking,Zep,Reckless_Driving,5way,0,80,3G,-75,33,6,0.0019756173020587,40.27936675560056,21.751451696408107,Intentional
User_67,2025-01-22 14:16:44,0.692,0.2821,Swimming,Zep,Reckless_Driving,2way,0,70,4G,-72,26,8,0.0054688492011506,40.27948393498777,21.75332809238911,Intentional
User_61,2025-01-22 16:31:06,0.304,0.1896,Driving,Zep,Speeding,6way,0,30,4G,-92,32,11,0.0098604404108181,40.27900853193542,21.752394652073043,Intentional
User_66,2025-01-22 17:39:02,0.551,0.1789,Driving,Ligeris,Speeding,5way,1,40,4G,-92,70,5,0.0061018552073643,40.305658416481904,21.807685330964347,Intentional
User_03,2025-01-22 22:19:03,0.47,0.3452,Swimming,Koila,Speeding,4way,0,80,4G,-71,15,-5,0.0072730834697514,40.32159476008543,21.79076995126408,Intentional
User_66,2025-01-22 23:21:12,0.551,0.1799,Walking,Spinari,Speeding,2way,1,60,WiFi,-57,39,-12,0.0077193471132695,40.32067201480492,21.79063938680705,Intentional
User_54,2025-01-23 08:04:08,0.482,0.4219,Driving,Zep,Driving_Under_Influence,6way,1,80,4G,-73,25,-9,0.0065451127654866,40.27998978719469,21.753865699145265,Intentional
User_22,2025-01-23 17:07:37,0.656,0.1466,Driving,Ligeris,Driving_Under_Influence,6way,1,80,4G,-110,81,12,0.0073000939517697,40.30552581705568,21.806137205178327,Intentional
User_21,2025-01-23 17:33:38,0.256,0.2576,Running,Koila,Driving_Under_Influence,6way,4,40,WiFi,-76,72,15,0.0076813678149731,40.32186318028426,21.793502056235997,Intentional
User_63,2025-01-23 21:01:12,0.549,0.4133,Walking,Center,Speeding,4way,1,40,5G,-72,64,4,0.0095604415951236,40.306651020784486,21.80833301934259,Intentional
User_27,2025-01-23 22:31:16,0.33,0.25,Walking,Koila,Reckless_Driving,6way,0,30,4G,-93,52,4,0.0015509260070554,40.321699714476466,21.790593596587467,Intentional
User_29,2025-01-23 23:26:00,0.603,0.3973,Flying,Koila,Speeding,1way,2,30,5G,-105,45,0,0.0043020653775032,40.322096665231335,21.791336734462217,Intentional
User_78,2025-01-24 03:04:49,0.615,0.255,Driving,Koila,Driving_Under_Influence,5way,1,30,3G,-85,31,16,0.0065958319812608,40.322957556707074,21.792339366100137,Intentional
User_34,2025-01-24 05:01:49,0.466,0.1662,Swimming,Ligeris,Speeding,2way,0,50,WiFi,-64,50,12,0.0054007147548667,40.30668364390124,21.80634069318094,Intentional
User_45,2025-01-24 08:58:13,0.693,0.2434,Walking,Koila,Speeding,5way,0,50,5G,-106,69,-12,0.0089875431578109,40.32349637442608,21.791491173963855,Intentional
User_78,2025-01-25 08:44:48,0.615,0.257,Driving,Ligeris,Speeding,5way,0,40,4G,-96,81,0,0.0053207055615359,40.307182740055886,21.80591119522929,Intentional
User_12,2025-01-25 10:56:43,0.74,0.3321,Flying,Koila,Speeding,4way,0,90,3G,-117,66,8,0.0014664774276474,40.32207456698493,21.79007347859159,Intentional
User_53,2025-01-25 13:55:32,0.703,0.2423,Flying,Koila,Driving_Under_Influence,2way,0,50,4G,-88,69,8,0.0088419321035551,40.32167801586518,21.790907515996494,Intentional
User_19,2025-01-25 17:16:34,0.361,0.3838,Walking,Spinari,Speeding,2way,0,30,WiFi,-89,9,-2,0.0061556620655776,40.27787064264681,21.75309711478815,Intentional
User_36,2025-01-25 17:55:36,0.58,0.309,Running,Ligeris,Reckless_Driving,5way,1,30,WiFi,-80,28,5,0.0080588787046915,40.30564942129465,21.80731145913174,Intentional
User_78,2025-01-26 00:55:25,0.615,0.259,Swimming,Zep,Reckless_Driving,2way,2,30,4G,-80,95,-9,0.0062820717936028,40.279856315497966,21.752445069217988,Intentional
User_65,2025-01-26 12:01:14,0.654,0.3082,Driving,Ligeris,Speeding,5way,1,30,4G,-75,38,4,0.0085165728300157,40.30754715522157,21.80758752879387,Intentional
User_64,2025-01-26 15:50:20,0.287,0.0597,Running,Spinari,Driving_Under_Influence,1way,1,60,5G,-95,67,11,0.0056260475861622,40.27855266457606,21.752505272484804,Intentional
User_20,2025-01-26 19:36:04,0.625,0.4473,Swimming,Ligeris,Reckless_Driving,4way,0,90,5G,-112,59,-1,0.0099739797667897,40.30653128827417,21.805880714795375,Intentional
User_25,2025-01-26 20:44:16,0.352,0.1153,Walking,Koila,Driving_Under_Influence,6way,1,110,4G,-91,70,2,0.0013130316200997,40.32291528461652,21.789711122673065,Intentional
User_11,2025-01-26 23:33:34,0.263,0.4038,Running,Ligeris,Driving_Under_Influence,5way,0,30,3G,-73,77,2,0.008553010917805,40.30662541437141,21.805239897030106,Intentional
User_33,2025-01-27 02:45:31,0.554,0.2573,Swimming,Koila,Reckless_Driving,2way,4,70,4G,-119,1,-15,0.003488900116638,40.32098298455181,21.792312838336805,Intentional
User_08,2025-01-27 02:55:03,0.33,0.3629,Flying,Koila,Driving_Under_Influence,2way,1,20,WiFi,-82,6,15,0.0034601413302334,40.3219928941996,21.79142090768751,Intentional
User_01,2025-01-27 04:22:18,0.581,0.4257,Flying,Zep,Speeding,2way,1,80,5G,-100,84,-11,0.0031297514933542,40.279693906259816,21.753362635340903,Intentional
User_31,2025-01-27 06:45:36,0.293,0.4517,Walking,Spinari,Driving_Under_Influence,2way,0,10,4G,-96,45,10,0.0053299099309033,40.306392173102815,21.807378525258347,Intentional
User_40,2025-01-27 14:02:16,0.357,0.1411,Driving,Spinari,Speeding,1way,0,50,5G,-88,15,-1,0.0020050874234,40.27963247447699,21.755106564583116,Intentional
User_02,2025-01-27 16:58:15,0.477,0.2494,Flying,Ligeris,Driving_Under_Influence,1way,1,90,3G,-103,78,15,0.0023061822551489,40.30570164060697,21.809414579486724,Intentional
User_74,2025-01-28 00:38:32,0.564,0.224,Walking,Spinari,Speeding,1way,1,70,5G,-70,66,9,0.0077007502814245,40.28028501195817,21.751143111023033,Intentional
User_87,2025-01-28 01:15:05,0.64,0.3605,Running,Center,Driving_Under_Influence,1way,1,60,4G,-73,56,1,0.0049195834551102,40.32272418984925,21.790995300002415,Intentional
User_06,2025-01-28 01:59:35,0.573,0.2827,Running,Center,Driving_Under_Influence,2way,2,20,3G,-110,16,-5,0.0063669461678435,40.279288400187966,21.75290290827506,Intentional
User_70,2025-01-28 11:13:13,0.314,0.2251,Walking,Ligeris,Driving_Under_Influence,5way,0,60,4G,-84,12,-1,0.0096018472161067,40.30749100451203,21.806754517408024,Intentional
User_22,2025-01-28 13:30:41,0.656,0.1556,Swimming,Zep,Driving_Under_Influence,4way,1,50,5G,-98,3,1,0.0076030330618933,40.27919401609322,21.75436090788505,Intentional
User_94,2025-01-29 09:16:25,0.459,0.061,Running,Ligeris,Reckless_Driving,6way,0,30,4G,-108,98,4,0.0081484394384408,40.30622631643793,21.807279734987645,Intentional
User_21,2025-01-29 10:06:13,0.256,0.2686,Driving,Spinari,Driving_Under_Influence,1way,1,90,5G,-72,2,-2,0.0074063038521304,40.306102371920545,21.807695031558893,Intentional
User_50,2025-01-29 14:50:08,0.395,0.2824,Running,Spinari,Reckless_Driving,2way,0,80,3G,-115,85,5,0.0097387752031049,40.27863228582348,21.753557984272447,Intentional
User_54,2025-01-29 16:09:51,0.482,0.4339,Driving,Zep,Speeding,5way,5,60,5G,-71,72,-6,0.0021087574724311,40.27963256802209,21.753352102767185,Intentional
User_11,2025-01-29 16:54:05,0.263,0.4098,Driving,Zep,Speeding,5way,1,60,WiFi,-66,2,14,0.0051348040093513,40.27933898634214,21.753635679687395,Intentional
