User_Id,Original_Reputation,Predicted_TPOT_Raw,Predicted_FLAML_Raw,Feedback_Loop_Supervised,Processed_TPOT_Supervised,Processed_FLAML_Supervised,Feedback_Loop_Unsupervised,Processed_TPOT_Unsupervised,Processed_FLAML_Unsupervised
75,0.544,0.5065937058886203,0.5040377,0.985,0.5066774,0.5080808814695564,0.5380000000000004,0.50679135,0.5075925172087594
76,0.349,0.5065937058885301,0.5036003,1.0,0.50672746,0.5080808814695564,0.5560000000000004,0.5067757,0.5075925172087594
77,0.347,0.5065937058897965,0.5036003,0.951,0.5065938,0.5080808814695564,0.4770000000000003,0.5066687,0.5075925172087594
78,0.64,0.5065937058895529,0.5035742,0.974,0.50669765,0.5080808814695564,0.5470000000000004,0.5067224,0.5075925172087594
79,0.426,0.5065937058884774,0.5036003,0.904,0.5065617,0.5080808814695564,0.5460000000000004,0.50666904,0.5075925172087594
80,0.313,0.5065937058888381,0.5036003,0.8000000000000006,0.5066657,0.5080808814695564,0.5880000000000004,0.50665283,0.5075925172087594
81,0.482,0.5065937058885748,0.5035835,0.968,0.50649446,0.5080808814695564,0.5730000000000004,0.50662017,0.5075925172087594
82,0.499,0.506593705888372,0.5041264,0.936,0.50674415,0.5080808814695564,0.5360000000000004,0.5068499,0.5075925172087594
83,0.453,0.5065937058885674,0.5035919,0.8629999999999999,0.50665176,0.5080808814695564,0.5540000000000004,0.5067841,0.5075925172087594
84,0.689,0.5065937058885652,0.5036003,0.975,0.50662684,0.5080808814695564,0.5140000000000003,0.50667405,0.5075925172087594
85,0.572,0.506593705888698,0.5044042,0.8999999999999999,0.50680846,0.5080808814695564,0.5280000000000004,0.506888,0.5075925172087594
86,0.63,0.5065937058885763,0.5040246,0.7960000000000006,0.5066432,0.5080808814695564,0.5370000000000004,0.5067575,0.5075925172087594
87,0.374,0.5065937058884814,0.5036003,1.0,0.50667775,0.5080808814695564,0.5250000000000004,0.5067184,0.5075925172087594
88,0.676,0.5065937058886378,0.5036003,0.995,0.5065839,0.5080808814695564,0.5940000000000004,0.5066677,0.5075925172087594
89,0.485,0.5065937058890364,0.5040246,0.8959999999999999,0.5067159,0.5080808814695564,0.4720000000000003,0.5068121,0.5075925172087594
90,0.522,0.5065937058886245,0.5035742,0.968,0.50664634,0.5080808814695564,0.5620000000000004,0.5067663,0.5075925172087594
91,0.409,0.5065937058895827,0.5032077,0.7990000000000006,0.5066091,0.5080808814695564,0.5050000000000003,0.50665134,0.5075925172087594
92,0.611,0.5065937058884056,0.5036003,0.933,0.5067153,0.5080808814695564,0.4780000000000003,0.50679624,0.5075925172087594
93,0.418,0.5065937058886025,0.50357884,0.9110000000000008,0.50661695,0.5080808814695564,0.5070000000000003,0.50663507,0.5075925172087594
94,0.648,0.506593705889062,0.5035835,0.994,0.5066023,0.5080808814695564,0.5830000000000004,0.5066383,0.5075925172087594
95,0.739,0.5065937058887391,0.5036003,0.976,0.5065481,0.5080808814695564,0.5490000000000004,0.50661826,0.5075925172087594
96,0.722,0.5065937058884594,0.5035742,0.97,0.50666225,0.5080808814695564,0.5540000000000004,0.50673425,0.5075925172087594
97,0.296,0.5065937058894799,0.5036003,0.999,0.5067452,0.5080808814695564,0.5650000000000004,0.50681376,0.5075925172087594
98,0.553,0.5065937058888192,0.5044042,1.0,0.50659597,0.5080808814695564,0.5700000000000004,0.5066618,0.5075925172087594
99,0.618,0.5065937058897589,0.50393564,0.8999999999999999,0.50667036,0.5080808814695564,0.5610000000000004,0.5067221,0.5075925172087594
100,0.592,0.5065937058888061,0.5036003,1.0,0.50661397,0.5080808814695564,0.5550000000000004,0.50670135,0.5075925172087594
