User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_49,2025-01-06 12:29:27,0.462,0.1817,Driving,Ligeris,Reckless_Driving,1way,0,30,5G,-115,79,-23,0.0051795487530798,40.30681674384577,21.808054746673943,Unintentional
User_29,2025-01-06 18:17:57,0.603,0.3633,Running,Koila,Reckless_Driving,4way,0,50,5G,-119,11,-10,0.037,40.32103748735385,21.791940887267177,Unintentional
User_28,2025-01-06 22:17:40,0.311,0.0308,Walking,Ligeris,Driving_Under_Influence,2way,0,30,3G,-118,79,25,0.0034604273151206,40.30564882795095,21.805913950963077,Unintentional
User_33,2025-01-07 00:35:31,0.554,0.2173,Driving,Zep,Speeding,2way,1,20,5G,-88,67,-15,0.027,40.27966676192864,21.752748953001515,Unintentional
User_50,2025-01-07 06:18:19,0.395,0.2374,Running,Koila,Driving_Under_Influence,1way,1,20,4G,-114,30,17,0.0022716632752284,40.32187250697912,21.79198959457013,Unintentional
User_40,2025-01-07 09:29:53,0.357,0.1001,Running,Ligeris,Driving_Under_Influence,4way,0,30,5G,-76,83,5,0.045,40.305460456695705,21.8060722594993,Unintentional
User_60,2025-01-07 18:56:17,0.669,0.0737,Running,Zep,Reckless_Driving,2way,1,80,WiFi,-78,69,8,0.025,40.27975024581221,21.7536645724728,Unintentional
User_46,2025-01-07 21:25:55,0.537,0.2439,Running,Ligeris,Reckless_Driving,1way,0,90,3G,-110,77,11,0.042,40.30623124355922,21.80745661045984,Unintentional
User_41,2025-01-08 03:31:11,0.642,0.3585,Driving,Koila,Speeding,1way,1,50,3G,-103,22,-24,0.0065809051268752,40.32321161673075,21.792773023313455,Unintentional
User_82,2025-01-08 08:41:05,0.291,0.049,Walking,Koila,Speeding,2way,1,30,4G,-84,84,-8,0.047,40.32158196449204,21.790735239272824,Unintentional
User_13,2025-01-08 12:38:09,0.738,0.2893,Driving,Zep,Driving_Under_Influence,2way,1,20,3G,-107,98,-8,0.047,40.280075266004665,21.75366585806221,Unintentional
User_77,2025-01-08 19:33:53,0.369,0.1013,Walking,Koila,Speeding,2way,1,50,WiFi,-83,1,11,0.032,40.32197523398596,21.79151702833896,Unintentional
User_65,2025-01-08 23:48:19,0.654,0.2722,Driving,Koila,Reckless_Driving,1way,1,60,3G,-111,93,-21,0.0020822895696866,40.32214756039018,21.793155593335825,Unintentional
User_95,2025-01-09 12:12:00,0.36,0.2919,Running,Koila,Reckless_Driving,1way,0,40,4G,-89,86,10,0.029,40.322211707684474,21.79132862979244,Unintentional
User_40,2025-01-09 17:31:51,0.357,0.1041,Walking,Zep,Speeding,1way,1,20,5G,-113,16,-12,0.049,40.28055298733385,21.75387225317129,Unintentional
User_31,2025-01-09 18:28:02,0.293,0.4167,Running,Zep,Driving_Under_Influence,1way,0,60,4G,-98,91,11,0.021,40.2797773301265,21.75353643536272,Unintentional
User_73,2025-01-09 22:33:36,0.343,0.3883,Driving,Koila,Driving_Under_Influence,4way,1,30,4G,-104,38,-15,0.042,40.32296777445302,21.791818561531116,Unintentional
User_50,2025-01-10 04:13:19,0.395,0.2434,Driving,Zep,Reckless_Driving,2way,4,60,3G,-108,14,23,0.0081100069526249,40.28034372121554,21.75358197794321,Unintentional
User_62,2025-01-10 08:09:24,0.471,0.127,Running,Ligeris,Speeding,2way,0,40,5G,-116,34,-4,0.022,40.30628103531672,21.808168393350133,Unintentional
User_40,2025-01-10 14:19:48,0.357,0.1061,Running,Koila,Driving_Under_Influence,1way,3,100,3G,-92,28,13,0.046,40.32325287496374,21.79119916333355,Unintentional
User_78,2025-01-10 18:52:09,0.615,0.228,Driving,Ligeris,Reckless_Driving,2way,0,70,5G,-111,18,-23,0.0084559612046534,40.307509124423795,21.808748768687977,Unintentional
User_57,2025-01-10 19:15:27,0.592,0.2728,Running,Ligeris,Reckless_Driving,2way,1,20,WiFi,-56,8,-24,0.0055354619118063,40.30718513398468,21.805740652528044,Unintentional
User_78,2025-01-11 01:01:38,0.615,0.229,Running,Zep,Reckless_Driving,2way,4,50,5G,-112,39,-1,0.036,40.279433316270726,21.75333617966,Unintentional
User_02,2025-01-11 01:33:15,0.477,0.2164,Driving,Ligeris,Reckless_Driving,2way,0,40,5G,-87,66,-8,0.043,40.305415110821365,21.80680542705247,Unintentional
User_92,2025-01-11 05:16:28,0.622,0.0304,Walking,Ligeris,Reckless_Driving,1way,0,40,WiFi,-90,83,-8,0.028,40.30654083574599,21.80664076812456,Unintentional
User_98,2025-01-11 11:09:52,0.734,0.168,Running,Zep,Driving_Under_Influence,1way,1,20,4G,-90,20,18,0.0061175929713432,40.280403021560865,21.7546709191492,Unintentional
User_17,2025-01-11 12:27:18,0.439,0.3956,Walking,Koila,Speeding,4way,1,20,WiFi,-77,28,-7,0.044,40.32246243199696,21.791258800173782,Unintentional
User_09,2025-01-12 00:50:04,0.444,0.1247,Walking,Koila,Driving_Under_Influence,2way,0,40,4G,-101,100,-24,0.0021378695697387,40.322075832433896,21.79120628949627,Unintentional
User_42,2025-01-12 02:22:42,0.544,0.3903,Running,Koila,Reckless_Driving,4way,0,120,WiFi,-79,0,23,0.0089494705374567,40.32209359433135,21.79269215080883,Unintentional
User_45,2025-01-12 06:43:08,0.693,0.2194,Driving,Koila,Speeding,1way,0,60,4G,-120,85,4,0.028,40.32210952049431,21.790261042746177,Unintentional
User_72,2025-01-12 10:22:50,0.359,0.3398,Walking,Koila,Speeding,2way,0,80,WiFi,-89,93,-12,0.04,40.322474392431296,21.79069303078174,Unintentional
User_18,2025-01-12 12:51:21,0.669,0.1814,Driving,Koila,Speeding,4way,0,30,WiFi,-83,31,-1,0.036,40.321125742231104,21.792851077861012,Unintentional
User_80,2025-01-12 15:42:59,0.447,0.3496,Driving,Zep,Speeding,2way,0,60,3G,-95,55,-24,0.0091077751111431,40.278296407473945,21.752942935963745,Unintentional
User_77,2025-01-12 16:18:33,0.369,0.1093,Running,Ligeris,Reckless_Driving,1way,0,10,5G,-73,43,-15,0.026,40.306005134640536,21.80799891431452,Unintentional
User_37,2025-01-12 17:33:10,0.696,0.0387,Walking,Zep,Speeding,1way,1,30,5G,-104,80,16,0.049,40.279707179519086,21.753253913892053,Unintentional
User_58,2025-01-12 21:05:26,0.744,0.2162,Driving,Zep,Reckless_Driving,4way,0,10,3G,-91,69,22,0.0083247827546385,40.279440171083046,21.753608930294497,Unintentional
User_82,2025-01-12 23:19:42,0.291,0.058,Running,Zep,Reckless_Driving,4way,0,70,WiFi,-89,92,9,0.022,40.27835788328774,21.752295416906097,Unintentional
User_82,2025-01-13 03:50:24,0.291,0.059,Running,Ligeris,Reckless_Driving,4way,1,30,5G,-89,36,-9,0.022,40.30607134991686,21.80808568432115,Unintentional
User_100,2025-01-13 06:32:08,0.718,0.364,Running,Zep,Speeding,4way,0,30,5G,-100,35,-6,0.03,40.27960208654287,21.75319423656464,Unintentional
User_61,2025-01-13 07:42:29,0.304,0.1706,Running,Koila,Reckless_Driving,2way,0,60,3G,-81,29,20,0.0055579044684727,40.32105243165434,21.79030679410097,Unintentional
User_97,2025-01-13 16:46:57,0.737,0.2376,Walking,Koila,Speeding,2way,0,20,WiFi,-81,89,8,0.048,40.322221191187424,21.788936855521897,Unintentional
User_82,2025-01-13 21:23:32,0.291,0.06,Driving,Ligeris,Reckless_Driving,2way,5,30,3G,-117,82,-14,0.034,40.30523685649708,21.806566534346157,Unintentional
User_84,2025-01-13 22:55:50,0.488,0.2164,Driving,Ligeris,Speeding,2way,1,70,WiFi,-64,62,2,0.022,40.30620888568728,21.80806582556318,Unintentional
User_95,2025-01-14 04:38:07,0.36,0.3019,Running,Ligeris,Driving_Under_Influence,2way,0,20,4G,-106,62,-9,0.042,40.30746723327392,21.80815015398017,Unintentional
User_08,2025-01-14 06:17:54,0.33,0.3369,Walking,Ligeris,Speeding,1way,0,20,4G,-85,45,22,0.0081500811259627,40.3067860296409,21.806277596077116,Unintentional
User_87,2025-01-14 09:49:16,0.64,0.3335,Driving,Zep,Driving_Under_Influence,1way,1,40,WiFi,-77,60,25,0.0030663455071466,40.2793270681897,21.753326423553403,Unintentional
User_85,2025-01-14 10:40:43,0.653,0.2283,Driving,Ligeris,Speeding,1way,3,10,3G,-119,3,6,0.025,40.30534933978099,21.80953810351625,Unintentional
User_68,2025-01-14 11:36:20,0.402,0.2567,Walking,Ligeris,Speeding,4way,1,70,4G,-112,80,-14,0.029,40.304556181945074,21.80695624904448,Unintentional
User_54,2025-01-14 14:46:05,0.482,0.4039,Driving,Ligeris,Driving_Under_Influence,4way,0,80,5G,-98,53,25,0.0078699122035833,40.30651704051871,21.807130301953983,Unintentional
User_16,2025-01-14 15:38:40,0.455,0.2968,Driving,Koila,Reckless_Driving,4way,0,30,5G,-73,67,4,0.049,40.32349396931589,21.79170773026959,Unintentional
User_67,2025-01-14 17:47:10,0.692,0.2661,Driving,Koila,Reckless_Driving,2way,0,20,4G,-98,23,-10,0.041,40.32187576255926,21.791085923456823,Unintentional
User_43,2025-01-15 05:35:20,0.407,0.3064,Running,Koila,Reckless_Driving,1way,4,40,4G,-98,46,-17,0.0073744218386275,40.32250948193505,21.791465446786297,Unintentional
User_56,2025-01-15 06:34:29,0.449,0.3676,Walking,Ligeris,Driving_Under_Influence,2way,0,40,5G,-120,12,23,0.006367903019903,40.307937173683136,21.8080793120135,Unintentional
User_32,2025-01-15 16:56:23,0.684,0.1293,Running,Ligeris,Speeding,1way,0,60,WiFi,-68,40,-20,0.0082691334515745,40.30519296274498,21.80854321968885,Unintentional
User_87,2025-01-15 19:07:21,0.64,0.3355,Running,Zep,Reckless_Driving,2way,0,60,3G,-112,59,-18,0.0077558342426638,40.279196046354215,21.75189662698361,Unintentional
User_02,2025-01-15 23:42:48,0.477,0.2254,Driving,Zep,Speeding,2way,2,40,5G,-107,65,-5,0.022,40.27916631035776,21.75290820265235,Unintentional
User_36,2025-01-16 05:26:26,0.58,0.291,Running,Koila,Speeding,1way,0,90,3G,-89,1,19,0.005550272883855,40.32207805366612,21.789463673483574,Unintentional
User_41,2025-01-16 08:21:27,0.642,0.3755,Driving,Ligeris,Reckless_Driving,1way,1,30,3G,-78,44,-4,0.045,40.306282837949134,21.80705543449066,Unintentional
User_44,2025-01-16 13:45:41,0.546,0.3065,Driving,Zep,Speeding,2way,4,80,WiFi,-57,2,-23,0.0034095943908807,40.279622040896854,21.755256642039033,Unintentional
User_100,2025-01-16 19:29:32,0.718,0.371,Driving,Zep,Speeding,2way,1,20,4G,-116,79,8,0.024,40.2788616361687,21.75303798768124,Unintentional
User_91,2025-01-16 21:55:23,0.716,0.2423,Walking,Ligeris,Driving_Under_Influence,4way,0,60,3G,-87,21,20,0.0090499704043589,40.30624324397903,21.80806873215541,Unintentional
User_48,2025-01-17 00:38:22,0.636,0.2259,Driving,Ligeris,Driving_Under_Influence,2way,4,70,WiFi,-79,3,7,0.034,40.306169828758726,21.807925268303354,Unintentional
User_93,2025-01-17 07:54:59,0.333,0.4193,Running,Ligeris,Reckless_Driving,2way,0,80,4G,-88,11,-18,0.0060337048574136,40.30682437816078,21.807243802800087,Unintentional
User_90,2025-01-17 09:40:49,0.395,0.1438,Walking,Zep,Reckless_Driving,4way,0,20,4G,-99,25,22,0.0025861306471472,40.27983243498472,21.754798438574095,Unintentional
User_37,2025-01-17 16:44:12,0.696,0.0487,Running,Zep,Reckless_Driving,4way,0,80,5G,-82,26,-25,0.0093618530392007,40.27982475058854,21.75288587941619,Unintentional
User_71,2025-01-18 13:49:51,0.259,0.2952,Walking,Koila,Driving_Under_Influence,2way,1,30,3G,-82,82,-15,0.027,40.32232475403222,21.791662378811477,Unintentional
User_31,2025-01-18 18:16:35,0.293,0.4347,Running,Ligeris,Driving_Under_Influence,2way,0,10,5G,-101,27,22,0.0066598209770926,40.305462196552405,21.807303175972272,Unintentional
User_84,2025-01-18 19:42:01,0.488,0.2264,Driving,Koila,Driving_Under_Influence,4way,2,30,WiFi,-63,8,-18,0.0033766984440282,40.320910365364874,21.790776821395312,Unintentional
User_34,2025-01-18 20:02:32,0.466,0.1552,Walking,Zep,Driving_Under_Influence,2way,0,10,5G,-76,99,14,0.041,40.280422872872585,21.75290918531464,Unintentional
User_39,2025-01-18 21:56:30,0.297,0.3634,Driving,Zep,Driving_Under_Influence,1way,1,10,5G,-82,71,-20,0.0067899585801096,40.278620119461905,21.75378800356834,Unintentional
User_65,2025-01-19 05:14:12,0.654,0.2932,Walking,Ligeris,Driving_Under_Influence,2way,3,30,5G,-81,87,-9,0.037,40.307632744734896,21.80821442258823,Unintentional
User_48,2025-01-19 17:10:43,0.636,0.2309,Walking,Ligeris,Reckless_Driving,1way,0,60,WiFi,-50,10,17,0.0094188825380032,40.3074760248858,21.8081556125586,Unintentional
User_82,2025-01-19 17:26:05,0.291,0.071,Driving,Zep,Driving_Under_Influence,2way,4,30,3G,-83,89,14,0.05,40.27921356011109,21.75367458342674,Unintentional
User_36,2025-01-19 19:16:06,0.58,0.298,Walking,Ligeris,Speeding,2way,2,40,WiFi,-52,32,16,0.023,40.3062124544679,21.80753992450032,Unintentional
User_39,2025-01-19 21:15:30,0.297,0.3644,Running,Ligeris,Speeding,1way,0,30,4G,-117,95,-15,0.026,40.306266563967945,21.80782548624433,Unintentional
User_95,2025-01-19 23:12:52,0.36,0.3129,Driving,Zep,Driving_Under_Influence,2way,0,50,5G,-71,99,20,0.0036014217569572,40.27888902905381,21.754621352994153,Unintentional
User_82,2025-01-20 11:24:19,0.291,0.073,Running,Ligeris,Speeding,2way,5,50,3G,-74,6,-15,0.027,40.30712002956604,21.808980123095676,Unintentional
User_80,2025-01-20 11:58:18,0.447,0.3666,Running,Ligeris,Speeding,2way,0,50,WiFi,-74,61,-22,0.0064796477063421,40.30581091254477,21.808214320245582,Unintentional
User_67,2025-01-20 18:06:48,0.692,0.2791,Driving,Zep,Reckless_Driving,2way,0,80,3G,-113,11,16,0.023,40.27918708774545,21.752761150014624,Unintentional
User_26,2025-01-20 21:00:56,0.495,0.2873,Walking,Zep,Reckless_Driving,1way,1,70,4G,-81,69,-21,0.0019967963161315,40.27994801720301,21.753119224386893,Unintentional
User_19,2025-01-21 00:14:51,0.361,0.3748,Walking,Ligeris,Speeding,2way,0,20,3G,-84,67,-25,0.0013754260233709,40.305786186850995,21.80830578628813,Unintentional
User_12,2025-01-21 01:02:22,0.74,0.3231,Walking,Ligeris,Driving_Under_Influence,2way,0,30,4G,-91,76,9,0.028,40.3053437274147,21.808056874534245,Unintentional
User_88,2025-01-21 15:04:26,0.421,0.3822,Running,Koila,Speeding,1way,1,40,5G,-75,68,-18,0.0040988219132054,40.3215860691038,21.789654934428917,Unintentional
User_68,2025-01-21 15:57:49,0.402,0.2717,Running,Zep,Speeding,2way,3,110,WiFi,-72,32,-11,0.037,40.27968462665511,21.752910076372796,Unintentional
User_65,2025-01-21 17:54:54,0.654,0.2972,Driving,Zep,Reckless_Driving,2way,1,30,WiFi,-86,34,-19,0.0033543281378081,40.27874109940878,21.752015505784023,Unintentional
User_35,2025-01-21 18:59:00,0.301,0.0985,Walking,Koila,Speeding,2way,0,40,WiFi,-89,57,22,0.0063814520570609,40.32147177755083,21.79076238757477,Unintentional
User_82,2025-01-21 23:31:55,0.291,0.076,Driving,Zep,Reckless_Driving,1way,0,90,5G,-80,55,-22,0.0046856127012553,40.27983793827539,21.75536314285756,Unintentional
User_56,2025-01-22 00:00:12,0.449,0.3806,Walking,Ligeris,Speeding,4way,0,30,5G,-91,100,-17,0.0065716456336867,40.30618339492879,21.807213211925788,Unintentional
User_06,2025-01-22 01:36:15,0.573,0.2717,Running,Koila,Reckless_Driving,1way,0,80,WiFi,-69,11,17,0.0031669358485309,40.323613252798744,21.791293044147448,Unintentional
User_75,2025-01-22 10:14:08,0.65,0.3304,Running,Koila,Driving_Under_Influence,2way,0,30,3G,-98,89,-9,0.034,40.32175264881734,21.78930116802133,Unintentional
User_59,2025-01-22 10:25:30,0.521,0.1633,Walking,Zep,Reckless_Driving,2way,2,70,5G,-108,15,19,0.0018286018880724,40.28081678667788,21.754318974303043,Unintentional
User_99,2025-01-22 17:10:32,0.622,0.2084,Driving,Zep,Driving_Under_Influence,1way,4,30,3G,-117,5,11,0.045,40.279892471701785,21.752814786843487,Unintentional
User_88,2025-01-23 11:10:09,0.421,0.3852,Running,Ligeris,Speeding,4way,0,80,WiFi,-86,23,22,0.0052215676261632,40.30653840934272,21.808582737045494,Unintentional
User_37,2025-01-23 11:36:42,0.696,0.0607,Walking,Koila,Speeding,1way,0,80,4G,-103,2,-6,0.048,40.321881693570134,21.791313785711004,Unintentional
User_64,2025-01-23 20:46:36,0.287,0.0547,Driving,Zep,Driving_Under_Influence,2way,0,60,WiFi,-53,17,-23,0.0031896954185486,40.278575986424535,21.75273700948344,Unintentional
User_90,2025-01-23 21:18:21,0.395,0.1568,Running,Zep,Driving_Under_Influence,2way,0,30,3G,-73,85,-11,0.049,40.279824455299135,21.754187398313668,Unintentional
User_31,2025-01-23 21:50:23,0.293,0.4447,Walking,Ligeris,Reckless_Driving,2way,0,80,WiFi,-75,72,18,0.0067832166726683,40.30519663791221,21.807221906554368,Unintentional
User_85,2025-01-24 01:09:55,0.653,0.2473,Walking,Zep,Speeding,1way,0,10,5G,-104,13,11,0.034,40.279494499273056,21.75327325565705,Unintentional
User_18,2025-01-24 05:44:14,0.669,0.2064,Driving,Zep,Driving_Under_Influence,2way,4,60,WiFi,-71,84,-11,0.038,40.27920328057454,21.752457560147683,Unintentional
User_04,2025-01-24 09:37:36,0.619,0.3725,Driving,Zep,Speeding,1way,1,40,5G,-88,70,-8,0.036,40.28020044794761,21.75405066830596,Unintentional
User_80,2025-01-24 09:53:00,0.447,0.3736,Driving,Zep,Driving_Under_Influence,2way,0,30,WiFi,-86,11,-24,0.0034708864726629,40.27823840464225,21.752600393185897,Unintentional
User_60,2025-01-24 12:33:29,0.669,0.1067,Running,Koila,Speeding,1way,0,40,4G,-110,59,21,0.0069214217355835,40.32212400165367,21.79181533315764,Unintentional
User_03,2025-01-24 14:15:21,0.47,0.3492,Running,Koila,Speeding,2way,1,30,4G,-113,59,-1,0.049,40.32218719675966,21.79251184603699,Unintentional
User_34,2025-01-24 15:28:12,0.466,0.1672,Driving,Koila,Speeding,2way,0,20,3G,-78,80,11,0.022,40.32126674350116,21.78922157300562,Unintentional
User_33,2025-01-24 16:13:40,0.554,0.2523,Walking,Zep,Reckless_Driving,4way,3,60,4G,-92,61,18,0.0028188585690474,40.27814761724034,21.754301667618034,Unintentional
User_25,2025-01-25 01:55:49,0.352,0.1143,Walking,Ligeris,Driving_Under_Influence,2way,1,70,WiFi,-89,13,-25,0.0071817403879875,40.30659889276689,21.80613980926325,Unintentional
User_40,2025-01-26 01:38:44,0.357,0.1381,Driving,Ligeris,Speeding,4way,0,60,5G,-77,60,20,0.0026953886437174,40.306030594109984,21.8070841402326,Unintentional
User_07,2025-01-26 08:36:48,0.47,0.2814,Driving,Ligeris,Reckless_Driving,2way,0,70,3G,-100,79,4,0.046,40.30640611167752,21.807101111016532,Unintentional
User_35,2025-01-26 08:39:08,0.301,0.1085,Walking,Koila,Driving_Under_Influence,1way,1,20,3G,-86,96,4,0.035,40.3235812476682,21.7909651916781,Unintentional
User_27,2025-01-26 09:38:53,0.33,0.255,Walking,Koila,Reckless_Driving,4way,0,40,4G,-85,96,19,0.0020355437012368,40.320801329216394,21.79247191193306,Unintentional
User_17,2025-01-26 13:05:09,0.439,0.4256,Driving,Koila,Speeding,2way,0,70,4G,-105,14,-19,0.003697569639196,40.32206207705737,21.791155795485505,Unintentional
User_81,2025-01-26 15:29:46,0.307,0.1433,Walking,Koila,Speeding,1way,1,80,3G,-101,58,7,0.031,40.32302037196125,21.793266316014275,Unintentional
User_33,2025-01-26 17:24:24,0.554,0.2563,Driving,Ligeris,Driving_Under_Influence,2way,0,50,4G,-113,58,18,0.0053837354789153,40.30641953360077,21.807876779714626,Unintentional
User_55,2025-01-26 20:06:08,0.3,0.4244,Running,Ligeris,Speeding,2way,1,60,WiFi,-56,6,10,0.041,40.30740164842498,21.809003280744285,Unintentional
User_21,2025-01-26 20:54:39,0.256,0.2636,Walking,Zep,Reckless_Driving,2way,2,10,5G,-97,11,-16,0.024,40.28014758447444,21.754469339838856,Unintentional
User_57,2025-01-26 22:40:21,0.592,0.3048,Driving,Koila,Driving_Under_Influence,4way,2,20,4G,-77,88,-15,0.031,40.3223961941625,21.79205295726131,Unintentional
