User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_50,2025-01-02 13:49:32,0.398,0.2346,Walking,Zep,Driving_Under_Influence,4way,0.0,40,5G,-100,33.0,-22.0,0.0048190843633004,40.306230115631266,21.75363900846699,Unintentional
User_30,2025-01-02 19:34:47,0.413,0.0934,Driving,Zep,Driving_Under_Influence,4way,0.0,110,5G,-98,53.0,-20.0,0.0032631223137521,40.27840271063402,21.752883004980287,Unintentional
User_59,2025-01-02 21:05:35,0.265,0.1812,Walking,Zep,Driving_Under_Influence,4way,0.0,60,WiFi,-56,70.0,18.0,0.0083080514997217,40.306230115631266,21.752966899136283,Unintentional
User_37,2025-01-02 21:35:33,0.306,0.2794,Running,Koila,Speeding,1way,2.0,80,3G,-89,99.0,-20.0,0.0085971918475749,40.32069456664279,21.7918964968387,Unintentional
User_49,2025-01-02 23:56:53,0.637,0.3443,Running,Zep,Reckless_Driving,2way,0.0,60,WiFi,-62,13.0,-24.0,0.0039977663688552,40.279540251127976,21.752870005032246,Unintentional
User_17,2025-01-03 05:03:18,0.631,0.1448,Driving,Koila,Reckless_Driving,4way,0.0,40,5G,-109,23.0,16.0,0.037,40.32193520942919,21.791024817848044,Unintentional
User_69,2025-01-03 06:43:07,0.34,0.3651,Walking,Ligeris,Reckless_Driving,2way,4.0,60,4G,-109,50.0,-11.0,0.025,40.304876644013376,21.8068286973096,Unintentional
User_83,2025-01-03 07:55:28,0.309,0.3635,Running,Koila,6,2way,1.0,80,WiFi,-88,22.0,-23.0,0.002502469319135,40.322194032476595,21.792917732439193,Unintentional
User_73,2025-01-03 08:12:06,0.325,0.1957,Driving,Ligeris,Driving_Under_Influence,2way,0.0,10,WiFi,-79,85.0,-3.0,0.049,40.30460903283356,21.807331059747263,Unintentional
User_18,2025-01-03 18:32:21,0.251,0.3955,Running,Koila,Speeding,2way,1.0,40,3G,-95,5.0,24.0,0.0094876157621507,40.32154138363786,21.791607260440443,Unintentional
User_93,2025-01-03 19:14:12,0.588,0.0252,Running,Zep,Speeding,2way,0.0,60,3G,-101,92.0,14.0,0.03,40.27817224484101,21.75238773955404,Unintentional
User_66,2025-01-03 21:17:21,0.28,0.2347,Running,Zep,Driving_Under_Influence,1way,2.0,70,3G,-104,55.0,1.0,0.036,40.27826545716893,21.752876353450908,Unintentional
User_52,2025-01-03 21:21:11,0.544,0.0822,Driving,Zep,Speeding,2way,3.0,50,WiFi,-58,55.0,9.0,0.038,40.27848546336629,21.751907569418627,Unintentional
User_45,2025-01-03 23:33:08,0.285,0.2783,Running,Koila,Driving_Under_Influence,1way,1.0,50,WiFi,-79,92.0,-12.0,0.034,40.321515440181784,21.79009227969348,Unintentional
User_86,2025-01-04 03:50:43,0.469,0.0081,Driving,Koila,Reckless_Driving,4way,0.0,20,WiFi,-70,29.0,-21.0,0.0088792693885436,40.32121632980039,21.791999891499135,Unintentional
User_91,2025-01-04 05:06:29,0.587,0.3108,Running,Ligeris,Driving_Under_Influence,2way,0.0,30,WiFi,-57,86.0,-20.0,0.0053502928771593,40.304673586745366,21.80715580479839,Unintentional
User_23,2025-01-04 07:34:22,0.458,0.155,Walking,Koila,6,2way,1.0,80,3G,-90,39.0,20.0,0.0032565777756352,40.32251699706442,21.79165515874273,Unintentional
User_98,2025-01-04 14:34:45,0.46,0.1588,Driving,Zep,Reckless_Driving,2way,0.0,10,WiFi,-51,93.0,-24.0,0.0075477883207367,40.279880098595946,21.791256784153244,Unintentional
User_43,2025-01-04 15:59:34,0.416,0.1657,Walking,Zep,Speeding,4way,0.0,80,WiFi,-73,67.0,0.0,0.049,40.278390899258575,21.751620703598135,Unintentional
User_88,2025-01-04 16:41:31,0.471,0.1337,Running,Zep,Reckless_Driving,1way,2.0,80,4G,-91,29.0,-3.0,0.04,40.28033267054457,21.753290805169502,Unintentional
User_49,2025-01-04 21:09:37,0.637,0.3483,Driving,Ligeris,Driving_Under_Influence,1way,4.0,30,5G,-87,63.0,19.0,0.0081667640531073,40.30628143050001,21.80614321960581,Unintentional
User_24,2025-01-04 21:56:39,0.445,0.0896,Walking,Zep,Driving_Under_Influence,4way,0.0,30,4G,-91,15.0,16.0,0.022,40.27854642750859,21.753088298783783,Unintentional
User_19,2025-01-05 01:27:39,0.745,0.3895,Driving,Zep,Driving_Under_Influence,2way,1.0,40,3G,-103,65.0,9.0,0.021,40.27905557479244,21.75405162684458,Unintentional
User_99,2025-01-05 11:05:22,0.465,0.2184,Driving,Zep,Driving_Under_Influence,1way,5.0,80,4G,-94,42.0,18.0,0.0055882408899186,40.27997480854033,21.753341214145863,Unintentional
User_76,2025-01-05 12:06:20,0.355,0.2081,Running,Koila,Driving_Under_Influence,2way,1.0,80,4G,-120,18.0,0.0,0.029,40.32232115192278,21.78958730450319,Unintentional
User_33,2025-01-05 15:23:14,0.634,0.5641,Driving,Ligeris,Reckless_Driving,2way,2.0,80,WiFi,-88,49.0,-2.0,0.03,40.306053926713545,21.806263713254875,Unintentional
User_35,2025-01-05 17:38:48,0.274,0.0892,Walking,Ligeris,Driving_Under_Influence,1way,3.0,110,WiFi,-79,65.0,25.0,0.0010372276051876,40.30750282484101,21.808208855260595,Unintentional
User_12,2025-01-05 21:23:26,0.67,0.3612,Walking,Koila,Speeding,2way,4.0,80,3G,-117,48.0,4.0,0.046,40.32235040515365,21.79143544598669,Unintentional
User_91,2025-01-05 22:26:19,0.587,0.3138,Walking,Zep,Speeding,2way,1.0,10,4G,-82,68.0,-24.0,0.0082534550112511,40.27977260633457,21.753571487528408,Unintentional
User_10,2025-01-06 00:03:04,0.315,0.3608,Running,Ligeris,Driving_Under_Influence,1way,0.0,10,4G,-81,83.0,13.0,0.021,40.30645337356767,21.805398228974063,Unintentional
User_96,2025-01-06 00:42:56,0.261,0.2681,Driving,Ligeris,Driving_Under_Influence,1way,1.0,70,5G,-110,95.0,6.0,0.037,40.30639681156524,21.80864422982067,Unintentional
User_06,2025-01-06 02:59:27,0.584,0.3785,Walking,Zep,Reckless_Driving,2way,1.0,20,3G,-76,66.0,20.0,0.0040174119030218,40.27960889618741,21.753511589099737,Unintentional
User_38,2025-01-06 03:20:37,0.306,0.3161,Running,Ligeris,Driving_Under_Influence,2way,0.0,40,WiFi,-89,31.0,-20.0,0.00611395442324,40.30557383724276,21.80625137827359,Unintentional
User_99,2025-01-06 03:49:09,0.465,0.2204,Walking,Zep,Reckless_Driving,2way,3.0,80,WiFi,-82,6.0,23.0,0.0068931840274906,40.27995002252248,21.752891048581613,Unintentional
User_94,2025-01-06 04:15:08,0.681,0.111,Driving,Zep,7,1way,5.0,80,5G,-88,9.0,-20.0,0.0081448248328615,40.27902975353774,21.752179936639383,Unintentional
User_58,2025-01-06 06:08:48,0.465,0.044,Running,Ligeris,Reckless_Driving,1way,1.0,40,5G,-111,53.0,4.0,0.045,40.30622733561922,21.807487406351136,Unintentional
User_72,2025-01-06 13:44:52,0.567,0.0515,Walking,Ligeris,6,2way,0.0,30,4G,-120,66.0,25.0,0.0089712042840714,40.306093140445874,21.806798536584843,Unintentional
User_26,2025-01-06 13:48:38,0.408,0.2595,Walking,Ligeris,Reckless_Driving,1way,2.0,80,3G,-74,91.0,7.0,0.04,40.30655147932659,21.806624133437936,Unintentional
User_88,2025-01-06 15:57:32,0.471,0.1377,Walking,Zep,Driving_Under_Influence,2way,0.0,10,5G,-85,49.0,19.0,0.0072935582344524,40.27957834365622,21.75257741757348,Unintentional
User_97,2025-01-06 21:48:41,0.337,0.2913,Driving,Koila,Driving_Under_Influence,1way,2.0,40,WiFi,-72,51.0,-21.0,0.0079370176709169,40.32238576353912,21.79307929580835,Unintentional
User_39,2025-01-07 04:26:58,0.598,0.1607,Walking,Ligeris,Driving_Under_Influence,2way,2.0,30,WiFi,-68,56.0,20.0,0.0073733061803461,40.30545671711345,21.80900094563684,Unintentional
User_02,2025-01-07 04:35:35,0.529,0.3126,Walking,Zep,Speeding,2way,0.0,20,4G,-112,59.0,-17.0,0.0044996585849534,40.27870786338489,21.75263436120477,Unintentional
User_19,2025-01-07 08:22:28,0.745,0.3935,Driving,Koila,Driving_Under_Influence,1way,4.0,10,5G,-98,2.0,22.0,0.006573784201064,40.32265081507454,21.79048838406856,Unintentional
User_46,2025-01-07 09:36:48,0.519,0.3546,Running,Ligeris,Speeding,2way,2.0,20,4G,-95,10.0,-21.0,0.0050731114201474,40.305769201207994,21.80790197867388,Unintentional
User_05,2025-01-07 13:18:07,0.743,0.3087,Driving,Koila,Speeding,2way,0.0,60,3G,-110,72.0,13.0,0.027,40.32243903552889,21.792269738068477,Unintentional
User_79,2025-01-08 02:18:15,0.389,0.132,Walking,Zep,Speeding,4way,0.0,60,WiFi,-51,38.0,9.0,0.037,40.27984521553721,21.75099106856854,Unintentional
User_89,2025-01-08 03:43:00,0.336,0.0271,Driving,Ligeris,Speeding,2way,0.0,50,WiFi,-61,43.0,-25.0,0.0047986119537372,40.30766939455555,21.80818076156951,Unintentional
User_77,2025-01-08 04:04:14,0.428,0.0325,Walking,Ligeris,7,1way,1.0,20,4G,-119,1.0,-18.0,0.0087373865604527,40.307337270009896,21.808173475343505,Unintentional
User_80,2025-01-08 05:04:18,0.704,0.1747,Walking,Ligeris,Reckless_Driving,2way,4.0,80,4G,-119,92.0,18.0,0.0039050353386117,40.304942521960896,21.808207446495892,Unintentional
User_18,2025-01-08 09:55:32,0.251,0.4055,Running,Zep,Driving_Under_Influence,4way,0.0,30,4G,-90,35.0,-12.0,0.03,40.28010235746935,21.753508019055683,Unintentional
User_90,2025-01-08 13:19:47,0.525,0.0758,Driving,Ligeris,Reckless_Driving,4way,1.0,20,3G,-77,49.0,12.0,0.021,40.30508919488744,21.80917309100924,Unintentional
User_91,2025-01-08 14:33:00,0.587,0.3198,Running,Koila,Driving_Under_Influence,2way,0.0,70,WiFi,-69,91.0,-3.0,0.032,40.322204439378474,21.790895997740364,Unintentional
User_48,2025-01-08 15:05:27,0.599,0.2824,Walking,Zep,Reckless_Driving,4way,4.0,90,WiFi,-58,21.0,18.0,0.0021862187485606,40.280138853577434,21.75116219893393,Unintentional
User_11,2025-01-08 19:16:56,0.602,0.332,Running,Ligeris,Reckless_Driving,2way,1.0,20,4G,-103,65.0,-22.0,0.0067683027586223,40.306530178814995,21.805616672268727,Unintentional
User_29,2025-01-08 20:29:27,0.415,0.1794,Driving,Zep,Speeding,1way,1.0,10,3G,-76,39.0,-22.0,0.0016939860550281,40.277991141232675,21.753494126063185,Unintentional
User_86,2025-01-08 23:42:34,0.469,0.0171,Driving,Zep,Driving_Under_Influence,1way,1.0,40,5G,-89,50.0,-4.0,0.038,40.2793108492318,21.75183379937765,Unintentional
User_92,2025-01-09 00:05:32,0.694,0.1922,Walking,Koila,Reckless_Driving,1way,2.0,50,3G,-115,72.0,9.0,0.041,40.32209522710168,21.79305278508849,Unintentional
User_78,2025-01-09 00:31:45,0.347,0.2556,Driving,Zep,Speeding,2way,160.0,20,4G,-93,64.0,-13.0,0.043,40.279498399071706,21.753336897217824,Unintentional
User_48,2025-01-09 02:13:12,0.599,0.2844,Running,Koila,Speeding,1way,1.0,30,5G,-117,7.0,-21.0,0.0071380224980278,40.323242817835904,21.793058204342792,Unintentional
User_20,2025-01-09 04:52:54,0.334,0.3381,Driving,Ligeris,Driving_Under_Influence,1way,0.0,70,5G,-87,75.0,-24.0,0.0013312734786039,40.30649678054179,21.809447965364196,Unintentional
User_55,2025-01-09 10:36:11,0.447,0.3534,Walking,Ligeris,Speeding,2way,2.0,30,3G,-92,8.0,25.0,0.0069548873371269,40.30646385207646,21.80740727144696,Unintentional
User_78,2025-01-09 11:51:45,0.347,0.2566,Walking,Koila,6,4way,0.0,60,WiFi,-83,50.0,20.0,0.0091074442893771,40.32079299301878,21.790436204606603,Unintentional
User_50,2025-01-09 12:04:28,0.398,0.2486,Walking,Zep,Driving_Under_Influence,4way,1.0,80,5G,-107,49.0,-19.0,0.0041348257805848,40.279028336011464,21.75278632721347,Unintentional
User_75,2025-01-09 20:22:56,0.409,0.1891,Walking,Koila,Driving_Under_Influence,1way,0.0,40,3G,-114,2.0,24.0,0.005653142335994,40.32207683910636,21.79147651474772,Unintentional
User_57,2025-01-09 22:46:58,0.372,0.1292,Running,Koila,Speeding,2way,0.0,70,5G,-76,49.0,7.0,0.021,40.32229956626286,21.791231129447468,Unintentional
User_06,2025-01-10 08:54:02,0.584,0.3865,Driving,Koila,Speeding,4way,0.0,40,3G,-102,62.0,-12.0,0.05,40.32200297162221,21.790109820435617,Unintentional
User_74,2025-01-10 08:57:55,0.497,0.3754,Running,Zep,Driving_Under_Influence,1way,1.0,30,3G,-93,5.0,-23.0,0.0079805508948773,40.279900050278826,21.75295408291797,Unintentional
User_92,2025-01-10 13:07:40,0.694,0.1942,Walking,Ligeris,Driving_Under_Influence,1way,0.0,30,WiFi,-88,62.0,15.0,0.04,40.306944980053345,21.806182717585475,Unintentional
User_61,2025-01-10 13:59:26,0.546,0.0997,Driving,Ligeris,Driving_Under_Influence,1way,0.0,50,4G,-99,20.0,-21.0,0.0079370109144315,40.30458066911877,21.807179704043776,Unintentional
User_09,2025-01-10 15:48:20,0.307,0.4048,Walking,Koila,Speeding,2way,1.0,30,5G,-91,75.0,8.0,0.044,40.32211863738255,21.791236703258612,Unintentional
User_69,2025-01-10 15:58:47,0.34,0.3781,Running,Koila,Speeding,1way,1.0,90,4G,-108,5.0,18.0,0.0021166482577329,40.322612379271135,21.79231910209845,Unintentional
User_24,2025-01-10 22:54:18,0.445,0.1016,Walking,Zep,Driving_Under_Influence,2way,2.0,40,WiFi,-87,14.0,20.0,0.0062831596448028,40.27953762377912,21.753261806914303,Unintentional
User_12,2025-01-11 03:17:05,0.46,0.3722,Walking,Ligeris,8,2way,1.0,10,WiFi,-67,56.0,11.0,0.028,40.30683389313327,21.806384902942092,Unintentional
User_34,2025-01-11 04:34:38,0.431,0.1739,Driving,Zep,Reckless_Driving,2way,0.0,90,WiFi,-79,42.0,-21.0,0.0071582923489171,40.27891218148829,21.753613578370437,Unintentional
User_42,2025-01-11 05:53:33,0.738,0.1336,Walking,Ligeris,Speeding,1way,2.0,10,4G,-118,25.0,4.0,0.038,40.30531718459263,21.805625920286857,Unintentional
User_80,2025-01-11 06:11:14,0.704,0.1807,Walking,Koila,Speeding,1way,0.0,70,4G,-80,71.0,-23.0,0.0072584474300383,40.32206590818513,21.791586237815142,Unintentional
User_49,2025-01-11 06:45:40,0.637,0.3613,Walking,Koila,Speeding,4way,0.0,50,5G,-77,64.0,14.0,0.036,40.3225613040825,21.792872046113605,Unintentional
User_94,2025-01-11 11:34:50,0.681,0.121,Running,Zep,6,2way,4.0,40,WiFi,-61,73.0,-20.0,0.0082514974357228,40.27936590845847,21.753424827923613,Unintentional
User_61,2025-01-11 12:49:56,0.546,0.1017,Running,Zep,Reckless_Driving,4way,1.0,Illegal_Parking,WiFi,-90,41.0,-12.0,0.034,40.278900761698424,21.75280732654037,Unintentional
User_04,2025-01-11 16:30:13,0.662,0.0737,Driving,Koila,Reckless_Driving,1way,3.0,70,5G,-105,71.0,21.0,0.0017322034850556,40.32272192564245,21.789655084424354,Unintentional
User_29,2025-01-11 17:49:18,0.415,0.1844,Driving,Zep,Speeding,1way,3.0,30,3G,-74,17.0,4.0,0.049,40.27962382077361,21.791256784153244,Unintentional
User_30,2025-01-11 19:39:16,0.413,0.1114,Driving,Zep,Driving_Under_Influence,2way,3.0,20,3G,-90,70.0,-10.0,0.029,40.27945669228737,21.75291130472932,Unintentional
User_68,2025-01-11 21:15:40,0.472,0.0539,Walking,Koila,Speeding,2way,1.0,60,4G,-109,91.0,-20.0,0.0039817767865894,40.32349528318577,21.790499886801065,Unintentional
User_83,2025-01-12 00:15:23,0.309,0.3815,Driving,Zep,Reckless_Driving,2way,1.0,80,4G,-73,15.0,6.0,0.028,40.279434269623806,21.753050794678796,Unintentional
User_19,2025-01-12 01:38:26,0.745,0.4035,Driving,Zep,Driving_Under_Influence,4way,1.0,20,WiFi,-59,16.0,19.0,0.0081374741304854,40.27928774767915,21.75458532514614,Unintentional
User_78,2025-01-12 01:51:33,0.347,0.2616,Driving,Koila,Speeding,2way,2.0,30,WiFi,-78,47.0,19.0,0.0049917012260945,40.32183474979678,21.79298701251228,Unintentional
User_03,2025-01-12 06:44:47,0.568,0.0514,Running,Koila,Reckless_Driving,1way,0.0,20,5G,-106,93.0,23.0,0.0066160276217924,40.32180264504637,21.791704468239026,Unintentional
User_38,2025-01-12 14:36:43,0.306,0.3291,Running,Zep,Driving_Under_Influence,2way,0.0,30,5G,-118,9.0,8.0,0.031,40.27916575575518,21.75129328191843,Unintentional
User_51,2025-01-12 14:51:52,0.613,0.404,Running,Koila,Speeding,1way,4.0,50,3G,-99,39.0,6.0,0.022,40.3216041571168,21.789395417529313,Unintentional
User_96,2025-01-12 18:01:43,0.261,0.2811,Walking,Zep,Speeding,1way,0.0,20,WiFi,-73,39.0,-25.0,0.0046558120705112,40.27797791129901,21.75306964201975,Unintentional
User_32,2025-01-12 21:36:33,0.464,0.043,Walking,Ligeris,8,2way,3.0,50,WiFi,-73,16.0,13.0,0.023,40.30545288000325,21.80556191722035,Unintentional
User_34,2025-01-13 05:07:54,0.431,0.1789,Running,Koila,Reckless_Driving,2way,0.0,30,WiFi,-73,69.0,-24.0,0.0073153334045699,40.32153209781802,21.79198585854979,Unintentional
User_88,2025-01-13 06:47:23,0.471,0.1507,Walking,Ligeris,Speeding,1way,2.0,60,WiFi,-87,5.0,3.0,0.024,40.305803206309726,21.80779894875032,Unintentional
User_20,2025-01-13 11:14:34,0.334,0.3471,Driving,Ligeris,Reckless_Driving,1way,5.0,60,4G,-120,45.0,-12.0,0.033,40.30610908471978,21.80696915200379,Unintentional
User_83,2025-01-13 13:26:20,0.309,0.3845,Driving,Ligeris,Reckless_Driving,2way,0.0,50,WiFi,-83,62.0,-14.0,0.032,40.30559520288283,21.807471574367725,Unintentional
User_04,2025-01-13 13:47:08,0.662,0.0777,Walking,Koila,Reckless_Driving,2way,1.0,40,WiFi,-112,37.0,12.0,0.046,40.32172797598608,21.79196452197387,Unintentional
User_35,2025-01-13 14:43:37,0.274,0.1052,Walking,Zep,Reckless_Driving,1way,0.0,20,WiFi,-68,89.0,22.0,0.009123065464228,40.27932471850213,21.753255620826614,Unintentional
User_25,2025-01-13 18:11:46,0.408,0.1618,Driving,Ligeris,Driving_Under_Influence,2way,1.0,30,4G,-97,49.0,6.0,0.032,40.305985979271355,21.80968275387362,Unintentional
User_05,2025-01-13 20:36:37,0.743,0.3217,Running,Zep,Speeding,2way,5.0,80,5G,-76,66.0,19.0,0.0050747091693748,40.27856246724194,21.754833406674138,Unintentional
User_41,2025-01-14 00:00:12,0.628,0.1881,Running,Koila,Speeding,1way,150.0,20,4G,-117,10.0,5.0,0.035,40.32176719642677,21.790869893011493,Unintentional
User_18,2025-01-14 00:26:14,0.251,0.4165,Running,Koila,Driving_Under_Influence,2way,0.0,30,4G,-95,69.0,18.0,0.00317423146556,40.32228411223779,21.790520593618083,Unintentional
User_90,2025-01-14 07:54:16,0.525,0.0868,Walking,Ligeris,Speeding,4way,0.0,70,5G,-119,1.0,-18.0,0.0048342146193205,40.30720592848039,21.807773459600604,Unintentional
User_36,2025-01-14 15:44:30,0.563,0.4149,Walking,Zep,Driving_Under_Influence,2way,1.0,10,4G,-101,58.0,21.0,0.0048550298446907,40.279933146258685,21.75548754755839,Unintentional
User_77,2025-01-14 16:02:48,0.428,0.0445,Driving,Koila,Driving_Under_Influence,2way,0.0,30,WiFi,-58,11.0,19.0,0.0040229084311039,40.3221569120439,21.790921692633876,Unintentional
User_21,2025-01-14 19:38:48,0.303,0.0402,Walking,Zep,Driving_Under_Influence,1way,1.0,20,4G,-99,20.0,-7.0,0.038,40.27833150377619,21.753390542891452,Unintentional
User_18,2025-01-15 02:00:44,0.46,0.4185,Walking,Koila,Speeding,4way,0.0,40,WiFi,-82,77.0,25.0,0.0076854431692718,40.32221343868799,21.79137642015961,Unintentional
User_99,2025-01-15 03:22:14,0.465,0.2384,Driving,Ligeris,Speeding,2way,0.0,70,4G,-104,12.0,23.0,0.0081810854358735,40.30778121223801,21.80764833900322,Unintentional
User_64,2025-01-15 04:17:20,0.511,0.3798,Walking,Koila,Reckless_Driving,2way,0.0,80,3G,-89,55.0,-21.0,0.0060509244864324,40.322310828034105,21.791766964673503,Unintentional
User_85,2025-01-15 12:19:01,0.254,0.1553,Driving,Zep,7,2way,1.0,50,WiFi,-54,42.0,-25.0,0.0017058991141186,40.27920921609656,21.751923099719164,Unintentional
User_17,2025-01-15 17:17:26,0.631,0.1698,Driving,Koila,Reckless_Driving,1way,2.0,50,4G,-86,0.0,-21.0,0.0047062503557401,40.321898745336846,21.79094439301228,Unintentional
User_38,2025-01-15 20:08:20,0.306,0.3341,Walking,Zep,Driving_Under_Influence,1way,140.0,40,WiFi,-68,81.0,-22.0,0.0055075526695975,40.2798750154286,21.75323100412083,Unintentional
User_03,2025-01-15 21:36:52,0.568,0.0574,Driving,Koila,Driving_Under_Influence,1way,0.0,10,3G,-78,81.0,1.0,0.044,40.32321101608796,21.790843117234044,Unintentional
User_12,2025-01-15 22:52:25,0.67,0.3812,Running,Koila,Speeding,2way,2.0,70,WiFi,-58,8.0,-20.0,0.0041516910673631,40.32201780028189,21.791320336473653,Unintentional
User_35,2025-01-16 01:36:35,0.274,0.1102,Walking,Koila,Reckless_Driving,2way,5.0,30,4G,-84,7.0,13.0,0.041,40.321616974904835,21.79135679628472,Unintentional
User_68,2025-01-16 05:32:39,0.472,0.0629,Running,Koila,Reckless_Driving,1way,3.0,30,4G,-74,29.0,-18.0,0.005730902109703,40.32299480825472,21.789277668335032,Unintentional
User_33,2025-01-16 07:47:06,0.634,0.2442,Driving,Zep,Speeding,1way,1.0,10,3G,-72,35.0,-24.0,0.0032739510111297,40.279409893955474,21.75196134361159,Unintentional
User_84,2025-01-16 07:52:25,0.527,0.1037,Running,Koila,Reckless_Driving,2way,2.0,70,4G,-116,64.0,11.0,0.046,40.32150880712182,21.79107677859531,Unintentional
User_69,2025-01-16 09:55:31,0.34,0.3911,Walking,Koila,Driving_Under_Influence,2way,0.0,10,4G,-80,53.0,-15.0,0.048,40.322205182454624,21.790930595154663,Unintentional
User_76,2025-01-16 12:55:14,0.355,0.2301,Running,Koila,Driving_Under_Influence,1way,2.0,80,5G,-118,76.0,20.0,0.0028882737796932,40.32284608885726,21.792435572333748,Unintentional
User_01,2025-01-16 15:45:01,0.619,0.3028,Walking,Koila,Driving_Under_Influence,4way,0.0,20,4G,-101,87.0,24.0,0.0030648055943527,40.323734873634514,21.790795857831583,Unintentional
User_28,2025-01-16 15:54:19,0.348,0.3413,Driving,Ligeris,Speeding,1way,0.0,50,5G,-105,10.0,-4.0,0.039,40.306254514770984,21.805733234913166,Unintentional
User_03,2025-01-16 17:59:21,0.568,0.0604,Driving,Zep,Reckless_Driving,4way,0.0,Lane_Discards,3G,-88,2.0,7.0,0.029,40.2793381891921,21.752334915937933,Unintentional
User_64,2025-01-16 18:46:33,0.511,0.3818,Driving,Koila,Driving_Under_Influence,4way,1.0,20,WiFi,-104,29.0,-7.0,0.034,40.32201089603278,21.7917755144075,Unintentional
User_59,2025-01-16 21:29:09,0.265,0.2082,Walking,Ligeris,Speeding,2way,3.0,40,5G,-106,0.0,-13.0,0.049,40.30690963051063,21.80593779434268,Unintentional
User_57,2025-01-16 23:13:06,0.372,0.1432,Walking,Zep,Speeding,2way,1.0,10,4G,-120,43.0,12.0,0.024,40.279543333322266,21.75325387908542,Unintentional
User_55,2025-01-17 04:06:07,0.447,0.3684,Driving,Ligeris,Driving_Under_Influence,4way,2.0,50,WiFi,-67,10.0,-21.0,0.0064887040805295,40.30615356731136,21.807489642711612,Unintentional
User_35,2025-01-17 06:18:12,0.274,0.1132,Walking,Zep,Reckless_Driving,4way,2.0,50,4G,-106,2.0,-19.0,0.0095963873112282,40.27965825134512,21.75377159857806,Unintentional
User_84,2025-01-17 07:18:31,0.527,0.1057,Driving,Zep,Reckless_Driving,4way,0.0,50,4G,-110,47.0,-5.0,0.04,40.27865804787755,21.752221318084853,Unintentional
User_87,2025-01-17 10:26:10,0.709,0.4142,Driving,Ligeris,Driving_Under_Influence,2way,1.0,80,WiFi,-66,85.0,6.0,0.042,40.30755750215172,21.806938983461784,Unintentional
User_53,2025-01-17 13:13:35,0.313,0.1316,Walking,Koila,Reckless_Driving,1way,0.0,50,3G,-84,39.0,-14.0,0.035,40.32280291479716,21.79169878659502,Unintentional
