User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Road_Accident,Road_Type,Speed_Limit,Violation_Type,Battery_Percentage,Internet_Connection,Internet_Signal_Strength,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_71,2025-01-01 22:31:05,0.466,0.3125,Running,Spinari,2.0,1way,40.0,Reckless_Driving,97.0,5G,-78.0,16.0,0.0068453968686503,40.30576480238794,21.8080988073348,Intentional
User_04,2025-01-02 00:05:26,0.383,0.3717,Driving,Koila,6.0,4way,30.0,Speeding,80.0,WiFi,-82.0,12.0,0.0026203477587003,40.322176978396,21.79189272860029,Intentional
User_17,2025-01-02 00:51:04,0.572,0.3285,Running,Koila,0.0,1way,40.0,Lane_Discards,68.0,3G,-79.0,-4.0,0.0031664583104063,40.32208102976645,21.79121779825616,Intentional
User_78,2025-01-02 02:29:25,0.553,0.0084,Running,Zep,0.0,4way,10.0,Harassing_Driver,21.0,5G,-113.0,1.0,0.022,40.27919370816839,21.75382812126792,Intentional
User_65,2025-01-02 02:48:11,0.704,0.0503,Driving,Zep,1.0,2way,150.0,Speeding,77.0,4G,-76.0,0.0,0.0087277471491215,40.280271258457525,21.753765350378057,Intentional
User_81,2025-01-02 03:07:03,0.7,0.0689,Swimming,Koila,1.0,2way,60.0,Reckless_Driving,69.0,4G,-108.0,15.0,0.0064107284617521,40.322587925167575,21.78939094356028,Intentional
User_70,2025-01-02 03:21:03,0.694,0.14,Walking,Zep,9.0,2way,60.0,Driving_Under_Influence,26.0,Satellite,-70.0,8.0,0.0032242943493754,40.27974805830876,21.753264829206827,Intentional
User_100,2025-01-02 03:37:25,0.429,0.0742,Driving,Koila,8.0,2way,30.0,Speeding,71.0,5G,-78.0,25.0,0.0064993736981701,40.32287493994335,21.79082148021593,Intentional
User_31,2025-01-02 03:39:41,0.579,0.0576,Driving,Koila,0.0,2way,40.0,Harassing_Driver,35.0,3G,-87.0,-2.0,0.0095565094523236,40.32088316129071,21.791726046378468,Intentional
User_71,2025-01-02 04:12:01,0.466,0.3135,Running,Zep,0.0,2way,30.0,Harassing_Driver,82.0,3G,-79.0,12.0,0.0070304371219973,40.280043663636825,21.753787676236293,Intentional
User_08,2025-01-02 05:13:00,0.255,0.0664,Running,Spinari,1.0,2way,30.0,Reckless_Driving,53.0,4G,-109.0,0.0,0.0019823498526411,40.3223186979831,21.79217501277402,Intentional
User_67,2025-01-02 05:38:38,0.458,0.3152,Running,Zep,0.0,5way,70.0,Speeding,60.0,4G,-88.0,9.0,0.0019692859890308,40.27904853728683,21.751723125839117,Intentional
User_54,2025-01-02 05:41:40,0.286,0.279,Walking,Ligeris,0.0,6way,40.0,Speeding,20.0,4G,-104.0,-11.0,0.0015450658569474,41.151862,21.80935469931377,Intentional
User_35,2025-01-02 05:43:46,0.297,0.306,Walking,Spinari,5.0,2way,50.0,Reckless_Driving,68.0,WiFi,-65.0,3.0,0.0051260609890856,40.32219301301663,21.791882166975277,Intentional
User_59,2025-01-02 05:45:03,0.631,0.122,Driving,Ligeris,1.0,4way,160.0,Reckless_Driving,51.0,5G,-84.0,3.0,0.0024707428478988,38.870041,21.808481526348096,Intentional
User_79,2025-01-02 08:22:43,0.305,0.276,Driving,Center,1.0,4way,20.0,Driving_Under_Influence,24.0,WiFi,-80.0,-2.0,0.0095840053885901,40.27952210202147,21.753282481279008,Intentional
User_18,2025-01-02 08:31:37,0.386,0.0083,Running,Koila,7.0,1way,20.0,Driving_Under_Influence,20.0,3G,-76.0,-11.0,0.0092596267621681,40.32062634659511,21.791541328377978,Intentional
User_50,2025-01-02 09:11:58,0.491,0.1607,Driving,Center,0.0,2way,60.0,Driving_Under_Influence,20.0,3G,-120.0,-8.0,0.049,40.28107480776328,21.75333787138144,Intentional
User_06,2025-01-02 09:42:05,0.267,0.2767,Driving,Center,4.0,1way,80.0,Reckless_Driving,78.0,3G,-85.0,-3.0,0.0016613911186742,40.30624959626858,21.80749204880519,Intentional
User_21,2025-01-02 10:54:29,0.428,0.0778,Flying,Zep,0.0,2way,80.0,Speeding,6.0,4G,-77.0,7.0,0.0085203288262989,40.279525362867616,21.75310050826564,Intentional
User_84,2025-01-02 11:08:43,0.486,0.134,Driving,Center,0.0,2way,40.0,Driving_Under_Influence,93.0,3G,-110.0,10.0,0.0049678675525231,40.30493774519886,21.80793288349547,Intentional
User_42,2025-01-02 11:42:36,0.739,0.0626,Walking,Ligeris,0.0,2way,30.0,Harassing_Driver,91.0,WiFi,-54.0,-2.0,0.0016415516105643,40.30484997721124,21.808469871704823,Intentional
User_77,2025-01-02 12:03:39,0.312,0.4039,Running,Ligeris,0.0,2way,50.0,Lane_Discards,92.0,5G,-82.0,-3.0,0.0079296685977535,40.30703941701036,21.806125364635157,Intentional
User_67,2025-01-02 13:37:13,0.458,0.3162,Swimming,Zep,1.0,2way,60.0,Speeding,66.0,WiFi,-71.0,1.0,0.0050012012894897,40.306236905873845,21.75255211103613,Intentional
User_20,2025-01-02 13:43:01,0.471,0.3363,Driving,Center,1.0,2way,80.0,Driving_Under_Influence,98.0,Satellite,-87.0,6.0,0.0048742867890261,40.30659619713109,21.807446255658995,Intentional
User_73,2025-01-02 15:36:13,0.598,0.2456,Walking,Spinari,1.0,4way,10.0,Reckless_Driving,51.0,5G,-112.0,5.0,0.00577095763083285,40.30648921072293,18.850266,Intentional
User_69,2025-01-02 15:51:41,0.692,0.2737,Swimming,Ligeris,1.0,2way,10.0,Speeding,41.0,3G,-119.0,-6.0,0.0084502099151945,40.30474306766391,21.80755787702532,Intentional
User_29,2025-01-02 16:20:57,0.453,0.3828,Driving,Zep,1.0,2way,150.0,Speeding,90.0,3G,-95.0,8.0,0.0069559270825267,40.27933093261121,21.753081135942374,Intentional
User_57,2025-01-02 16:22:04,0.735,0.3513,Running,Zep,0.0,4way,140.0,Speeding,102.0,4G,-118.0,0.0,0.0023693855424115,40.306236905873845,21.754451322410677,Intentional
User_14,2025-01-02 17:38:59,0.278,0.2906,Running,Zep,4.0,2way,50.0,Illegal_Parking,82.0,3G,-113.0,-8.0,0.0092024555106178,40.27957553257773,21.753019159671208,Intentional
User_31,2025-01-02 20:12:33,0.579,0.0586,Walking,Ligeris,0.0,6way,30.0,Reckless_Driving,81.0,5G,-10.0,1.0,0.0022520386217805,40.306236905873845,21.805786548087926,Intentional
User_79,2025-01-02 21:10:48,0.305,0.277,Driving,Ligeris,3.0,5way,30.0,Driving_Under_Influence,55.0,3G,-83.0,-15.0,0.0085038549090613,40.307884849934446,21.808248803463773,Intentional
User_47,2025-01-02 23:35:25,0.504,0.1176,Driving,Koila,7.0,1way,80.0,Reckless_Driving,93.0,WiFi,-62.0,11.0,0.0019238798888057,40.3216526960046,21.79201061149746,Intentional
User_18,2025-01-03 00:13:03,0.386,0.0103,Running,Koila,0.0,6way,40.0,Driving_Under_Influence,95.0,5G,-88.0,13.0,0.007651008652009,40.32243842815272,21.793256653102723,Intentional
User_46,2025-01-03 03:18:13,0.409,0.5687,Flying,Zep,4.0,4way,20.0,Speeding,61.0,5G,-37.0,-6.0,0.0098932435824058,40.279406309193696,21.75401675659128,Intentional
User_89,2025-01-03 03:19:27,0.704,0.3715,Walking,Zep,0.0,2way,140.0,Speeding,108.0,WiFi,-81.0,-12.0,0.0075922766353747,40.2800467876872,21.754525134395436,Intentional
User_04,2025-01-03 03:34:22,0.383,0.3737,Driving,Zep,9.0,4way,10.0,Driving_Under_Influence,21.0,3G,-73.0,-3.0,0.004036093107898,40.280305112789485,21.75325327282325,Intentional
User_59,2025-01-03 04:22:29,0.631,0.5687,Running,Center,0.0,2way,30.0,Speeding,8.0,WiFi,-67.0,-8.0,0.0029725233690196,40.28080698152526,21.753413678278225,Intentional
User_58,2025-01-03 06:00:46,0.629,0.1253,Flying,Zep,1.0,1way,40.0,Speeding,44.0,4G,-73.0,-12.0,0.0033036186867,40.27932300070689,21.752699202392808,Intentional
User_65,2025-01-03 06:02:34,0.704,0.0523,Running,Zep,7.0,1way,30.0,Reckless_Driving,24.0,5G,-100.0,-14.0,0.003075975164448,40.280570859144426,21.75312811265522,Intentional
User_80,2025-01-03 06:35:31,0.283,0.362,Walking,Koila,0.0,2way,30.0,Lane_Discards,111.0,4G,-117.0,13.0,0.006583343616705,40.32213834684509,21.791398078298503,Intentional
User_72,2025-01-03 07:05:24,0.422,0.2049,Swimming,Ligeris,2.0,1way,120.0,Driving_Under_Influence,67.0,Ethernet,-61.0,0.0,0.0087763131082954,40.30617618390264,21.80595599987906,Intentional
User_74,2025-01-03 09:51:39,0.448,0.2497,Walking,Zep,6.0,4way,50.0,Speeding,53.0,3G,-88.0,9.0,0.0059493644292906,40.28020746858754,21.75401610318745,Intentional
User_34,2025-01-03 11:06:05,0.399,0.0432,Driving,Koila,7.0,2way,60.0,Speeding,3.0,3G,-84.0,0.0,0.0012228591001992,40.32230639445861,19.095797,Intentional
User_44,2025-01-03 11:17:26,0.677,0.1574,Walking,Ligeris,0.0,4way,10.0,Harassing_Driver,92.0,WiFi,-75.0,6.0,0.0015624628310229,40.3063953972524,21.80718294824531,Intentional
User_54,2025-01-03 11:46:56,0.286,0.282,Walking,Ligeris,1.0,2way,150.0,Speeding,56.0,WiFi,-57.0,-3.0,0.0081002918408803,40.30523000312622,21.80845005843441,Intentional
User_85,2025-01-03 11:49:25,0.377,0.2378,Driving,Zep,0.0,6way,40.0,Driving_Under_Influence,17.0,Satellite,-74.0,0.0,0.0054942870449408,40.28011751353924,21.753303341591508,Intentional
User_40,2025-01-03 12:23:22,0.693,0.0553,Walking,Spinari,1.0,4way,70.0,Speeding,24.0,WiFi,-80.0,-12.0,0.0070070070730357,40.321835598824826,21.79100300732352,Intentional
User_65,2025-01-03 13:10:36,0.704,0.0533,Running,Ligeris,0.0,1way,160.0,Speeding,62.0,3G,-108.0,-18.0,0.0033620905528959,40.30528695845354,21.80893884334229,Intentional
User_99,2025-01-03 14:31:50,0.618,0.0955,Swimming,Koila,0.0,1way,50.0,Speeding,20.0,4G,-92.0,14.0,0.0024166571585372,40.32203098583432,21.791315057214828,Intentional
User_90,2025-01-03 15:19:09,0.742,0.1496,Flying,Zep,1.0,2way,10.0,Speeding,34.0,WiFi,-52.0,0.0,0.0040933355870711,40.27966904699807,19.013261,Intentional
User_51,2025-01-03 15:54:41,0.433,0.2786,Walking,Center,0.0,2way,60.0,Speeding,53.0,5G,-94.0,-10.0,0.043,40.30730922994282,21.8070384196964,Intentional
User_14,2025-01-03 15:55:23,0.278,0.2916,Flying,Ligeris,1.0,2way,60.0,Driving_Under_Influence,53.0,4G,-88.0,-10.0,0.00577095763083285,40.30657029812881,21.809392136223664,Intentional
User_37,2025-01-03 19:52:08,0.726,0.3458,Driving,Ligeris,9.0,2way,30.0,Reckless_Driving,33.0,4G,-100.0,-5.0,0.0031911707390794,40.30593698672651,21.807561814991143,Intentional
User_56,2025-01-03 21:48:30,0.42,0.0689,Flying,Ligeris,0.0,1way,20.0,Speeding,95.0,4G,-70.0,0.0,0.034,40.3066213389031,21.807780748842724,Intentional
User_02,2025-01-04 00:11:30,0.582,0.0323,Driving,Ligeris,0.0,1way,160.0,Speeding,97.0,WiFi,-61.0,-14.0,0.0077459373997529,40.30632200727081,21.807407683580355,Intentional
User_53,2025-01-04 00:37:39,0.463,0.3529,Running,Koila,1.0,6way,40.0,Speeding,19.0,3G,-95.0,-13.0,0.0037609787218035,40.32124437097261,21.792156954973223,Intentional
User_01,2025-01-04 01:15:26,0.522,0.1253,Running,Koila,1.0,1way,40.0,Harassing_Driver,120.0,5G,-118.0,0.0,0.0032746356544708,40.32271514119321,21.791278245294947,Intentional
User_06,2025-01-04 03:07:38,0.491,0.2797,Walking,Center,0.0,2way,60.0,Reckless_Driving,30.0,4G,-151.0,-11.0,0.0026873367800944,40.307038848729135,21.808160618085875,Intentional
User_04,2025-01-04 03:17:51,0.383,0.3757,Driving,Koila,1.0,2way,150.0,Driving_Under_Influence,77.0,WiFi,-66.0,2.0,0.0010472200811192,40.32217773026548,21.791334289713404,Intentional
User_12,2025-01-04 03:23:43,0.337,0.2257,Running,Koila,0.0,4way,60.0,Harassing_Driver,46.0,3G,-89.0,-8.0,0.0094751539431315,40.32144051257017,21.79109452706763,Intentional
User_07,2025-01-04 03:24:03,0.548,0.1503,Driving,Ligeris,1.0,1way,160.0,Speeding,92.0,3G,-72.0,6.0,0.0044587418462445,40.3054913401987,21.80774305087322,Intentional
User_89,2025-01-04 06:14:55,0.704,0.3745,Running,Zep,0.0,6way,120.0,Driving_Under_Influence,83.0,WiFi,-55.0,2.0,0.0055644370595064,40.27904877607964,21.753140095500928,Intentional
User_84,2025-01-04 08:06:16,0.486,0.138,Flying,Koila,0.0,1way,10.0,Reckless_Driving,0.0,5G,-87.0,0.0,0.039,40.32267589392577,21.79263051178662,Intentional
User_95,2025-01-04 08:47:37,0.41,0.4061,Running,Zep,9.0,1way,20.0,Driving_Under_Influence,53.0,5G,-93.0,0.0,0.0016670031021918,40.2789618565484,21.754616896147237,Intentional
User_12,2025-01-04 09:19:38,0.337,0.2267,Driving,Koila,0.0,5way,50.0,Reckless_Driving,90.0,4G,-88.0,1.0,0.00577095763083285,40.32216908493773,21.791215326414108,Intentional
User_58,2025-01-04 09:22:12,0.629,0.5687,Driving,Spinari,1.0,4way,40.0,Speeding,17.0,3G,-101.0,-3.0,0.0064887358124551,40.321332838659096,21.79140748511276,Intentional
User_87,2025-01-04 10:35:41,0.548,0.1992,Swimming,Zep,3.0,1way,10.0,Driving_Under_Influence,83.0,WiFi,-80.0,-3.0,0.0072235849394507,40.28011525401554,21.75402599683846,Intentional
User_69,2025-01-04 10:55:26,0.692,0.2777,Driving,Spinari,1.0,2way,70.0,Speeding,53.0,3G,-83.0,-12.0,0.0072562431155852,40.27856011365887,21.791278245294947,Intentional
User_88,2025-01-04 12:49:54,0.28,0.3061,Driving,Koila,1.0,1way,140.0,Reckless_Driving,108.0,WiFi,-55.0,7.0,0.00636106134503,40.306236905873845,21.79117061386024,Intentional
User_61,2025-01-04 12:54:58,0.289,0.281,Running,Zep,0.0,5way,50.0,Speeding,94.0,3G,-102.0,5.0,0.0096430441668109,40.27949904864988,21.753151012075502,Intentional
User_15,2025-01-04 13:01:02,0.256,0.3491,Swimming,Ligeris,0.0,2way,40.0,Reckless_Driving,63.0,3G,-88.0,-6.0,0.002276796881953,40.30702651793872,21.807990319961775,Intentional
User_27,2025-01-04 14:14:32,0.705,0.1471,Walking,Ligeris,0.0,2way,160.0,Driving_Under_Influence,41.0,5G,-119.0,-14.0,0.0085777752723505,40.306236905873845,21.807443793361667,Intentional
User_94,2025-01-04 14:51:36,0.336,0.3266,Walking,Koila,0.0,2way,60.0,Harassing_Driver,63.0,3G,-72.0,0.0,0.0013797761075333,40.3225103391017,21.79176647148554,Intentional
User_25,2025-01-04 17:05:55,0.504,0.2251,Swimming,Ligeris,1.0,1way,80.0,Reckless_Driving,80.0,4G,-87.0,8.0,0.0057148526375661,40.30574541111029,21.80770047589811,Intentional
User_37,2025-01-04 17:28:44,0.726,0.3468,Walking,Center,0.0,2way,80.0,Speeding,37.0,Satellite,-94.0,9.0,0.0036077311243492,40.30624091142835,21.807628022928625,Intentional
User_47,2025-01-04 17:56:47,0.504,0.1206,Walking,Koila,7.0,2way,60.0,Reckless_Driving,51.0,5G,-23.0,9.0,0.0096854873046854,40.306236905873845,21.78922683619225,Intentional
User_97,2025-01-04 18:47:08,0.75,0.1416,Walking,Koila,0.0,4way,70.0,Illegal_Parking,37.0,3G,-118.0,0.0,0.0011947071085573,40.32295308205403,21.790887453524263,Intentional
User_100,2025-01-04 18:51:30,0.429,0.0792,Driving,Zep,0.0,6way,50.0,Driving_Under_Influence,37.0,3G,-72.0,-10.0,0.0099300508885106,40.28068305834507,21.7521163800794,Intentional
User_97,2025-01-04 20:27:42,0.75,0.1426,Walking,Koila,0.0,6way,50.0,Speeding,19.0,WiFi,-56.0,12.0,0.0068052740582006,40.32150190206148,21.790727481174333,Intentional
User_45,2025-01-04 20:52:27,0.483,0.5687,Swimming,Ligeris,2.0,2way,40.0,Speeding,77.0,3G,-83.0,-2.0,0.0098605343287992,40.30670766485312,21.807017949826665,Intentional
User_66,2025-01-04 23:39:37,0.474,0.3728,Driving,Zep,6.0,1way,70.0,Driving_Under_Influence,43.0,4G,-86.0,12.0,0.007008487132045,40.2800551777791,21.753109510826256,Intentional
User_69,2025-01-05 01:04:54,0.692,0.2787,Running,Center,1.0,1way,50.0,Speeding,61.0,4G,-116.0,-3.0,0.00577095763083285,40.27934244870058,21.75498340650323,Intentional
User_79,2025-01-05 02:09:04,0.305,0.282,Driving,Ligeris,1.0,2way,160.0,Reckless_Driving,38.0,4G,-80.0,-1.0,0.0084595694305523,40.307275929983184,21.807576305326272,Intentional
User_93,2025-01-05 03:08:13,0.583,0.3026,Swimming,Zep,1.0,1way,30.0,Driving_Under_Influence,33.0,3G,-92.0,15.0,0.0021970166112606,40.27948133757637,21.791278245294947,Intentional
User_15,2025-01-05 03:09:24,0.256,0.3501,Flying,Ligeris,1.0,2way,40.0,Driving_Under_Influence,68.0,WiFi,-78.0,6.0,0.00577095763083285,40.30654655549888,21.8095532154314,Intentional
User_20,2025-01-05 03:37:32,0.471,0.5687,Running,Ligeris,9.0,4way,10.0,Reckless_Driving,86.0,4G,-83.0,9.0,0.0071426468915079,40.3063235139165,21.8063445404364,Intentional
User_97,2025-01-05 03:49:59,0.491,0.1446,Driving,Zep,7.0,2way,90.0,Reckless_Driving,119.0,3G,-114.0,-2.0,0.004709257716154,40.28060273438857,21.753395550992188,Intentional
User_44,2025-01-05 05:13:09,0.677,0.1604,Driving,Ligeris,6.0,4way,50.0,Reckless_Driving,19.0,4G,-101.0,-15.0,0.0016711264606849,40.279315283456086,21.75262870212109,Intentional
User_10,2025-01-05 06:46:26,0.611,0.1221,Driving,Zep,0.0,2way,20.0,Illegal_Parking,49.0,WiFi,-50.0,0.0,0.0041638905732378,40.27959722855933,21.75301877207976,Intentional
User_29,2025-01-05 07:25:11,0.453,0.3878,Walking,Koila,1.0,1way,150.0,Speeding,50.0,5G,-110.0,9.0,0.0059717955681549,40.32096115373996,21.791113138590564,Intentional
User_100,2025-01-05 09:47:10,0.429,0.0802,Running,Ligeris,2.0,2way,150.0,Driving_Under_Influence,92.0,3G,-101.0,-11.0,0.0079486598971531,40.30608095681586,21.806195877787385,Intentional
User_18,2025-01-05 11:23:56,0.386,0.0143,Driving,Center,0.0,1way,30.0,Speeding,3.0,3G,-74.0,9.0,0.0013655697830814,41.767059,21.80739532965372,Intentional
User_65,2025-01-05 11:24:27,0.704,0.0573,Driving,Zep,9.0,2way,120.0,Speeding,15.0,4G,-105.0,6.0,0.0048625109654005,40.27888031769386,21.75373443561007,Intentional
User_07,2025-01-05 12:03:18,0.491,0.1523,Driving,Center,0.0,1way,70.0,Reckless_Driving,9.0,3G,-80.0,8.0,0.0089467564924469,40.307560349690434,21.80710885298888,Intentional
User_42,2025-01-05 12:20:36,0.739,0.0686,Driving,Ligeris,1.0,2way,60.0,Harassing_Driver,96.0,WiFi,-61.0,-4.0,0.0072008185985554,40.30675506746485,21.807585148936997,Intentional
User_100,2025-01-05 13:18:45,0.429,0.0812,Running,Center,0.0,2way,80.0,Reckless_Driving,62.0,3G,-88.0,1.0,0.0043190116719398,42.80923,21.79110150743174,Intentional
User_85,2025-01-05 13:54:00,0.377,0.5687,Running,Zep,0.0,1way,140.0,Driving_Under_Influence,42.0,5G,-74.0,-8.0,0.0083118019222173,40.27863457279151,21.75435943849424,Intentional
User_31,2025-01-05 14:55:47,0.579,0.0646,Driving,Zep,0.0,6way,60.0,Driving_Under_Influence,54.0,WiFi,-55.0,3.0,0.00577095763083285,40.27900555087936,21.75329648636257,Intentional
User_09,2025-01-05 16:01:52,0.314,0.3284,Driving,Koila,4.0,2way,50.0,Lane_Discards,13.0,3G,-117.0,2.0,0.0095442115906723,40.32242447974466,21.79132075924671,Intentional
User_91,2025-01-05 16:41:30,0.699,0.4057,Running,Zep,0.0,5way,10.0,Reckless_Driving,45.0,3G,-112.0,12.0,0.049,40.306236905873845,21.75354835441905,Intentional
User_61,2025-01-05 17:29:28,0.289,0.5687,Walking,Ligeris,1.0,1way,160.0,Driving_Under_Influence,79.0,WiFi,-50.0,16.0,0.006549189628463,40.32046436891008,21.791062023931488,Intentional
User_77,2025-01-05 17:34:36,0.312,0.4099,Driving,Koila,0.0,5way,60.0,Speeding,46.0,5G,-94.0,3.0,0.0027495406513979,40.306236905873845,21.791800977338,Intentional
User_94,2025-01-05 19:08:39,0.336,0.3286,Driving,Center,1.0,2way,30.0,Speeding,68.0,5G,-98.0,0.0,0.0080011938380461,40.281179667036845,21.791278245294947,Intentional
User_22,2025-01-05 19:47:58,0.491,0.2032,Running,Center,4.0,2way,70.0,Driving_Under_Influence,49.0,3G,-47.0,16.0,0.0048576759865738,40.27959675817628,21.753487462644443,Intentional
User_43,2025-01-05 19:56:09,0.499,0.0765,Swimming,Ligeris,4.0,2way,10.0,Speeding,63.0,4G,-85.0,16.0,0.0013033347545274,40.306317573365,21.806227455822945,Intentional
User_27,2025-01-05 20:10:21,0.705,0.5687,Driving,Ligeris,1.0,1way,20.0,Lane_Discards,12.0,5G,-88.0,-3.0,0.0085485400784489,40.30659499235303,21.80753273608345,Intentional
User_96,2025-01-06 02:45:59,0.347,0.2506,Swimming,Zep,1.0,4way,20.0,Reckless_Driving,31.0,3G,-84.0,-2.0,0.00577095763083285,40.27854347958552,21.753546841615176,Intentional
User_43,2025-01-06 03:46:23,0.499,0.0775,Running,Ligeris,0.0,1way,30.0,Lane_Discards,28.0,4G,-108.0,1.0,0.0084242591453504,40.30520090928973,21.8068091724393,Intentional
User_20,2025-01-06 04:03:47,0.471,0.3433,Running,Center,0.0,2way,40.0,Driving_Under_Influence,92.0,3G,-80.0,-21.0,0.0062679927037795,40.32244490115996,21.79085724653992,Intentional
User_31,2025-01-06 06:13:57,0.579,0.0666,Walking,Koila,1.0,1way,50.0,Harassing_Driver,55.0,3G,-72.0,6.0,0.0057559129068872,40.306236905873845,21.791278245294947,Intentional
