User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Road_Accident,Road_Type,Speed_Limit,Violation_Type,Battery_Percentage,Internet_Connection,Internet_Signal_Strength,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_71,2025-01-14 05:41:14,0.466,0.5687,Walking,Koila,0.0,2way,150.0,Speeding,62.0,4G,-95.0,2.0,0.0075629365513031,40.322731119159165,21.79180930644305,Intentional
User_44,2025-01-14 11:05:43,0.677,0.1794,Running,Koila,0.0,2way,40.0,Driving_Under_Influence,88.0,3G,-113.0,-3.0,0.0035947124068349,40.32216786566608,17.753359,Normal
User_45,2025-01-14 21:08:39,0.483,0.1687,Driving,Ligeris,0.0,2way,40.0,Speeding,54.0,WiFi,-80.0,14.0,0.0078809040877519,42.068062,21.805377280057886,Normal
User_72,2025-01-16 17:01:08,0.422,0.2309,Driving,Ligeris,0.0,2way,30.0,Driving_Under_Influence,46.0,3G,-84.0,-6.0,0.0010076980512235,40.30691756300195,21.806459173299743,Normal
User_37,2025-01-18 21:21:36,0.726,0.3758,Walking,Koila,0.0,1way,30.0,Reckless_Driving,31.0,5G,-97.0,19.0,0.0053219017149496,40.32208722056733,21.79306568113638,Unintentional
User_87,2025-01-19 13:15:19,0.548,0.2302,Driving,Koila,1.0,1way,30.0,Reckless_Driving,64.0,5G,-76.0,4.0,0.0058545250715081,40.32194345265,21.78998365958797,Normal
User_57,2025-01-21 09:00:25,0.735,0.3883,Driving,Ligeris,0.0,1way,10.0,Driving_Under_Influence,81.0,3G,-103.0,-8.0,0.03,40.30528264091892,21.8061727090083,Unintentional
User_94,2025-01-22 04:00:31,0.336,0.3626,Walking,Ligeris,0.0,2way,50.0,Speeding,16.0,4G,-71.0,6.0,0.0096834627408189,41.614108,21.791278245294947,Normal
User_47,2025-01-23 01:21:13,0.504,0.1586,Driving,Zep,0.0,2way,80.0,Reckless_Driving,93.0,WiFi,-67.0,11.0,0.0021502830043353,40.280694536727374,21.75456527373787,Normal
User_21,2025-01-24 01:08:56,0.428,0.1218,Walking,Zep,0.0,2way,90.0,Reckless_Driving,13.0,3G,-83.0,13.0,0.0053203395607665,40.279185263818825,21.75175108739902,Normal
User_91,2025-01-25 00:58:39,0.699,0.4447,Driving,Zep,1.0,1way,70.0,Reckless_Driving,57.0,WiFi,-76.0,10.0,0.0050431264369725,40.27904438885519,21.754201615762994,Normal
User_01,2025-01-25 21:43:34,0.522,0.1683,Running,Ligeris,0.0,1way,80.0,Reckless_Driving,77.0,3G,-109.0,-7.0,0.0095383310381907,40.306236905873845,21.8052994008684,Normal
User_04,2025-01-26 08:01:52,0.383,0.4207,Swimming,Ligeris,4.0,1way,20.0,Speeding,45.0,3G,-106.0,-10.0,0.0068909014022885,40.30540053783253,21.809302641416203,Intentional
User_39,2025-01-26 10:51:02,0.314,0.2429,Driving,Ligeris,2.0,1way,60.0,Speeding,52.0,3G,-39.0,-6.0,0.0019748813162998,40.306236905873845,21.808799117309707,Normal
User_18,2025-01-26 14:10:27,0.386,0.0563,Swimming,Ligeris,0.0,2way,40.0,Driving_Under_Influence,71.0,WiFi,-79.0,13.0,0.0046297685890417,40.30571650462363,21.80678945446525,Intentional
User_63,2025-01-28 04:30:02,0.579,0.1641,Running,Koila,0.0,2way,50.0,Speeding,32.0,4G,-100.0,10.0,0.0084969733979593,42.82825,21.791753921786253,Normal
User_46,2025-01-28 11:12:36,0.409,0.4049,Running,Zep,0.0,2way,10.0,Driving_Under_Influence,53.0,5G,-88.0,13.0,0.0033716414173924,40.27953782450991,21.753229873192307,Normal
User_83,2025-01-28 19:49:03,0.693,0.3856,Driving,Koila,0.0,2way,10.0,Reckless_Driving,74.0,4G,-117.0,14.0,0.00577095763083285,40.32135142772624,21.79078612067642,Normal
User_24,2025-01-29 11:50:48,0.558,0.0977,Driving,Zep,0.0,4way,60.0,Reckless_Driving,92.0,3G,-73.0,10.0,0.043,40.27993337013999,21.753218427422222,Unintentional
User_75,2025-01-29 23:44:05,0.359,0.2478,Driving,Ligeris,0.0,2way,40.0,Driving_Under_Influence,64.0,5G,-98.0,11.0,0.0051968745728602,40.32193644429628,21.79247955864474,Normal
User_55,2025-01-30 06:08:42,0.612,0.2933,Walking,Koila,0.0,4way,70.0,Reckless_Driving,72.0,5G,-103.0,12.0,0.009976912191861,40.32306149355064,21.790817730574485,Normal
User_98,2025-01-30 07:35:21,0.502,0.46,Driving,Ligeris,1.0,1way,60.0,Reckless_Driving,38.0,3G,-70.0,-9.0,0.0086870262651844,40.30643467530685,21.805521742656808,Normal
User_13,2025-01-30 13:38:48,0.47,0.2906,Driving,Zep,1.0,2way,70.0,Reckless_Driving,98.0,5G,-112.0,5.0,0.0092382566611707,40.27995888768458,21.755186904332035,Normal
User_91,2025-01-30 17:17:43,0.699,0.4557,Walking,Ligeris,5.0,1way,20.0,Driving_Under_Influence,39.0,4G,-115.0,6.0,0.0069036210403105,40.30623666537717,21.807491258353476,Normal
User_33,2025-01-31 00:15:22,0.28,0.0713,Driving,Ligeris,1.0,1way,20.0,Reckless_Driving,94.0,Ethernet,-51.0,11.0,0.00577095763083285,40.306224756182544,21.8066716813358,Normal
User_10,2025-01-31 01:10:35,0.611,0.1741,Driving,Ligeris,2.0,2way,40.0,Driving_Under_Influence,16.0,WiFi,-51.0,-4.0,0.0012957300133637,40.30629799117224,21.80788709354105,Normal
User_17,2025-01-31 15:19:05,0.572,0.3875,Driving,Zep,1.0,2way,10.0,Reckless_Driving,21.0,3G,-81.0,9.0,0.0072405239906808,40.279222901195325,21.751346945235213,Normal
User_24,2025-01-31 20:48:43,0.558,0.1017,Running,Zep,2.0,4way,70.0,Speeding,97.0,4G,-70.0,8.0,0.0079574555117395,40.306236905873845,21.755314302192225,Normal
User_01,2025-02-01 10:11:53,0.522,0.1813,Running,Koila,0.0,1way,70.0,Driving_Under_Influence,29.0,4G,-90.0,-1.0,0.0012352374759164,40.32205615961744,21.791185944569303,Normal
User_46,2025-02-04 05:29:25,0.409,0.4199,Walking,Koila,1.0,2way,50.0,Speeding,18.0,5G,-75.0,1.0,0.0047209014669508,40.32182546006208,21.7927401192686,Normal
User_65,2025-02-04 17:32:32,0.704,0.1173,Running,Zep,1.0,4way,30.0,Reckless_Driving,69.0,3G,-88.0,0.0,0.00577095763083285,40.27928430813206,21.791278245294947,Normal
User_65,2025-02-07 14:19:03,0.704,0.5687,Running,Ligeris,1.0,2way,30.0,Reckless_Driving,26.0,5G,-82.0,0.0,0.023,40.30613982372788,21.807331828092725,Unintentional
User_57,2025-02-08 08:42:58,0.735,0.4243,Driving,Zep,1.0,1way,80.0,Driving_Under_Influence,119.0,3G,-103.0,-5.0,0.004364095467899,40.27856767580117,21.7542894022564,Unintentional
User_34,2025-02-10 13:35:07,0.399,0.1202,Running,Zep,9.0,2way,40.0,Reckless_Driving,13.0,WiFi,-50.0,10.0,0.0034315664565813,40.27819813504835,21.753468522297485,Intentional
User_18,2025-02-11 14:53:00,0.386,0.0893,Driving,Koila,1.0,4way,70.0,Speeding,37.0,WiFi,-69.0,0.0,0.0096475113113555,40.322008948527085,21.792184818177336,Normal
User_08,2025-02-12 12:10:20,0.255,0.1484,Running,Zep,1.0,2way,90.0,Speeding,28.0,WiFi,-81.0,8.0,0.0020033380112294,40.279138317377104,23.555733,Normal
User_72,2025-02-12 21:18:23,0.422,0.2859,Driving,Koila,0.0,1way,70.0,Speeding,2.0,3G,-80.0,11.0,0.0087143217802239,40.32268575478834,21.791364069759837,Normal
User_71,2025-02-13 10:43:11,0.466,0.3985,Driving,Ligeris,0.0,1way,50.0,Speeding,97.0,5G,-117.0,8.0,0.0077557740156053,40.3061610442598,21.80603814497684,Normal
User_31,2025-02-14 18:27:58,0.579,0.1446,Driving,Zep,0.0,2way,50.0,Reckless_Driving,83.0,WiFi,-88.0,13.0,0.0019216228295857,40.280258896522525,21.75233408281924,Normal
User_46,2025-02-15 07:57:53,0.409,0.4409,Walking,Koila,3.0,1way,20.0,Driving_Under_Influence,38.0,4G,-83.0,-10.0,0.003423260184707,40.306236905873845,21.79097459755199,Normal
User_20,2025-02-15 16:00:54,0.471,0.4243,Walking,Zep,0.0,2way,90.0,Reckless_Driving,13.0,5G,-111.0,-4.0,0.0088594136447149,40.28038680881404,21.752735067110198,Normal
User_07,2025-02-17 14:51:30,0.548,0.2393,Driving,Koila,0.0,4way,50.0,Driving_Under_Influence,25.0,3G,-119.0,-6.0,0.0071704690470603,40.32169881354268,21.79170929531885,Normal
User_07,2025-02-18 04:49:10,0.548,0.2403,Walking,Koila,2.0,1way,20.0,Lane_Discards,30.0,5G,-106.0,12.0,0.005615143595912,40.32047788836496,21.79082803731352,Intentional
User_02,2025-02-18 15:42:58,0.582,0.1233,Walking,Koila,1.0,2way,60.0,Speeding,36.0,WiFi,-74.0,-16.0,0.0023546673153082,40.32167769878118,21.79106459766706,Normal
User_53,2025-02-20 17:52:10,0.463,0.4479,Walking,Ligeris,1.0,4way,30.0,Speeding,64.0,5G,-82.0,-11.0,0.004794867430197,40.2784169922699,21.75236870114249,Normal
User_61,2025-02-20 20:48:08,0.289,0.375,Walking,Ligeris,0.0,4way,10.0,Reckless_Driving,53.0,WiFi,-83.0,-2.0,0.004674224864549,40.30619696716209,21.80754425403768,Normal
User_39,2025-02-23 06:07:47,0.314,0.2989,Swimming,Koila,0.0,2way,50.0,Reckless_Driving,76.0,WiFi,-83.0,-16.0,0.0033245855137813,40.32249935507884,21.79001901045835,Intentional
User_16,2025-02-25 06:32:08,0.609,0.1407,Driving,Ligeris,1.0,2way,30.0,Reckless_Driving,85.0,WiFi,-88.0,-16.0,0.0025511032063383,40.306785782266594,21.80720239251,Normal
User_26,2025-02-25 18:03:37,0.552,0.3767,Walking,Koila,1.0,1way,10.0,Driving_Under_Influence,27.0,5G,-99.0,-16.0,0.0030256963723732,40.32184400583338,21.793352414894017,Normal
User_55,2025-02-27 02:36:54,0.612,0.3483,Walking,Koila,1.0,5way,30.0,Reckless_Driving,53.0,WiFi,-88.0,0.0,0.0068101180561954,40.306236905873845,21.79199359226724,Intentional
User_58,2025-02-27 17:47:09,0.629,0.2353,Running,Zep,3.0,4way,60.0,Driving_Under_Influence,95.0,4G,-113.0,-17.0,0.0028677515010698,40.27866807011498,21.75262212288027,Unintentional
User_56,2025-03-01 14:16:53,0.42,0.1829,Running,Koila,1.0,2way,90.0,Reckless_Driving,49.0,3G,-82.0,-2.0,0.0031572841403925,40.306236905873845,21.79044239517104,Normal
User_34,2025-03-04 14:35:33,0.399,0.1632,Driving,Ligeris,0.0,2way,50.0,Speeding,98.0,3G,-119.0,14.0,0.002938286776912,41.461286,21.808511770449588,Normal
User_67,2025-03-05 04:01:47,0.491,0.4392,Running,Spinari,1.0,4way,40.0,Driving_Under_Influence,28.0,4G,-112.0,17.0,0.00577095763083285,40.30735605804895,21.80633666226406,Intentional
User_44,2025-03-05 19:00:23,0.677,0.2794,Running,Ligeris,0.0,1way,10.0,Driving_Under_Influence,57.0,Satellite,-86.0,-1.0,0.0059607775161238,40.30634152350503,21.807577336262675,Normal
User_83,2025-03-06 10:06:56,0.693,0.4606,Running,Zep,0.0,4way,60.0,Driving_Under_Influence,53.0,WiFi,-75.0,-1.0,0.0075204017692923,41.973082,21.752182043253505,Normal
User_22,2025-03-07 13:35:29,0.747,0.3242,Driving,Ligeris,0.0,1way,10.0,Driving_Under_Influence,64.0,3G,-114.0,4.0,0.0017637891132372,40.30623157753752,21.807351092901555,Normal
User_82,2025-03-07 15:09:43,0.437,0.431,Driving,Ligeris,0.0,2way,80.0,Reckless_Driving,71.0,WiFi,-70.0,6.0,0.0085913945269828,40.30680476680419,21.80664297586321,Normal
User_54,2025-03-07 16:33:54,0.286,0.5687,Driving,Koila,3.0,4way,50.0,Driving_Under_Influence,41.0,3G,-80.0,-3.0,0.0038634530624065,40.320610739715256,21.79069083078484,Normal
User_97,2025-03-08 16:55:00,0.75,0.2686,Running,Ligeris,2.0,1way,60.0,Reckless_Driving,38.0,4G,-107.0,-5.0,0.0058303081779934,40.30567810824805,21.808275265814608,Normal
User_58,2025-03-09 07:19:22,0.491,0.2543,Running,Koila,0.0,2way,60.0,Reckless_Driving,24.0,4G,-87.0,7.0,0.0024856851786936,40.32250142815583,21.791278245294947,Normal
User_67,2025-03-09 17:01:33,0.491,0.4472,Running,Ligeris,0.0,1way,40.0,Speeding,95.0,3G,-73.0,-3.0,0.0071405280634043,37.788425,21.807079791186155,Normal
User_72,2025-03-12 00:43:56,0.422,0.3409,Running,Koila,0.0,2way,60.0,Driving_Under_Influence,85.0,5G,-74.0,15.0,0.0036219710071449,40.32213545576145,21.789694729987065,Normal
User_58,2025-03-12 14:55:38,0.629,0.2613,Driving,Koila,3.0,1way,70.0,Reckless_Driving,65.0,5G,-94.0,5.0,0.0044966984106355,40.32231446526277,21.789803915916668,Normal
User_65,2025-03-14 10:07:13,0.704,0.1923,Driving,Zep,0.0,2way,70.0,Reckless_Driving,99.0,3G,-90.0,0.0,0.0025198223691902,40.27941118004915,21.753269970748494,Normal
User_95,2025-03-16 03:06:44,0.41,0.5481,Driving,Ligeris,3.0,2way,20.0,Reckless_Driving,32.0,4G,-70.0,-10.0,0.0055879726693807,40.30676272279453,21.80721947595828,Normal
User_16,2025-03-17 14:12:57,0.609,0.1807,Running,Zep,0.0,2way,40.0,Reckless_Driving,40.0,4G,-73.0,16.0,0.0089621250272832,40.28030118687105,21.75150948506249,Normal
User_37,2025-03-17 16:36:24,0.726,0.4918,Running,Ligeris,1.0,1way,80.0,Reckless_Driving,3.0,4G,-91.0,-9.0,0.0064107741804661,40.30760353056216,21.806211156748795,Normal
User_65,2025-03-17 17:46:56,0.704,0.5687,Walking,Koila,0.0,2way,50.0,Reckless_Driving,105.0,WiFi,-67.0,2.0,0.0088898584366938,40.3220747993669,21.792699794633894,Unintentional
User_37,2025-03-18 01:33:03,0.726,0.4928,Walking,Zep,1.0,2way,50.0,Reckless_Driving,24.0,4G,-85.0,21.0,0.0051089518952036,40.27849009305006,21.75328173449256,Unintentional
User_26,2025-03-18 11:39:18,0.552,0.4197,Driving,Ligeris,1.0,2way,20.0,Reckless_Driving,18.0,WiFi,-88.0,-5.0,0.003143910546972,40.32102421224023,21.790649508539143,Normal
User_08,2025-03-18 23:13:16,0.255,0.2174,Running,Zep,0.0,2way,50.0,Driving_Under_Influence,21.0,3G,-79.0,3.0,0.026,40.27916199906322,21.791278245294947,Unintentional
User_14,2025-03-19 12:30:25,0.278,0.4416,Running,Ligeris,0.0,2way,30.0,Speeding,53.0,4G,-113.0,0.0,0.0087901791510916,40.306975648539485,21.80792015644752,Normal
User_87,2025-03-19 18:15:32,0.548,0.3482,Driving,Zep,1.0,4way,160.0,Speeding,5.0,4G,-71.0,-16.0,0.0076299726889117,40.27892879119049,21.753397224481063,Intentional
User_16,2025-03-20 09:19:58,0.609,0.1867,Running,Spinari,1.0,2way,60.0,Speeding,17.0,WiFi,-50.0,7.0,0.0046079962776853,40.32268499144519,21.789508952342075,Intentional
User_74,2025-03-20 11:52:37,0.448,0.4017,Driving,Koila,0.0,1way,90.0,Reckless_Driving,69.0,3G,-81.0,16.0,0.0070454518212903,40.32209622376746,21.79130489561921,Normal
User_76,2025-03-20 12:38:56,0.634,0.5687,Running,Koila,3.0,4way,30.0,Speeding,119.0,5G,-90.0,2.0,0.0052961016475745,40.32129683283917,21.79104982619529,Unintentional
User_51,2025-03-21 10:09:29,0.433,0.4326,Running,Koila,0.0,4way,80.0,Speeding,59.0,3G,-80.0,-2.0,0.0083967453689878,40.32236028770533,19.387498,Normal
User_13,2025-03-21 16:02:58,0.47,0.3906,Driving,Zep,0.0,2way,60.0,Speeding,30.0,5G,-90.0,-12.0,0.0055779968260711,40.28000490057857,21.75273805279272,Normal
User_26,2025-03-21 17:38:23,0.552,0.4257,Driving,Koila,0.0,1way,100.0,Lane_Discards,46.0,WiFi,-87.0,-3.0,0.0090654036590044,40.32277322490155,21.79123273446152,Intentional
User_85,2025-03-22 05:48:42,0.377,0.3928,Driving,Zep,0.0,2way,50.0,Speeding,54.0,3G,-96.0,5.0,0.029,40.27848230579151,21.753502551972502,Unintentional
User_99,2025-03-24 05:33:26,0.618,0.2555,Driving,Ligeris,0.0,4way,40.0,Speeding,18.0,4G,-118.0,-13.0,0.0053958067130046,40.30612998567844,21.80718105260757,Normal
User_66,2025-03-27 14:57:55,0.474,0.5358,Running,Ligeris,2.0,2way,80.0,Reckless_Driving,63.0,3G,-91.0,0.0,0.0097107499326866,40.3072328045543,21.808000052092485,Normal
User_49,2025-03-28 02:09:04,0.303,0.1831,Driving,Zep,1.0,2way,40.0,Driving_Under_Influence,71.0,3G,-83.0,-5.0,0.0058693651616384,40.28044273203479,21.75154870442099,Normal
User_72,2025-03-28 10:43:13,0.422,0.3729,Walking,Ligeris,1.0,2way,10.0,Reckless_Driving,30.0,WiFi,-44.0,-13.0,0.00113501428173,40.30761026712072,21.807682530579765,Normal
User_100,2025-03-28 12:32:00,0.429,0.2442,Driving,Koila,0.0,2way,60.0,Reckless_Driving,71.0,WiFi,-71.0,13.0,0.0054690936096388,40.32051846438951,21.79054659565755,Normal
User_35,2025-03-28 21:58:21,0.297,0.476,Walking,Koila,1.0,4way,30.0,Reckless_Driving,53.0,WiFi,-88.0,-9.0,0.0054243626725694,40.32138131500396,21.790607846129145,Normal
User_99,2025-03-29 23:46:38,0.618,0.2665,Walking,Ligeris,1.0,1way,70.0,Driving_Under_Influence,13.0,4G,-71.0,14.0,0.0061600262979498,40.30573487058706,21.807101129399985,Normal
User_13,2025-03-30 04:45:00,0.47,0.4076,Running,Zep,0.0,1way,10.0,Speeding,21.0,5G,-97.0,0.0,0.0032452376162882,40.27977534867338,21.752443884782707,Normal
User_89,2025-03-31 13:40:37,0.704,0.5687,Walking,Koila,0.0,2way,40.0,Driving_Under_Influence,10.0,3G,-73.0,-5.0,0.0042411366372068,40.321251538951294,21.79164260526111,Normal
User_54,2025-04-01 15:11:42,0.286,0.457,Running,Ligeris,1.0,4way,50.0,Speeding,72.0,WiFi,-58.0,16.0,0.006534040847216,40.30688245839657,21.791278245294947,Normal
User_47,2025-04-01 20:20:09,0.504,0.2956,Driving,Ligeris,1.0,1way,80.0,Driving_Under_Influence,16.0,WiFi,-57.0,-16.0,0.0040919723532929,40.30567513773398,21.80606543150229,Normal
User_39,2025-04-01 22:32:19,0.314,0.3729,Driving,Ligeris,0.0,2way,40.0,Reckless_Driving,26.0,5G,-77.0,6.0,0.00577095763083285,40.30722743785135,21.80737112462297,Normal
User_74,2025-04-02 08:59:18,0.448,0.4277,Running,Koila,1.0,4way,10.0,Speeding,80.0,3G,-80.0,-8.0,0.00577095763083285,37.934723,21.79068243663873,Normal
User_14,2025-04-03 09:53:12,0.278,0.4726,Walking,Zep,1.0,5way,50.0,Speeding,51.0,4G,-94.0,-7.0,0.0025990678918804,40.28092303659404,21.753894089042586,Intentional
User_10,2025-04-04 06:10:39,0.611,0.3001,Driving,Zep,0.0,2way,50.0,Reckless_Driving,80.0,4G,-88.0,-5.0,0.038,40.28047969489902,21.753382712809145,Unintentional
User_87,2025-04-04 13:24:51,0.548,0.3802,Walking,Zep,4.0,4way,80.0,Driving_Under_Influence,89.0,WiFi,-69.0,-16.0,0.0074858021820318,40.28107613873604,21.752925754733976,Normal
User_47,2025-04-05 13:49:00,0.504,0.3026,Running,Ligeris,2.0,1way,40.0,Reckless_Driving,6.0,Satellite,-120.0,-8.0,0.0077253936505269,40.3062934821129,21.807575298770004,Normal
User_20,2025-04-06 09:29:45,0.471,0.5243,Walking,Ligeris,1.0,2way,30.0,Reckless_Driving,78.0,WiFi,-53.0,-1.0,0.0017041111262435,40.307839484940025,21.807462542312283,Normal
User_70,2025-04-07 06:58:06,0.694,0.33,Driving,Ligeris,1.0,2way,40.0,Speeding,53.0,3G,-92.0,0.0,0.0057783999681748,40.306261519503465,21.807383898681422,Normal
User_24,2025-04-09 09:22:53,0.558,0.2367,Walking,Koila,0.0,1way,80.0,Reckless_Driving,9.0,5G,-88.0,-13.0,0.0049109333746331,40.3218545676344,21.79157587949552,Normal
User_97,2025-04-09 13:36:02,0.75,0.3326,Driving,Zep,1.0,2way,40.0,Driving_Under_Influence,6.0,Ethernet,-70.0,-12.0,0.0087801553444717,40.28102029295443,21.753007069190797,Normal
User_38,2025-04-10 09:09:59,0.422,0.5287,Driving,Ligeris,1.0,5way,40.0,Speeding,48.0,WiFi,-72.0,9.0,0.0032782933287205,40.30726325845091,21.808120161056664,Intentional
User_42,2025-04-10 12:59:05,0.739,0.2596,Driving,Ligeris,0.0,4way,60.0,Speeding,10.0,3G,-85.0,-6.0,0.0013055741541806,40.32300450304546,21.79092832055888,Normal
User_64,2025-04-10 17:16:42,0.724,0.4134,Walking,Koila,2.0,1way,30.0,Driving_Under_Influence,3.0,Ethernet,-97.0,0.0,0.0024967883126399,40.32098250736816,21.7917951008921,Normal
User_16,2025-04-11 18:57:37,0.609,0.2307,Swimming,Zep,0.0,2way,30.0,Speeding,84.0,WiFi,-81.0,9.0,0.0068906908179252,37.649483,21.753606537664403,Intentional
User_02,2025-04-13 11:00:23,0.582,0.2313,Running,Koila,2.0,2way,10.0,Reckless_Driving,61.0,3G,-103.0,-13.0,0.0056865972324849,40.32266420560219,21.79186772008568,Normal
User_10,2025-04-14 13:12:36,0.611,0.3201,Walking,Ligeris,0.0,2way,30.0,Reckless_Driving,56.0,WiFi,-88.0,23.0,0.0011281208030463,40.306688464996256,21.80771267031325,Unintentional
User_19,2025-04-16 18:49:47,0.491,0.2952,Walking,Zep,0.0,1way,10.0,Reckless_Driving,53.0,3G,-82.0,3.0,0.036,40.28014423630691,21.7540352903632,Unintentional
User_99,2025-04-17 09:16:57,0.618,0.3045,Driving,Zep,0.0,1way,50.0,Harassing_Driver,2.0,5G,-88.0,-4.0,0.0041410210506896,40.279018894321375,21.75479666788009,Intentional
User_40,2025-04-19 04:28:56,0.693,0.2663,Driving,Zep,1.0,2way,40.0,Reckless_Driving,18.0,3G,-148.0,-3.0,0.0012193602783697,40.27930706336805,21.753460422033413,Unintentional
User_18,2025-04-19 20:19:58,0.386,0.2233,Driving,Ligeris,0.0,2way,60.0,Reckless_Driving,57.0,3G,-88.0,-1.0,0.0072169230676118,40.30712871966832,21.791278245294947,Normal
User_55,2025-04-19 23:04:48,0.612,0.4513,Walking,Ligeris,0.0,4way,30.0,Driving_Under_Influence,98.0,3G,-109.0,-3.0,0.027,40.3068808796771,21.80856151396581,Unintentional
User_45,2025-04-20 20:26:44,0.483,0.3607,Flying,Ligeris,1.0,2way,90.0,Speeding,27.0,3G,-75.0,3.0,0.0049375288531568,40.30537373970245,23.79582,Intentional
User_77,2025-04-20 23:44:26,0.312,0.6199,Running,Koila,0.0,2way,80.0,Speeding,69.0,WiFi,-83.0,-12.0,0.0037343553031876,40.32214397057823,21.7892322937032,Normal
User_30,2025-04-24 01:01:35,0.529,0.5414,Driving,Zep,1.0,2way,20.0,Driving_Under_Influence,23.0,4G,-83.0,3.0,0.0067895700665435,40.28009690861786,21.75372286579391,Normal
User_41,2025-04-25 05:56:10,0.4,0.2458,Running,Ligeris,0.0,2way,30.0,Speeding,30.0,3G,-44.0,7.0,0.0056494272445905,40.30618214045823,21.80705561806957,Normal
User_66,2025-04-27 16:23:27,0.474,0.5988,Driving,Zep,0.0,1way,70.0,Speeding,51.0,3G,-136.0,-10.0,0.0055898797938813,40.27953503337301,21.75329760275687,Unintentional
User_45,2025-04-28 14:07:28,0.483,0.3757,Swimming,Ligeris,0.0,4way,10.0,Speeding,84.0,3G,-73.0,-2.0,0.0075449094736155,40.30710851437228,21.80856685780322,Intentional
User_07,2025-04-29 00:58:39,0.548,0.3803,Running,Zep,0.0,1way,50.0,Speeding,37.0,3G,-102.0,0.0,0.0027857111094128,40.27911021189032,21.752624700000787,Normal
User_40,2025-04-29 06:59:10,0.693,0.2863,Walking,Ligeris,1.0,1way,60.0,Speeding,99.0,5G,-93.0,-6.0,0.0017630371721719,40.30564525984197,21.80749611851561,Normal
User_40,2025-04-29 07:20:59,0.693,0.2873,Walking,Koila,1.0,2way,40.0,Speeding,89.0,3G,-88.0,9.0,0.031,40.32252659189901,21.791751668621032,Unintentional
User_24,2025-04-29 18:38:55,0.491,0.2777,Walking,Koila,1.0,1way,40.0,Speeding,3.0,3G,-83.0,3.0,0.0092072490963514,40.32258715815522,21.791144098969223,Normal
User_20,2025-04-29 19:03:10,0.471,0.5703,Running,Ligeris,0.0,4way,60.0,Reckless_Driving,120.0,WiFi,-63.0,12.0,0.0062747982516628,40.30628087280555,21.80719882094752,Unintentional
