User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_31,2025-01-02 10:24:24,0.72,0.2529,Walking,Zep,Speeding,1way,1.0,20,WiFi,-54,12.0,23.0,0.0018586372221287,40.27932490980926,21.754111106353708,Unintentional
User_40,2025-01-02 13:05:05,0.498,0.2587,Driving,Zep,Driving_Under_Influence,2way,1.0,10,3G,-73,57.0,0.0,0.04,40.30622692377462,21.751628362271745,Unintentional
User_12,2025-01-02 14:02:49,0.251,0.0237,Walking,Zep,Speeding,2way,1.0,50,3G,-83,14.0,-21.0,0.0068419569275997,40.280292353113985,21.75335835567534,Unintentional
User_59,2025-01-02 17:35:39,0.508,0.3718,Walking,Koila,Speeding,2way,1.0,40,WiFi,Ethernet,29.0,13.0,0.027,40.32069462922053,21.791941278951615,Unintentional
User_25,2025-01-02 18:25:27,0.627,0.0613,Driving,Koila,Speeding,1way,1.0,70,3G,-93,84.0,-4.0,0.046,40.32301485068323,21.791258825989416,Unintentional
User_73,2025-01-02 22:07:04,0.676,0.3598,Driving,Koila,Speeding,2way,0.0,20,5G,-118,61.0,19.0,0.0040720899996614,40.321329660392145,21.791258825989416,Unintentional
User_06,2025-01-02 23:50:03,0.614,0.3763,Running,Ligeris,Driving_Under_Influence,2way,0.0,20,5G,-95,97.0,20.0,0.0080201860053558,40.27833919435742,21.752978842112466,Unintentional
User_87,2025-01-03 03:30:27,0.374,0.1516,Driving,Koila,Speeding,2way,0.0,110,3G,Ethernet,5.0,-1.0,0.026,40.32204318286489,21.791258825989416,Unintentional
User_91,2025-01-03 08:29:46,0.409,0.0732,Walking,Ligeris,Driving_Under_Influence,2way,1.0,20,WiFi,-67,18.0,-21.0,0.0076357284558297,40.30682619555238,21.791258825989416,Unintentional
User_46,2025-01-03 10:19:37,0.621,0.5725,Walking,Ligeris,Driving_Under_Influence,1way,0.0,40,5G,-78,53.0,21.0,0.0039201337867715,40.30622692377462,21.755228456838,Unintentional
User_88,2025-01-03 14:57:02,0.676,0.037,Running,Koila,Reckless_Driving,2way,0.0,70,WiFi,Ethernet,37.0,-18.0,0.0086415678234939,40.32341008293056,21.7925015812475,Unintentional
User_95,2025-01-03 16:50:35,0.739,0.0933,Walking,Zep,Speeding,1way,0.0,50,3G,-107,54.0,-22.0,0.009109516214249,40.27920450775387,21.754087296234307,Unintentional
User_79,2025-01-03 17:39:38,0.426,0.0456,Running,Koila,Speeding,2way,0.0,50,4G,-73,93.0,-24.0,0.0084462989329351,40.321115095540094,21.79033049557303,Unintentional
User_20,2025-01-03 20:42:04,0.686,0.3344,Running,Koila,Reckless_Driving,1way,0.0,130,WiFi,-69,42.0,-25.0,0.0051491950264502,40.32077857302568,21.7907677218824,Unintentional
User_73,2025-01-03 20:56:17,0.676,0.3618,Driving,Koila,Driving_Under_Influence,2way,0.0,60,3G,-103,57.0,18.0,0.0052859780889803,40.32155772425253,21.790533376311288,Unintentional
User_16,2025-01-03 22:32:05,0.438,0.1309,Running,Ligeris,Reckless_Driving,4way,160.0,20,5G,-70,65.0,-5.0,0.039,40.30622692377462,21.791258825989416,Unintentional
User_99,2025-01-04 01:27:04,0.618,0.2133,Walking,Zep,Speeding,4way,0.0,60,5G,-81,94.0,-22.0,0.0083340914405332,40.27935869159107,21.751459326992556,Unintentional
User_15,2025-01-04 07:34:09,0.585,0.0394,Running,Zep,Speeding,2way,2.0,30,WiFi,-66,17.0,10.0,0.046,40.28030217068363,21.791258825989416,Unintentional
User_99,2025-01-04 08:50:52,0.618,0.2143,Walking,Koila,Speeding,2way,1.0,10,5G,-78,47.0,2.0,0.027,40.32102886260543,21.791258825989416,Unintentional
User_34,2025-01-04 10:00:43,0.508,0.1886,Driving,Ligeris,Driving_Under_Influence,1way,0.0,40,3G,-87,28.0,18.0,0.0079675531145515,40.30622692377462,21.805951071359605,Unintentional
User_85,2025-01-04 10:31:05,0.572,0.5725,Walking,Ligeris,Driving_Under_Influence,1way,0.0,10,5G,Ethernet,73.0,-21.0,0.007450690913518,40.30535754130155,21.806381833261792,Unintentional
User_95,2025-01-04 11:21:17,0.739,0.0953,Running,Ligeris,Reckless_Driving,2way,1.0,80,WiFi,-64,57.0,-21.0,0.0065599847430712,40.30761664834451,21.806751333832715,Unintentional
User_21,2025-01-04 12:41:06,0.64,0.3695,Running,Ligeris,Reckless_Driving,2way,160.0,40,4G,-117,34.0,-10.0,0.021,40.3071322989077,21.80825811674109,Unintentional
User_45,2025-01-04 13:33:46,0.446,0.0655,Walking,Zep,Speeding,2way,1.0,30,4G,-92,48.0,-20.0,0.002192486352225,40.27949115697039,21.75255441894165,Unintentional
User_33,2025-01-04 13:38:11,0.486,0.1476,Walking,Ligeris,Reckless_Driving,2way,0.0,50,WiFi,-71,67.0,-5.0,0.043,40.28028550746752,21.791258825989416,Unintentional
User_17,2025-01-04 15:32:29,0.383,0.5725,Running,Ligeris,Reckless_Driving,4way,0.0,40,WiFi,-83,25.0,-3.0,0.044,40.30578420409939,21.80849891886044,Unintentional
User_25,2025-01-04 19:24:04,0.627,0.0653,Running,Zep,Driving_Under_Influence,2way,0.0,30,3G,-81,48.0,0.0,0.036,40.27990955714706,21.751252595306383,Unintentional
User_55,2025-01-04 21:15:51,0.489,0.0818,Driving,Zep,Speeding,1way,2.0,40,WiFi,-74,40.0,8.0,0.044,40.30622692377462,21.754608110354425,Unintentional
User_93,2025-01-04 22:54:32,0.418,0.1101,Running,Zep,Speeding,2way,0.0,60,5G,-96,9.0,18.0,0.0016382065723962,40.30622692377462,21.75298157449042,Unintentional
User_20,2025-01-05 02:05:42,0.686,0.3374,Running,Zep,Driving_Under_Influence,2way,0.0,70,5G,-98,93.0,24.0,0.0087143312290558,40.28041615658312,21.751600307334876,Unintentional
User_36,2025-01-05 05:26:05,0.394,0.3449,Running,Ligeris,Driving_Under_Influence,2way,0.0,70,4G,-87,88.0,19.0,0.0023769407392133,40.30603435475811,21.80895359484656,Unintentional
User_37,2025-01-05 06:24:55,0.528,0.3449,Walking,Ligeris,Driving_Under_Influence,2way,1.0,30,WiFi,-51,61.0,-23.0,0.002414454506406,40.32288344936028,21.789903326615708,Unintentional
User_91,2025-01-05 08:57:29,0.409,0.0772,Walking,Ligeris,Reckless_Driving,2way,1.0,40,3G,-102,35.0,0.0,0.024,40.30711606791343,21.809312819466022,Unintentional
User_30,2025-01-05 13:24:20,0.577,0.2755,Running,Zep,Speeding,2way,4.0,80,3G,-72,35.0,-25.0,0.0012415989012195,40.28050927664672,21.791258825989416,Unintentional
User_19,2025-01-05 16:02:53,0.384,0.3483,Driving,Koila,Driving_Under_Influence,1way,0.0,30,WiFi,-60,99.0,10.0,0.022,40.32063050902122,21.791944756518735,Unintentional
User_54,2025-01-05 16:04:33,0.508,0.1561,Walking,Zep,Speeding,2way,0.0,80,5G,-117,14.0,-14.0,0.041,40.27988353314571,21.791258825989416,Unintentional
User_22,2025-01-05 17:59:07,0.712,0.0493,Walking,Zep,Speeding,1way,1.0,40,4G,-118,71.0,18.0,0.0077673156285164,40.27999336318336,21.753564216218106,Unintentional
User_11,2025-01-05 18:05:08,0.539,0.1836,Running,Ligeris,Speeding,1way,1.0,40,5G,-71,20.0,19.0,0.0024372277085687,40.30509390192904,21.809163124371945,Unintentional
User_53,2025-01-05 18:40:55,0.364,0.3767,Walking,Ligeris,Reckless_Driving,1way,1.0,30,3G,-110,85.0,-5.0,0.033,40.306445045486726,21.80653574198381,Unintentional
User_58,2025-01-05 19:57:27,0.669,0.142,Walking,Ligeris,Speeding,2way,3.0,80,3G,-87,8.0,1.0,0.042,40.30796880598461,21.807418245908227,Unintentional
User_42,2025-01-05 20:22:35,0.577,0.2742,Walking,Zep,Speeding,2way,1.0,20,4G,-114,63.0,-25.0,0.0039795673881563,40.2809927876818,21.752248008594353,Unintentional
User_45,2025-01-06 00:55:58,0.508,0.0685,Running,Koila,Speeding,2way,2.0,40,5G,-98,64.0,-24.0,0.0079862478956812,40.32103685143772,21.792863777857484,Unintentional
User_54,2025-01-06 01:03:29,0.508,0.1571,Running,Ligeris,Speeding,4way,1.0,40,4G,Ethernet,30.0,16.0,0.033,40.306216616082594,21.80896182180009,Unintentional
User_42,2025-01-06 02:23:28,0.577,0.5725,Walking,Koila,Driving_Under_Influence,2way,4.0,30,WiFi,Ethernet,87.0,18.0,0.0039869324532986,40.32207600786385,21.791113946019323,Unintentional
User_93,2025-01-06 02:49:07,0.418,0.5725,Running,Ligeris,Driving_Under_Influence,2way,150.0,50,5G,-88,58.0,-8.0,0.045,40.3047580166971,21.80773631686058,Unintentional
User_88,2025-01-06 03:56:49,0.676,0.5725,Walking,Ligeris,Driving_Under_Influence,1way,0.0,60,5G,-79,48.0,-25.0,0.0057075556957114,40.30539148304982,21.791258825989416,Unintentional
User_79,2025-01-06 04:47:36,0.508,0.0506,Running,Ligeris,Driving_Under_Influence,1way,1.0,60,3G,Ethernet,15.0,21.0,0.0071257329425428,40.30614861873833,21.807526754764837,Unintentional
User_98,2025-01-06 07:06:32,0.553,0.2549,Driving,Zep,Speeding,2way,0.0,50,5G,-71,39.0,-25.0,0.0057271729697465,40.27856724215544,21.75260440756952,Unintentional
User_38,2025-01-06 09:57:41,0.448,0.1782,Walking,Koila,Reckless_Driving,2way,4.0,30,5G,-80,49.0,-17.0,0.0087977803512293,40.32207768563478,21.79077207229557,Unintentional
User_23,2025-01-06 12:26:33,0.508,0.3756,Walking,Ligeris,Driving_Under_Influence,2way,0.0,30,5G,-109,47.0,-7.0,0.046,40.30622692377462,21.8083098972226,Unintentional
User_65,2025-01-06 13:58:59,0.578,0.5725,Walking,Ligeris,Driving_Under_Influence,2way,1.0,Lane_Discards,5G,Ethernet,27.0,-9.0,0.024,40.27998302362133,21.752263758253616,Unintentional
User_01,2025-01-06 14:08:55,0.618,0.5725,Driving,Koila,Driving_Under_Influence,2way,1.0,90,5G,-97,69.0,-2.0,0.042,40.32232256020566,21.79094208569369,Unintentional
User_46,2025-01-06 14:34:16,0.621,0.1979,Walking,Koila,Speeding,2way,1.0,10,WiFi,-85,96.0,-6.0,0.039,40.30622692377462,21.790997200346293,Unintentional
User_52,2025-01-06 15:55:51,0.399,0.3489,Running,Ligeris,Speeding,4way,2.0,90,WiFi,-71,91.0,-20.0,0.0014494601356967,40.30622692377462,21.805916495636453,Unintentional
User_27,2025-01-06 23:09:07,0.319,0.3226,Driving,Ligeris,Reckless_Driving,2way,1.0,80,5G,Ethernet,41.0,-21.0,0.0086616892611065,40.30596064654273,21.807513909179924,Unintentional
User_07,2025-01-07 00:59:08,0.508,0.267,Driving,Ligeris,7,2way,1.0,30,3G,Ethernet,32.0,-8.0,0.045,40.307632114135295,21.808161650214597,Unintentional
User_82,2025-01-07 10:30:30,0.499,0.3704,Running,Koila,Reckless_Driving,2way,140.0,50,3G,-93,37.0,24.0,0.006963574693615,40.32193129527265,21.792295709479003,Unintentional
User_56,2025-01-07 10:35:50,0.419,0.1896,Driving,Zep,Driving_Under_Influence,2way,3.0,80,4G,-89,45.0,12.0,0.039,40.2786871290321,21.751788652287708,Unintentional
User_19,2025-01-07 10:41:00,0.508,0.3513,Running,Ligeris,Speeding,2way,2.0,70,4G,-115,48.0,-25.0,0.0095227930720188,40.30616371840702,21.807776405574867,Unintentional
User_97,2025-01-07 14:10:44,0.508,0.3689,Driving,Koila,Speeding,1way,0.0,40,4G,-106,0.0,16.0,0.033,40.30622692377462,21.79148560644945,Unintentional
User_74,2025-01-07 14:28:09,0.6,0.0205,Driving,Zep,Speeding,2way,0.0,40,4G,-71,34.0,-24.0,0.0064937570108774,40.30622692377462,21.75440012101473,Unintentional
User_15,2025-01-07 14:46:14,0.585,0.5725,Driving,Zep,Reckless_Driving,2way,0.0,40,5G,-115,4.0,2.0,0.034,40.27847238957107,21.75336588909107,Unintentional
User_60,2025-01-07 18:19:59,0.508,0.3166,Walking,Zep,Speeding,2way,150.0,20,WiFi,-85,37.0,0.0,0.032,40.27886052037055,21.75284452715543,Unintentional
User_60,2025-01-07 23:06:16,0.602,0.3176,Driving,Zep,Reckless_Driving,4way,0.0,130,3G,-87,0.0,-25.0,0.0072939154977502,40.27859135832755,21.754689964739413,Unintentional
User_64,2025-01-07 23:17:48,0.508,0.5725,Walking,Ligeris,Reckless_Driving,2way,0.0,40,5G,-109,77.0,4.0,0.039,40.28048329673407,21.752405357490613,Unintentional
User_59,2025-01-07 23:42:51,0.696,0.3818,Walking,Koila,Speeding,2way,1.0,40,4G,-107,48.0,8.0,0.033,40.321834746218435,21.791258825989416,Unintentional
User_06,2025-01-08 01:19:45,0.614,0.5725,Running,Koila,Driving_Under_Influence,1way,0.0,60,5G,-114,31.0,-3.0,0.04,40.322747669542814,21.790568418560287,Unintentional
User_78,2025-01-08 01:51:14,0.508,0.1146,Walking,Ligeris,Driving_Under_Influence,2way,0.0,40,5G,Ethernet,60.0,20.0,0.0047580195824012,40.30784080038768,21.807433310975835,Unintentional
User_65,2025-01-08 04:16:26,0.578,0.1073,Walking,Ligeris,Speeding,1way,1.0,20,4G,Ethernet,62.0,0.0,0.037,40.305979600338,21.807350537438527,Unintentional
User_03,2025-01-08 04:17:15,0.381,0.2065,Walking,Ligeris,Speeding,1way,0.0,40,WiFi,Ethernet,13.0,23.0,0.0078688078501808,40.30622692377462,21.80973673542786,Unintentional
User_44,2025-01-08 08:02:56,0.508,0.5725,Walking,Zep,Reckless_Driving,2way,1.0,60,4G,-89,53.0,12.0,0.036,40.279783627255206,21.753104992870252,Unintentional
User_25,2025-01-08 11:07:54,0.627,0.0723,Walking,Zep,Reckless_Driving,2way,0.0,120,5G,-85,58.0,0.0,0.027,40.27951390575964,21.753353378281137,Unintentional
User_66,2025-01-08 12:18:55,0.508,0.4007,Running,Zep,Speeding,2way,0.0,40,WiFi,-82,62.0,1.0,0.021,40.281107368409856,21.75263633620957,Unintentional
User_94,2025-01-08 14:39:13,0.648,0.0778,Walking,Ligeris,Speeding,1way,1.0,30,3G,-111,26.0,-2.0,0.04,40.30622692377462,21.80896432686542,Unintentional
User_59,2025-01-08 18:05:20,0.696,0.3838,Running,Zep,Driving_Under_Influence,4way,0.0,60,5G,-119,15.0,-22.0,0.0020491494696164,40.27953036979049,21.753358246525156,Unintentional
User_68,2025-01-08 18:30:50,0.736,0.3305,Driving,Koila,Speeding,2way,5.0,40,5G,Ethernet,35.0,21.0,0.0057271729697465,40.32386826906193,21.79135718258796,Unintentional
User_84,2025-01-08 21:06:55,0.508,0.1926,Walking,Ligeris,Driving_Under_Influence,2way,1.0,20,5G,-94,2.0,-18.0,0.0045675346485634,40.306774048980294,21.809728667758456,Unintentional
User_29,2025-01-08 23:10:40,0.309,0.2366,Walking,Ligeris,Reckless_Driving,2way,1.0,30,4G,-88,60.0,-15.0,0.025,40.30503901603454,21.806925563222425,Unintentional
User_86,2025-01-08 23:43:04,0.63,0.2833,Driving,Ligeris,Speeding,1way,1.0,70,3G,-82,48.0,-13.0,0.025,40.30461091315818,21.791258825989416,Unintentional
User_95,2025-01-09 04:43:21,0.739,0.1053,Driving,Zep,Driving_Under_Influence,2way,1.0,Illegal_Parking,4G,-112,12.0,-21.0,0.0012768525475613,40.27958562482407,21.753320098453113,Unintentional
User_55,2025-01-09 07:53:06,0.508,0.0918,Driving,Koila,Speeding,2way,0.0,50,WiFi,Ethernet,74.0,17.0,0.0049673643616336,40.32205932222348,21.791405283933837,Unintentional
User_05,2025-01-09 08:30:45,0.311,0.1708,Walking,Koila,Reckless_Driving,2way,1.0,40,4G,-106,15.0,14.0,0.03,40.32171849137765,21.790237205241457,Unintentional
User_80,2025-01-09 08:57:59,0.313,0.2305,Walking,Ligeris,Reckless_Driving,2way,0.0,50,WiFi,-50,48.0,23.0,0.0057271729697465,40.307832082956345,21.808154014986492,Unintentional
User_61,2025-01-09 10:49:55,0.261,0.1145,Driving,Koila,6,1way,1.0,90,5G,-111,76.0,23.0,0.0092840165470969,40.30622692377462,21.79065454981825,Unintentional
User_10,2025-01-09 13:21:11,0.719,0.5725,Walking,Koila,Reckless_Driving,2way,0.0,30,3G,-88,53.0,17.0,0.0048904165473791,40.32189994227379,21.791258825989416,Unintentional
User_49,2025-01-09 13:35:10,0.483,0.124,Walking,Ligeris,Speeding,2way,3.0,110,5G,-75,29.0,-4.0,0.037,40.32046482001471,21.791258825989416,Unintentional
User_15,2025-01-09 14:31:01,0.585,0.0494,Driving,Koila,Reckless_Driving,2way,2.0,70,3G,-94,92.0,22.0,0.0021154332984288,40.32285783773285,21.78954870071457,Unintentional
User_77,2025-01-09 15:57:30,0.508,0.5725,Running,Zep,Reckless_Driving,2way,1.0,90,4G,Ethernet,50.0,18.0,0.0041750907345335,40.279442178266756,21.755309083716284,Unintentional
User_38,2025-01-09 18:19:46,0.448,0.5725,Walking,Ligeris,Speeding,1way,0.0,30,3G,Ethernet,74.0,-1.0,0.027,40.27958801199329,21.75326914735093,Unintentional
User_40,2025-01-09 19:09:55,0.498,0.2717,Walking,Koila,Speeding,2way,1.0,60,3G,-113,48.0,11.0,0.039,40.322091266115784,21.791616682469815,Unintentional
User_63,2025-01-09 19:50:41,0.408,0.2374,Running,Ligeris,Speeding,2way,0.0,40,5G,-106,39.0,22.0,0.0072521342011819,40.28096887185055,21.75466954352176,Unintentional
User_26,2025-01-10 00:08:50,0.642,0.1752,Driving,Koila,Speeding,2way,4.0,60,3G,-98,64.0,-23.0,0.0057271729697465,40.320838713605305,21.790253781097224,Unintentional
User_21,2025-01-10 01:38:09,0.64,0.3805,Driving,Koila,Reckless_Driving,2way,1.0,40,WiFi,-65,48.0,-17.0,0.0059493082632899,40.32256659243089,21.790520512294467,Unintentional
User_33,2025-01-10 13:00:51,0.486,0.1596,Walking,Ligeris,Driving_Under_Influence,2way,0.0,70,WiFi,-80,15.0,19.0,0.0070393388999238,40.27941880527101,21.791258825989416,Unintentional
User_12,2025-01-10 13:37:24,0.251,0.0397,Running,Ligeris,Speeding,2way,0.0,50,5G,Ethernet,20.0,24.0,0.0014381605668444,40.30595296493149,21.808911009755334,Unintentional
User_36,2025-01-10 17:59:05,0.394,0.3539,Walking,Ligeris,Reckless_Driving,2way,1.0,40,3G,-80,38.0,18.0,0.0087753307105814,40.30638085029776,21.80744399845605,Unintentional
User_10,2025-01-10 18:35:41,0.719,0.5725,Walking,Koila,8,2way,0.0,20,3G,Ethernet,81.0,15.0,0.042,40.30622692377462,21.791975482505475,Unintentional
User_27,2025-01-10 19:34:01,0.319,0.5725,Driving,Koila,Speeding,4way,2.0,70,3G,-85,35.0,6.0,0.033,40.322310137334334,21.792847336841056,Unintentional
User_74,2025-01-10 20:45:00,0.508,0.0275,Driving,Zep,Speeding,2way,0.0,30,3G,Ethernet,89.0,3.0,0.031,40.279539248678944,21.753218446785855,Unintentional
User_07,2025-01-10 20:57:42,0.319,0.274,Walking,Ligeris,Speeding,2way,0.0,70,5G,-74,21.0,-5.0,0.024,40.30606003692778,21.808011298360004,Unintentional
User_79,2025-01-10 22:39:16,0.426,0.5725,Walking,Koila,Reckless_Driving,2way,1.0,20,4G,-92,92.0,17.0,0.0085603302820029,40.323173853793115,21.792742564670863,Unintentional
User_51,2025-01-10 22:42:12,0.708,0.3659,Walking,Koila,Speeding,2way,0.0,60,5G,-109,77.0,0.0,0.047,40.32041982517954,21.791258825989416,Unintentional
User_28,2025-01-10 22:51:19,0.561,0.1215,Driving,Koila,Speeding,2way,160.0,80,3G,Ethernet,56.0,6.0,0.025,40.32101011797903,21.790487037974643,Unintentional
User_94,2025-01-10 23:32:25,0.648,0.0828,Running,Koila,7,2way,0.0,10,3G,-120,49.0,0.0,0.047,40.32189357997301,21.791284397449612,Unintentional
User_82,2025-01-11 01:17:19,0.499,0.3784,Running,Koila,Speeding,2way,1.0,20,WiFi,-86,70.0,0.0,0.028,40.32294279737983,21.790784984426377,Unintentional
User_96,2025-01-11 02:04:01,0.722,0.0356,Running,Ligeris,9,2way,0.0,20,3G,-115,48.0,-19.0,0.0057271729697465,40.28066876007275,21.752918274241367,Unintentional
User_03,2025-01-11 11:10:10,0.381,0.2125,Running,Ligeris,Reckless_Driving,2way,0.0,20,WiFi,Ethernet,48.0,-22.0,0.0011622138572287,40.27964076405903,21.75273290640171,Unintentional
User_21,2025-01-11 11:38:29,0.64,0.3835,Walking,Koila,Driving_Under_Influence,4way,0.0,10,3G,Ethernet,64.0,11.0,0.028,40.321620887816664,21.79167654666616,Unintentional
User_23,2025-01-11 12:58:43,0.669,0.3856,Walking,Koila,Speeding,4way,150.0,50,5G,Ethernet,71.0,18.0,0.0061201991710707,40.32097239849129,21.79277287409696,Unintentional
User_36,2025-01-11 14:27:18,0.394,0.3559,Walking,Zep,Reckless_Driving,2way,0.0,70,5G,-75,43.0,19.0,0.0057271729697465,40.27938067623349,21.753312851780453,Unintentional
User_51,2025-01-11 16:45:45,0.508,0.3679,Running,Zep,Reckless_Driving,4way,0.0,70,3G,-93,76.0,-20.0,0.0099626856431379,40.27953857308541,21.753370278275813,Unintentional
User_67,2025-01-11 17:26:00,0.557,0.2036,Running,Koila,Speeding,2way,1.0,40,3G,-83,50.0,-20.0,0.0090351899039044,40.321719656226385,21.79233381105838,Unintentional
User_02,2025-01-11 21:33:10,0.508,0.2068,Walking,Zep,Reckless_Driving,2way,0.0,70,5G,-98,25.0,0.0,0.026,40.28072533906077,21.791258825989416,Unintentional
User_58,2025-01-11 22:28:48,0.669,0.5725,Walking,Koila,Driving_Under_Influence,2way,0.0,10,4G,-100,48.0,0.0,0.021,40.32255206405554,21.792038576917143,Unintentional
User_48,2025-01-12 00:59:07,0.611,0.2423,Walking,Zep,Driving_Under_Influence,2way,0.0,40,5G,-85,48.0,24.0,0.0057271729697465,40.27865335952982,21.75292366806065,Unintentional
User_13,2025-01-12 04:27:36,0.657,0.1549,Driving,Ligeris,Driving_Under_Influence,2way,1.0,80,5G,Ethernet,99.0,0.0,0.042,40.30622692377462,21.80776201335654,Unintentional
User_53,2025-01-12 04:56:54,0.364,0.5725,Walking,Koila,Reckless_Driving,2way,0.0,10,5G,-104,71.0,-22.0,0.0057271729697465,40.30622692377462,21.791258825989416,Unintentional
User_18,2025-01-12 08:03:16,0.508,0.1654,Driving,Ligeris,Reckless_Driving,2way,1.0,Illegal_Parking,4G,Ethernet,83.0,-18.0,0.0078660413431389,40.30639373648172,21.80730368237538,Unintentional
User_67,2025-01-12 08:58:37,0.557,0.2056,Driving,Zep,Speeding,2way,0.0,20,WiFi,-73,87.0,25.0,0.0013885061453729,40.28128137680696,21.753750552547164,Unintentional
User_27,2025-01-12 09:55:48,0.319,0.3346,Walking,Ligeris,Reckless_Driving,1way,1.0,60,4G,-111,21.0,0.0,0.03,40.32285149459317,21.78963255327717,Unintentional
User_37,2025-01-12 12:12:15,0.528,0.3599,Walking,Koila,Driving_Under_Influence,2way,3.0,40,3G,-100,72.0,-9.0,0.029,40.32250085199363,21.79126740017351,Unintentional
User_25,2025-01-12 14:04:34,0.627,0.0803,Running,Zep,Reckless_Driving,4way,1.0,30,3G,Ethernet,27.0,0.0,0.026,40.27910272764303,21.754764470265073,Unintentional
User_32,2025-01-12 14:12:02,0.508,0.3238,Running,Ligeris,Speeding,2way,0.0,10,3G,-99,87.0,5.0,0.046,40.30609326568961,21.807423259939352,Unintentional
User_97,2025-01-12 14:52:29,0.296,0.3799,Running,Zep,Speeding,1way,0.0,40,5G,-93,50.0,0.0,0.027,40.27967794489563,21.752634848319115,Unintentional
User_96,2025-01-12 17:23:40,0.722,0.0376,Running,Zep,Reckless_Driving,1way,1.0,40,WiFi,-50,91.0,-23.0,0.0057271729697465,40.27892616134429,21.752728036634803,Unintentional
User_80,2025-01-12 18:51:15,0.313,0.2355,Walking,Koila,Driving_Under_Influence,4way,0.0,40,5G,-119,22.0,-5.0,0.03,40.32179920011257,21.79211256985939,Unintentional
User_89,2025-01-12 22:09:33,0.485,0.5725,Driving,Koila,Speeding,2way,3.0,40,5G,-107,49.0,-18.0,0.005851642131862,40.32215565162882,21.789416389949707,Unintentional
User_65,2025-01-12 23:22:08,0.578,0.1163,Walking,Zep,8,4way,0.0,60,4G,-112,3.0,-18.0,0.0096514545269878,40.30622692377462,21.753731204614756,Unintentional
User_87,2025-01-13 01:22:59,0.374,0.1706,Walking,Zep,Speeding,2way,1.0,40,3G,-117,79.0,0.0,0.033,40.279481106936025,21.754341380454942,Unintentional
User_72,2025-01-13 03:33:21,0.508,0.1252,Driving,Ligeris,Reckless_Driving,1way,0.0,90,4G,-90,0.0,-19.0,0.0074247085239159,40.27952601526679,21.753229228916123,Unintentional
User_80,2025-01-13 04:32:42,0.313,0.5725,Driving,Zep,Speeding,2way,1.0,40,4G,Ethernet,13.0,-17.0,0.0036096250580146,40.2800807942461,21.75133292871525,Unintentional
User_48,2025-01-13 05:14:36,0.611,0.2443,Walking,Zep,Reckless_Driving,1way,1.0,Lane_Discards,WiFi,-67,74.0,-16.0,0.048,40.30622692377462,21.75262641087527,Unintentional
User_99,2025-01-13 10:15:18,0.618,0.2323,Walking,Koila,Reckless_Driving,2way,0.0,50,4G,-91,79.0,22.0,0.0013939473282909,40.32134593154601,21.79080231562549,Unintentional
