User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,Is_Intentional
User_57,2025-06-28 20:20:56,0.733,0.4744,Walking,Ligeris,Reckless_Driving,6way,1.0,40,3G,Ethernet,73.0,-16.0,0.0072285382757981,40.30635730381072,21.80781445766855,1
User_09,2025-06-28 20:23:53,0.508,0.5725,Walking,Ligeris,Reckless_Driving,2way,1.0,10,3G,-105,71.0,2.0,0.0050775922465095,40.30512653174833,22.277655,1
User_21,2025-06-28 20:29:02,0.64,0.7195,Driving,Zep,9,2way,1.0,50,4G,-113,69.0,11.0,0.0043533908055642,40.27976233952763,21.751215132290223,1
User_56,2025-06-28 20:35:40,0.419,0.5336,Walking,Zep,Reckless_Driving,2way,1.0,60,WiFi,-64,25.0,24.0,0.0062395401620341,40.30622692377462,21.753135562026763,1
User_51,2025-06-28 21:17:08,0.708,0.5725,Walking,Zep,Speeding,2way,1.0,Illegal_Parking,3G,-84,-156.0,0.0,0.0022611447067082,40.27909536885811,21.75113723579267,1
User_92,2025-06-28 21:58:17,0.611,0.7401,Driving,Koila,Reckless_Driving,5way,0.0,30,4G,-113,0.0,7.0,0.0041347924203999,40.32209502120092,21.78933651776983,1
User_14,2025-06-28 22:29:16,0.549,0.3737,Driving,Koila,Speeding,2way,3.0,40,WiFi,-72,87.0,-1.0,0.024,40.3219932558098,21.791258825989416,1
User_89,2025-06-28 23:03:39,0.485,0.6643,Walking,Zep,Speeding,2way,140.0,20,5G,-103,-131.0,-10.0,0.0033911669860051,40.28118541664947,21.752408581279532,1
User_95,2025-06-28 23:31:06,0.739,0.4463,Running,Ligeris,Driving_Under_Influence,2way,0.0,60,4G,-93,64.0,-9.0,0.0083279151927653,40.30499587288377,17.219324,1
User_98,2025-06-28 23:33:50,0.553,0.6019,Walking,Ligeris,Driving_Under_Influence,1way,0.0,130,4G,-109,-15.0,16.0,0.0040970764078939,40.30589318136638,21.80659221941004,1
User_73,2025-06-28 23:36:09,0.676,0.7138,Walking,Koila,Speeding,1way,1.0,30,3G,-75,43.0,-16.0,0.005332859842078,40.32186973451925,21.791258825989416,1
User_65,2025-06-28 23:45:17,0.508,0.4503,Walking,Ligeris,Reckless_Driving,4way,1.0,20,WiFi,-53,13.0,0.0,0.0070372218630419,40.30729142871811,21.80817672758592,1
User_86,2025-06-28 23:54:21,0.63,0.6253,Running,Ligeris,9,1way,0.0,40,120,Ethernet,48.0,14.0,0.0047402796261818,40.30638296419983,21.809554025824237,1
User_44,2025-06-29 00:04:37,0.332,0.4607,Swimming,Zep,Speeding,1way,0.0,50,5G,-83,16.0,13.0,0.0055781255318959,40.27984428296893,21.75327449222135,1
User_19,2025-06-29 00:17:55,0.384,0.6973,Driving,Zep,Speeding,1way,1.0,110,5G,-107,59.0,-10.0,0.0057271729697465,40.27896675111273,21.75340896530616,1
User_55,2025-06-29 00:18:34,0.489,0.4328,Walking,Zep,Driving_Under_Influence,2way,0.0,50,3G,Ethernet,48.0,-19.0,0.007753217247465,40.27928964011482,21.75533948918732,1
User_11,2025-06-29 00:30:12,0.508,0.5326,Driving,Ligeris,Speeding,1way,1.0,40,4G,Ethernet,58.0,0.0,0.0016082784186776,40.30523590908241,19.394047,1
User_83,2025-06-29 00:43:03,0.453,0.5725,Driving,Zep,Driving_Under_Influence,1way,1.0,90,104,Ethernet,33.0,-1.0,0.0057271729697465,40.30622692377462,21.75273251383478,1
User_58,2025-06-29 00:43:12,0.669,0.5725,Driving,Ligeris,6,2way,1.0,40,WiFi,-86,79.0,-14.0,0.0099517617703378,40.27910141659191,18.831386,1
User_100,2025-06-29 01:53:15,0.592,0.5581,Running,Zep,Speeding,4way,1.0,40,114,-93,5.0,-10.0,0.0076309867611468,40.28104483769182,21.753932632694067,1
User_76,2025-06-29 02:21:01,0.349,0.7326,Flying,Zep,Speeding,2way,0.0,20,3G,-113,95.0,-24.0,0.0095480149786119,40.27953071640582,21.751958921931575,1
User_44,2025-06-29 02:34:48,0.332,0.4617,Running,Zep,Driving_Under_Influence,5way,1.0,30,WiFi,-83,28.0,-11.0,0.0057271729697465,40.28098527541951,19.436618,1
User_06,2025-06-29 02:39:32,0.614,0.7313,Walking,Koila,Reckless_Driving,2way,160.0,60,WiFi,-74,10.0,-9.0,0.0041792338969399,40.30622692377462,21.78975545386359,1
User_67,2025-06-29 03:42:21,0.557,0.5406,Running,Ligeris,Speeding,4way,1.0,70,5G,-109,-142.0,-15.0,0.0064906118562305,40.30561258930553,21.791258825989416,1
User_59,2025-06-29 04:12:35,0.508,0.5725,Driving,Zep,Reckless_Driving,2way,1.0,Harassing_Driver,118,-85,48.0,-15.0,0.0070683958115305,40.27963411147232,21.753195927911374,1
User_12,2025-06-29 04:25:13,0.251,0.3797,Walking,Koila,Speeding,6way,1.0,70,3G,Ethernet,26.0,2.0,0.009391248816208,40.323043557580434,21.7907032896738,1
User_25,2025-06-29 04:50:38,0.627,0.4173,Driving,Ligeris,Speeding,1way,140.0,20,4G,-114,75.0,-14.0,0.0060155104759231,40.30625532623025,21.807692726246053,1
User_31,2025-06-29 05:03:16,0.72,0.6089,Flying,Zep,Reckless_Driving,1way,0.0,60,3G,Ethernet,38.0,13.0,0.0060373986444731,40.28026589359002,21.75156849404657,1
User_86,2025-06-29 05:53:47,0.63,0.6263,Running,Ligeris,Reckless_Driving,4way,0.0,50,5G,-77,70.0,-9.0,0.0049375592463035,40.30585641881412,18.365981,1
User_75,2025-06-29 06:00:17,0.544,0.7004,Driving,Spinari,Speeding,2way,0.0,30,WiFi,Ethernet,15.0,-8.0,0.048,40.30683117941868,21.80886105474038,1
User_08,2025-06-29 06:10:28,0.325,0.5725,Driving,Spinari,Reckless_Driving,2way,0.0,60,4G,-95,48.0,4.0,0.0081950196132134,40.32262555088794,23.084947,1
User_32,2025-06-29 06:24:09,0.694,0.6598,Driving,Ligeris,Driving_Under_Influence,2way,1.0,40,5G,-88,51.0,15.0,0.006382877103687,40.27981951387252,23.016448,1
User_92,2025-06-29 06:27:55,0.508,0.7411,Running,Ligeris,Reckless_Driving,1way,0.0,80,4G,-104,75.0,-1.0,0.0057271729697465,40.30622692377462,18.850854,1
User_95,2025-06-29 06:31:41,0.739,0.4473,Driving,Ligeris,Reckless_Driving,4way,1.0,50,WiFi,-76,41.0,-16.0,0.0081038506001711,40.30513584989042,21.80818954946241,1
User_93,2025-06-29 06:44:42,0.418,0.4611,Driving,Spinari,Speeding,2way,0.0,40,5G,-78,49.0,0.0,0.0050976132227397,40.27947348312168,21.753830058618565,1
User_66,2025-06-29 06:52:59,0.325,0.7447,Driving,Zep,Speeding,2way,1.0,40,3G,-93,10.0,-3.0,0.022,40.27934563837129,21.753938714371213,1
User_29,2025-06-29 08:00:51,0.309,0.5796,Running,Koila,Reckless_Driving,4way,4.0,30,WiFi,-64,67.0,1.0,0.0098856296023068,41.582398,21.791242646976233,1
User_14,2025-06-29 08:26:02,0.549,0.3747,Driving,Koila,Reckless_Driving,5way,3.0,30,WiFi,Ethernet,72.0,0.0,0.0072953849285307,40.32270912155127,21.790963428550064,1
User_09,2025-06-29 08:36:44,0.377,0.7368,Driving,Ligeris,Driving_Under_Influence,2way,160.0,40,3G,-88,68.0,15.0,0.0031611855976662,40.304801818495115,21.807098232959163,1
User_69,2025-06-29 09:29:21,0.289,0.5086,Driving,Spinari,Speeding,2way,2.0,20,5G,Ethernet,-10.0,1.0,0.00782584186171,40.32135563960346,21.7913664997276,1
User_58,2025-06-29 10:36:42,0.508,0.492,Flying,Ligeris,Driving_Under_Influence,2way,4.0,50,WiFi,Ethernet,48.0,-14.0,0.0093212797654368,40.30650849040376,21.807290088736153,1
User_81,2025-06-29 11:27:00,0.508,0.6074,Walking,Koila,Speeding,6way,5.0,10,WiFi,Ethernet,9.0,-10.0,0.0010205506126008,40.32227299660431,21.79131111275944,1
User_16,2025-06-29 11:34:55,0.438,0.4849,Flying,Zep,Driving_Under_Influence,2way,1.0,90,WiFi,-79,68.0,0.0,0.0079372759149518,40.278605347894256,21.753526673206743,1
User_47,2025-06-29 11:42:12,0.636,0.4931,Walking,Koila,Speeding,2way,140.0,10,3G,Ethernet,-48.0,10.0,0.0013944098560885,40.32308770765776,21.792493486907414,1
User_78,2025-06-29 13:05:25,0.64,0.4586,Walking,Koila,Driving_Under_Influence,4way,0.0,50,4G,-103,48.0,-22.0,0.0057271729697465,40.32210123846725,21.79117088111727,1
User_24,2025-06-29 13:12:41,0.7,0.5725,Driving,Koila,Reckless_Driving,2way,1.0,60,WiFi,-53,-36.0,-11.0,0.0031519256730429,40.32087134173734,21.79140286776863,1
User_67,2025-06-29 13:43:54,0.557,0.5416,Walking,Ligeris,Driving_Under_Influence,1way,1.0,40,WiFi,-64,64.0,-16.0,0.0081607044874531,40.305683088794495,21.8067600147923,1
User_55,2025-06-29 14:01:29,0.489,0.4338,Running,Ligeris,Driving_Under_Influence,2way,1.0,40,3G,-102,47.0,-7.0,0.0082521722081309,40.30656042130899,17.848971,1
User_94,2025-06-29 14:29:39,0.648,0.4228,Walking,Zep,Driving_Under_Influence,2way,1.0,30,3G,-88,16.0,-9.0,0.0013376643357894,37.814785,21.753500221759367,1
User_49,2025-06-29 14:36:54,0.483,0.465,Running,Spinari,Reckless_Driving,1way,0.0,20,4G,-86,-129.0,0.0,0.0070867311132897,40.320514426164536,21.791258825989416,1
User_79,2025-06-29 15:25:20,0.426,0.3986,Driving,Koila,Speeding,1way,0.0,30,WiFi,-53,71.0,2.0,0.0076639268494985,40.32221311725572,21.79268549470391,1
User_98,2025-06-29 15:31:28,0.553,0.6029,Walking,Center,Speeding,2way,1.0,40,WiFi,-64,71.0,0.0,0.0062259573881376,40.27960079006286,21.791258825989416,1
User_15,2025-06-29 15:37:48,0.585,0.3914,Driving,Zep,Reckless_Driving,1way,0.0,40,5G,-94,-139.0,8.0,0.0092906161571341,40.30622692377462,21.753707983548196,1
User_64,2025-06-29 16:11:31,0.257,0.3726,Running,Koila,Driving_Under_Influence,1way,2.0,10,5G,-80,48.0,-11.0,0.0036432163781734,37.230141,21.791258825989416,1
User_90,2025-06-29 16:32:09,0.522,0.4244,Flying,Ligeris,Reckless_Driving,2way,2.0,70,WiFi,Ethernet,56.0,19.0,0.0097499505494225,40.30588181011715,21.791258825989416,1
User_72,2025-06-29 16:36:10,0.697,0.4602,Driving,Zep,Speeding,2way,160.0,20,3G,-91,91.0,0.0,0.021,40.27892468414713,21.753237611419365,1
User_87,2025-06-29 16:43:40,0.374,0.5046,Walking,Zep,Reckless_Driving,2way,1.0,60,WiFi,-52,5.0,0.0,0.0029090014354857,40.27949415377,21.75312511851583,1
User_59,2025-06-29 16:59:32,0.696,0.7278,Walking,Ligeris,Driving_Under_Influence,1way,140.0,10,3G,-105,95.0,0.0,0.0057271729697465,40.30625071493431,22.697448,1
User_57,2025-06-29 17:00:21,0.733,0.4764,Driving,Ligeris,Speeding,4way,1.0,20,3G,-99,98.0,-21.0,0.0094352807229092,40.30702409736278,21.8088921951201,1
User_51,2025-06-29 17:04:05,0.708,0.7059,Walking,Spinari,Reckless_Driving,2way,2.0,40,4G,-112,30.0,-2.0,0.0034321561032326,40.306873622525174,21.8081665551878,1
User_22,2025-06-29 17:06:09,0.712,0.3993,Walking,Koila,Speeding,2way,0.0,50,3G,-117,79.0,16.0,0.023,40.32214948897925,21.79330257861565,1
User_62,2025-06-29 17:08:28,0.508,0.5725,Swimming,Koila,Reckless_Driving,2way,1.0,30,WiFi,-66,16.0,-2.0,0.0046413338566739,40.32205733704802,21.791888116424367,1
User_53,2025-06-29 17:09:00,0.364,0.7267,Running,Koila,Driving_Under_Influence,4way,3.0,80,109,-80,58.0,16.0,0.0057271729697465,40.30622692377462,21.78963156192515,1
User_10,2025-06-29 17:16:21,0.719,0.6793,Driving,Spinari,Driving_Under_Influence,2way,1.0,50,4G,-112,48.0,14.0,0.0085014628021411,40.27982903882924,21.753320342856263,1
User_46,2025-06-29 17:22:20,0.621,0.5469,Flying,Ligeris,Driving_Under_Influence,1way,0.0,40,5G,-94,95.0,-6.0,0.0015285648703529,40.30660650610174,21.791258825989416,1
User_68,2025-06-29 17:41:03,0.736,0.6745,Walking,Koila,Driving_Under_Influence,1way,1.0,Illegal_Parking,5G,-117,41.0,-9.0,0.0057271729697465,42.892506,21.793300715699377,1
User_78,2025-06-29 17:59:20,0.508,0.4596,Walking,Ligeris,Driving_Under_Influence,1way,160.0,30,5G,Ethernet,43.0,8.0,0.0057271729697465,40.30609235244765,21.80708945167049,1
User_14,2025-06-29 18:20:36,0.549,0.3757,Walking,Spinari,Reckless_Driving,1way,0.0,80,WiFi,-86,96.0,4.0,0.0057271729697465,40.3226787713388,21.791057358780932,1
User_30,2025-06-29 18:32:20,0.577,0.6265,Walking,Ligeris,Driving_Under_Influence,4way,1.0,40,WiFi,Ethernet,99.0,4.0,0.023,40.30566907101197,21.808473730168252,1
User_95,2025-06-29 18:41:59,0.508,0.4483,Running,Zep,Speeding,5way,0.0,60,3G,-52,98.0,3.0,0.0056538750983965,40.27949510849162,21.75388713764693,1
User_88,2025-06-29 19:15:53,0.676,0.392,Swimming,Zep,Speeding,1way,0.0,20,4G,-94,31.0,-14.0,0.0036369349705696,40.27907090483145,22.852697,1
User_18,2025-06-29 19:19:31,0.271,0.5024,Driving,Ligeris,9,1way,1.0,10,5G,-83,49.0,16.0,0.0096035500530465,40.30652026762399,21.791258825989416,1
User_75,2025-06-29 19:22:13,0.544,0.7014,Running,Zep,Speeding,2way,1.0,Lane_Discards,113,-82,7.0,0.0,0.0011545531218837,40.279907272034464,21.754323706874057,1
User_65,2025-06-29 19:26:17,0.578,0.4513,Walking,Ligeris,Speeding,2way,160.0,40,5G,-91,57.0,-16.0,0.0057271729697465,40.306605937352806,23.154292,1
User_54,2025-06-29 20:08:38,0.508,0.5061,Driving,Center,Reckless_Driving,2way,3.0,70,5G,-109,66.0,16.0,0.0099287275669694,40.3220632711401,21.791515407599647,1
User_03,2025-06-29 20:14:41,0.381,0.5515,Walking,Ligeris,Driving_Under_Influence,2way,1.0,80,WiFi,Ethernet,-153.0,-13.0,0.0034482375457333,40.30658638123083,21.80811820716996,1
User_84,2025-06-29 20:35:29,0.689,0.5366,Walking,Ligeris,Speeding,1way,150.0,80,4G,Ethernet,26.0,14.0,0.0043692820276902,40.30717488338446,21.808989611085305,1
User_86,2025-06-29 20:58:35,0.63,0.6273,Walking,Koila,Driving_Under_Influence,6way,0.0,60,3G,-108,45.0,-15.0,0.0091623932058748,40.30622692377462,21.79146042749545,1
User_01,2025-06-29 20:58:42,0.618,0.6765,Running,Ligeris,Driving_Under_Influence,1way,0.0,40,4G,-77,18.0,6.0,0.0071377709614302,42.753876,21.754661642955107,1
User_17,2025-06-29 22:29:47,0.383,0.3842,Driving,Ligeris,Speeding,2way,0.0,40,WiFi,-53,22.0,11.0,0.026,40.32218729829577,21.789876513874603,1
User_01,2025-06-29 22:36:50,0.618,0.6775,Running,Ligeris,Speeding,2way,0.0,40,3G,-60,85.0,5.0,0.0060513912906783,40.30596678362227,21.80710648909885,1
User_13,2025-06-29 22:47:50,0.657,0.4919,Walking,Zep,Reckless_Driving,2way,0.0,20,3G,-75,29.0,-16.0,0.0032355796240515,40.27957402338384,21.754189411145507,1
User_85,2025-06-29 23:01:20,0.572,0.7562,Running,Ligeris,Reckless_Driving,2way,160.0,40,102,-72,19.0,-6.0,0.0099118977012161,40.306367181455144,21.80654716431097,1
User_28,2025-06-29 23:02:06,0.561,0.4615,Driving,Zep,Speeding,2way,0.0,60,3G,-115,-137.0,-4.0,0.0072556494121233,40.27826556919462,21.791258825989416,1
User_50,2025-06-29 23:53:40,0.477,0.6867,Walking,Ligeris,Reckless_Driving,2way,1.0,40,118,Ethernet,89.0,0.0,0.0016478292966749,40.30622692377462,21.791852683575303,1
User_21,2025-06-30 00:04:50,0.64,0.7225,Walking,Ligeris,Driving_Under_Influence,6way,1.0,90,5G,-109,48.0,-16.0,0.0090583546239915,40.30613207773505,21.791258825989416,1
User_70,2025-06-30 00:14:51,0.359,0.6952,Running,Zep,Speeding,2way,1.0,30,WiFi,Ethernet,98.0,-2.0,0.0057271729697465,37.310865,21.754816658467693,1
User_68,2025-06-30 00:28:03,0.736,0.6755,Driving,Ligeris,Speeding,1way,0.0,40,WiFi,-88,1.0,5.0,0.043,40.32350712733069,21.790606573071084,1
User_14,2025-06-30 00:29:58,0.549,0.3767,Walking,Zep,Speeding,4way,2.0,40,3G,-84,-21.0,6.0,0.0080505299381219,40.30622692377462,21.754079422607266,1
User_55,2025-06-30 00:49:03,0.489,0.4348,Walking,Spinari,Driving_Under_Influence,2way,1.0,40,3G,-112,50.0,11.0,0.0078844350074172,40.30572132571176,21.806195175077328,1
User_57,2025-06-30 01:10:23,0.733,0.4774,Driving,Spinari,Speeding,2way,0.0,40,5G,-108,64.0,-15.0,0.0045511727059051,40.3058429774779,21.805658536487815,1
User_47,2025-06-30 01:12:37,0.508,0.4941,Driving,Ligeris,Speeding,2way,2.0,20,WiFi,-53,73.0,11.0,0.0033975163166622,42.445191,21.807561376726053,1
User_44,2025-06-30 01:51:09,0.332,0.4637,Walking,Zep,7,2way,0.0,40,WiFi,-57,24.0,14.0,0.0027270575914498,40.30622692377462,21.791258825989416,1
User_18,2025-06-30 01:57:50,0.271,0.5034,Walking,Zep,Reckless_Driving,2way,2.0,30,WiFi,-56,91.0,5.0,0.036,40.27939695243443,21.75315804727836,1
User_30,2025-06-30 02:28:30,0.577,0.6275,Walking,Ligeris,Reckless_Driving,2way,2.0,70,3G,Ethernet,57.0,8.0,0.0021900455268102,41.989189,21.80876123804129,1
User_84,2025-06-30 02:35:40,0.689,0.5725,Driving,Spinari,Driving_Under_Influence,4way,1.0,40,4G,-120,22.0,-14.0,0.0061015875378291,40.32147174109335,21.790855515879095,1
User_28,2025-06-30 02:41:53,0.561,0.5725,Walking,Zep,Speeding,2way,150.0,70,5G,-93,5.0,-12.0,0.0033754123798214,40.2795063168844,21.75428225880792,1
User_20,2025-06-30 04:08:06,0.686,0.6894,Swimming,Koila,Reckless_Driving,1way,0.0,20,3G,-67,97.0,-7.0,0.0099306865906585,40.322009114717424,21.78944758980807,1
User_73,2025-06-30 04:18:45,0.676,0.5725,Running,Zep,Speeding,2way,0.0,110,3G,-110,78.0,-2.0,0.0044939788868433,40.27890471588152,21.791258825989416,1
User_33,2025-06-30 04:29:10,0.508,0.5006,Driving,Koila,Speeding,2way,0.0,30,WiFi,-53,15.0,-17.0,0.0043830091727277,40.3220210822488,21.790963400854313,1
User_77,2025-06-30 04:36:52,0.347,0.5725,Walking,Koila,Speeding,2way,3.0,70,5G,-78,-18.0,-4.0,0.0057271729697465,40.321623700681805,21.791543473469993,1
User_88,2025-06-30 04:43:52,0.676,0.394,Walking,Center,Driving_Under_Influence,2way,0.0,30,5G,-92,70.0,0.0,0.0057271729697465,42.974896,21.791098259642883,1
User_83,2025-06-30 04:48:05,0.453,0.6505,Walking,Koila,6,1way,1.0,40,4G,-120,3.0,12.0,0.0025274109547107,40.32240132479654,21.791258825989416,1
User_36,2025-06-30 06:00:45,0.508,0.6959,Walking,Zep,Driving_Under_Influence,2way,1.0,30,3G,-72,17.0,14.0,0.049,40.279734020814665,21.791258825989416,1
User_95,2025-06-30 06:10:49,0.739,0.4503,Running,Ligeris,Speeding,4way,160.0,40,4G,-71,74.0,6.0,0.0098987888620812,40.3059005059472,21.807959024756755,1
User_96,2025-06-30 06:42:07,0.508,0.5725,Walking,Koila,9,4way,1.0,30,3G,-81,70.0,-17.0,0.0057568249754419,40.3220488658585,21.7908802261925,1
User_86,2025-06-30 07:11:01,0.63,0.6283,Walking,Ligeris,Reckless_Driving,2way,0.0,10,5G,-71,48.0,-15.0,0.0093629792784606,41.268932,21.75347968524841,1
User_94,2025-06-30 07:34:55,0.648,0.5725,Driving,Zep,Reckless_Driving,5way,1.0,30,3G,-108,7.0,-8.0,0.0038525645532712,40.28020726154928,21.753948114355325,1
User_37,2025-06-30 08:26:22,0.528,0.6969,Walking,Koila,Reckless_Driving,2way,1.0,70,3G,-87,70.0,0.0,0.04,40.32196363488123,21.79186278925507,1
User_66,2025-06-30 08:40:02,0.325,0.7477,Walking,Ligeris,Driving_Under_Influence,2way,140.0,10,3G,-89,45.0,2.0,0.0053512996227465,40.30622692377462,21.791258825989416,1
User_80,2025-06-30 10:07:42,0.313,0.5735,Running,Koila,Speeding,2way,1.0,Illegal_Parking,WiFi,-85,87.0,-7.0,0.0029940912954787,38.416529,21.791405544858353,1
User_39,2025-06-30 10:18:40,0.685,0.6218,Walking,Zep,Reckless_Driving,2way,0.0,40,WiFi,-52,86.0,0.0,0.0056318984957872,40.27949499637055,21.753378530052903,1
User_59,2025-06-30 10:47:40,0.696,0.7288,Walking,Zep,Driving_Under_Influence,1way,0.0,Illegal_Parking,4G,-112,-123.0,-2.0,0.0057271729697465,40.27909941964849,21.75324922026153,1
User_93,2025-06-30 11:09:41,0.418,0.4641,Walking,Zep,Speeding,5way,1.0,120,5G,-99,97.0,0.0,0.0058458106700787,40.27899191005089,21.753003639132956,1
