User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,Is_Intentional
User_76,2025-01-01 18:49:40,0.349,0.3756,Running,Ligeris,Speeding,4way,1.0,Illegal_Parking,WiFi,-61,48.0,-16.0,0.0092580629631827,40.30507742370655,21.808614841051483,0
User_99,2025-01-01 19:24:59,0.618,0.2083,Running,Ligeris,Driving_Under_Influence,4way,0.0,40,WiFi,-65,50.0,-8.0,0.0069598436968871,40.279061943294494,21.752983672938225,0
User_09,2025-01-01 19:28:24,0.377,0.5725,Walking,Koila,Driving_Under_Influence,1way,1.0,80,5G,-83,50.0,-12.0,0.0099250489214465,42.070627,21.791235250732665,0
User_08,2025-01-01 19:30:09,0.325,0.3766,Running,Zep,Speeding,1way,1.0,40,3G,-99,7.0,-24.0,0.0073452043874963,40.27940997166719,21.75154520366296,0
User_64,2025-01-01 19:48:16,0.508,0.0136,Walking,Ligeris,Driving_Under_Influence,2way,0.0,30,4G,-107,48.0,-16.0,0.0065676570680815,40.30634357501231,21.806132068229985,0
User_98,2025-01-01 20:11:27,0.508,0.2459,Walking,Ligeris,Reckless_Driving,1way,2.0,60,4G,-109,3.0,10.0,0.0057717403771668,40.279133858255,22.395785,0
User_11,2025-01-01 20:58:17,0.539,0.1756,Flying,Koila,Reckless_Driving,1way,0.0,60,5G,-87,82.0,0.0,0.0055409377545525,40.32231034139429,21.791234978627003,0
User_64,2025-01-01 21:02:02,0.257,0.0146,Driving,Zep,Driving_Under_Influence,1way,1.0,30,4G,-71,67.0,4.0,0.0091472019554378,40.2796972347004,18.872385,0
User_65,2025-01-01 21:08:55,0.578,0.0943,Walking,Koila,9,2way,1.0,20,WiFi,-76,52.0,-10.0,0.049,40.32098828751265,21.790492126040206,0
User_67,2025-01-01 21:36:22,0.557,0.5725,Walking,Ligeris,Speeding,1way,0.0,20,WiFi,-55,62.0,-9.0,0.0054873870860499,40.30639234862393,21.806310583441757,0
User_45,2025-01-01 21:45:38,0.446,0.0585,Walking,Center,Reckless_Driving,4way,1.0,30,3G,-93,49.0,16.0,0.0014150754966418,40.32174971459856,22.98971,0
User_61,2025-01-01 22:01:18,0.261,0.0995,Running,Ligeris,8,2way,1.0,60,5G,-82,73.0,9.0,0.0057271729697465,40.32261237335878,21.791191775601032,0
User_41,2025-01-01 22:55:17,0.251,0.2625,Driving,Zep,Speeding,6way,0.0,80,4G,-109,1.0,4.0,0.005483560009159,40.30622692377462,21.753561366320945,0
User_49,2025-01-01 23:22:49,0.483,0.108,Swimming,Koila,Speeding,4way,1.0,30,5G,-103,10.0,11.0,0.0089519447272354,40.32073740422351,21.791258825989416,0
User_35,2025-01-01 23:36:29,0.379,0.2076,Walking,Ligeris,Reckless_Driving,2way,2.0,60,5G,-89,-13.0,0.0,0.0084707809105002,40.30640657834719,21.805974067994015,0
User_08,2025-01-01 23:50:14,0.325,0.5725,Walking,Center,Speeding,2way,2.0,50,112,-90,40.0,-13.0,0.0019621930482922,40.30694159071411,21.791258825989416,0
User_13,2025-01-01 23:57:39,0.657,0.5725,Walking,Koila,6,2way,1.0,10,3G,-110,28.0,5.0,0.0057271729697465,40.32252376695281,21.789757828933517,0
User_87,2025-01-02 00:00:37,0.374,0.1486,Walking,Zep,Speeding,2way,0.0,30,3G,-108,23.0,2.0,0.033,40.30622692377462,21.753308533901095,0
User_03,2025-01-02 00:21:28,0.381,0.1945,Walking,Spinari,Speeding,2way,1.0,20,3G,Ethernet,19.0,-8.0,0.0039090514565186,40.305105203549,21.806482035225823,0
User_46,2025-01-02 00:39:19,0.621,0.1899,Running,Spinari,Reckless_Driving,2way,1.0,100,4G,Satellite,60.0,-5.0,0.0030676373512849,40.280650401494654,21.754357983818338,0
User_01,2025-01-02 01:28:27,0.618,0.5725,Walking,Zep,Speeding,1way,0.0,60,WiFi,-90,-134.0,-5.0,0.0023281548416471,40.28038815583699,21.751918249857113,0
User_47,2025-01-02 01:33:52,0.636,0.1361,Walking,Ligeris,Reckless_Driving,2way,1.0,80,WiFi,-63,48.0,-3.0,0.0057271729697465,40.30580089483114,21.80840795859486,0
User_32,2025-01-02 01:43:54,0.694,0.3038,Walking,Koila,Speeding,1way,140.0,40,WiFi,-58,62.0,-10.0,0.0026015659105229,40.321045098823674,21.79033626209969,0
User_51,2025-01-02 02:06:16,0.708,0.3489,Driving,Ligeris,Speeding,2way,0.0,Illegal_Parking,WiFi,-61,73.0,-12.0,0.0043549602195225,41.496416,21.808951937756767,0
User_80,2025-01-02 02:57:06,0.508,0.2155,Driving,Ligeris,Speeding,2way,0.0,40,3G,-79,83.0,-16.0,0.0057271729697465,40.32074260481868,21.790862991379687,0
User_73,2025-01-02 03:21:02,0.676,0.3588,Walking,Koila,Speeding,1way,4.0,Lane_Discards,WiFi,-57,27.0,13.0,0.0067410568978481,40.32173630623639,18.262026,0
User_59,2025-01-02 03:24:41,0.696,0.3708,Swimming,Ligeris,Driving_Under_Influence,2way,0.0,90,4G,-98,42.0,0.0,0.0043702719635692,40.32083415893287,21.79122007682328,0
User_63,2025-01-02 03:27:23,0.408,0.2224,Running,Ligeris,Driving_Under_Influence,4way,0.0,60,115,Ethernet,13.0,-4.0,0.0057271729697465,40.30622692377462,21.754353978024017,0
User_16,2025-01-02 03:44:10,0.438,0.1279,Walking,Ligeris,Reckless_Driving,2way,140.0,90,WiFi,-79,-27.0,10.0,0.0047104878335993,40.30620814023574,21.808134894346065,0
User_34,2025-01-02 04:48:17,0.401,0.1846,Running,Spinari,Reckless_Driving,1way,0.0,40,105,-71,56.0,0.0,0.0057271729697465,40.30622692377462,21.79154710612245,0
User_45,2025-01-02 06:18:34,0.508,0.0605,Walking,Zep,7,4way,1.0,40,4G,-117,75.0,-1.0,0.0059696035649153,40.279898587033465,21.753446923472833,0
User_18,2025-01-02 06:27:46,0.271,0.1454,Running,Ligeris,Driving_Under_Influence,1way,160.0,30,3G,-70,60.0,14.0,0.0070713768478032,38.103048,21.807460451022276,0
User_44,2025-01-02 06:43:43,0.332,0.1047,Running,Spinari,Speeding,2way,0.0,30,3G,Satellite,71.0,0.0,0.0056425941452454,40.28033565602404,21.75161219210761,0
User_05,2025-01-02 06:47:34,0.311,0.1568,Walking,Zep,9,1way,1.0,40,3G,-98,86.0,-8.0,0.027,40.27816883300507,21.791258825989416,0
User_68,2025-01-02 07:02:49,0.736,0.3185,Walking,Koila,Speeding,1way,2.0,80,3G,-102,96.0,-23.0,0.009064535092835,40.32275472321392,21.791258825989416,0
User_09,2025-01-02 07:11:20,0.377,0.3808,Driving,Ligeris,Speeding,1way,1.0,10,WiFi,-63,48.0,-9.0,0.0034512448158946,40.30622692377462,21.806298223421233,0
User_74,2025-01-02 07:41:31,0.6,0.5725,Walking,Koila,Driving_Under_Influence,2way,1.0,20,3G,-96,-149.0,0.0,0.0045004264293643,40.32169512845061,21.790951118274354,0
User_86,2025-01-02 07:43:09,0.508,0.5725,Walking,Zep,Reckless_Driving,2way,0.0,130,119,Ethernet,48.0,-13.0,0.0095182787412379,40.27961775544521,21.753082980129054,0
User_82,2025-01-02 07:49:30,0.499,0.3604,Walking,Zep,Speeding,2way,0.0,40,4G,-99,-136.0,2.0,0.0020259091363031,40.28116386567156,21.754308333323777,0
User_99,2025-01-02 08:13:03,0.618,0.2093,Driving,Zep,Speeding,2way,150.0,30,5G,-97,4.0,-8.0,0.0033510533973099,40.27977844333788,21.753822537014383,0
User_60,2025-01-02 09:22:18,0.602,0.3066,Walking,Koila,Driving_Under_Influence,4way,1.0,40,WiFi,-90,100.0,-15.0,0.0065729141066145,41.517109,21.791536766750852,0
User_65,2025-01-02 09:29:11,0.578,0.0953,Driving,Spinari,Speeding,4way,0.0,40,WiFi,Ethernet,89.0,13.0,0.001546208783124,40.30787113280315,21.808156866137125,0
User_06,2025-01-02 09:32:42,0.508,0.3753,Running,Ligeris,Reckless_Driving,2way,1.0,20,3G,-91,11.0,-9.0,0.0055346393037288,40.30481347529597,23.697281,0
User_82,2025-01-02 10:23:40,0.499,0.3614,Running,Ligeris,Driving_Under_Influence,6way,1.0,30,3G,-87,18.0,1.0,0.028,40.30573994850306,21.807491676024004,0
User_31,2025-01-02 10:24:24,0.72,0.2529,Walking,Zep,Speeding,1way,1.0,20,WiFi,-54,12.0,23.0,0.0018586372221287,40.27932490980926,21.754111106353708,0
User_87,2025-01-02 10:35:00,0.508,0.1496,Running,Zep,Driving_Under_Influence,2way,0.0,100,3G,-85,4.0,-11.0,0.0057271729697465,40.27991400035721,22.216399,0
User_54,2025-01-02 10:45:22,0.508,0.1491,Flying,Zep,Speeding,1way,0.0,60,3G,-91,0.0,3.0,0.0097459278211469,40.27880009861486,21.754457762983296,0
User_02,2025-01-02 10:46:57,0.504,0.1878,Walking,Center,Driving_Under_Influence,2way,4.0,80,WiFi,-67,60.0,-12.0,0.0070607860399062,40.30622692377462,21.791691209367148,0
User_81,2025-01-02 10:54:17,0.482,0.5725,Driving,Spinari,Reckless_Driving,1way,1.0,50,5G,-72,7.0,5.0,0.0026452331772028,42.388678,21.75461038537327,0
User_45,2025-01-02 10:54:57,0.508,0.0615,Running,Koila,Speeding,4way,1.0,20,102,-83,48.0,6.0,0.0031152316374102,40.322140328139,21.79125350162415,0
User_62,2025-01-02 12:09:30,0.346,0.2553,Running,Ligeris,Driving_Under_Influence,2way,1.0,30,4G,-93,17.0,9.0,0.00379005717063,40.3077418693794,22.650437,0
User_41,2025-01-02 12:53:33,0.251,0.2635,Running,Zep,6,2way,1.0,40,5G,-113,-48.0,7.0,0.0094573646993925,40.279031476576066,21.752281136437027,0
User_40,2025-01-02 13:05:05,0.498,0.2587,Driving,Zep,Driving_Under_Influence,2way,1.0,10,3G,-73,57.0,0.0,0.04,40.30622692377462,21.751628362271745,0
User_48,2025-01-02 13:25:32,0.611,0.5725,Driving,Zep,Driving_Under_Influence,5way,0.0,40,3G,Ethernet,7.0,-9.0,0.0064485861858817,40.27923105353063,21.752754712868686,0
User_65,2025-01-02 13:28:36,0.578,0.0963,Walking,Center,Speeding,4way,0.0,20,5G,-91,52.0,-1.0,0.0084842417858131,40.32241724741333,21.793362938402,0
User_90,2025-01-02 13:32:44,0.522,0.0684,Walking,Zep,Driving_Under_Influence,1way,2.0,20,3G,Ethernet,9.0,-16.0,0.0019833501519918,40.279533341939974,21.752311297865603,0
User_39,2025-01-02 13:52:53,0.685,0.5725,Driving,Koila,9,2way,4.0,30,3G,-108,2.0,0.0,0.0098252052690927,40.32289341706118,21.791142279837207,0
User_12,2025-01-02 14:02:49,0.251,0.0237,Walking,Zep,Speeding,2way,1.0,50,3G,-83,14.0,-21.0,0.0068419569275997,40.280292353113985,21.75335835567534,0
User_04,2025-01-02 14:05:03,0.295,0.0639,Driving,Koila,Speeding,1way,1.0,90,3G,-92,48.0,-3.0,0.0039811176156137,40.32263120296972,18.165935,0
User_95,2025-01-02 14:10:35,0.739,0.0913,Walking,Koila,Reckless_Driving,1way,1.0,40,3G,Ethernet,-39.0,0.0,0.0082410386183227,40.32213081826299,21.79128364422712,0
User_86,2025-01-02 14:14:26,0.63,0.2713,Flying,Zep,Speeding,1way,0.0,40,WiFi,-51,59.0,-16.0,0.0083267407303289,38.132075,21.75486945632404,0
User_52,2025-01-02 16:12:02,0.399,0.5725,Walking,Ligeris,Driving_Under_Influence,2way,0.0,60,WiFi,-64,52.0,0.0,0.0042338152721241,40.30622692377462,21.7550175663741,0
User_38,2025-01-02 16:20:09,0.448,0.1692,Driving,Spinari,Driving_Under_Influence,1way,0.0,50,3G,-67,68.0,2.0,0.0079478611479107,40.30622692377462,21.751833549053497,0
User_66,2025-01-02 16:54:57,0.325,0.3887,Walking,Ligeris,Speeding,2way,140.0,10,4G,-108,40.0,-5.0,0.0093888035414077,41.550755,21.807085421503288,0
User_39,2025-01-02 17:17:59,0.685,0.2648,Flying,Ligeris,Speeding,1way,1.0,30,106,-119,48.0,0.0,0.0084204300999354,40.30542975303522,21.80886631199216,0
User_59,2025-01-02 17:35:39,0.508,0.3718,Walking,Koila,Speeding,2way,1.0,40,WiFi,Ethernet,29.0,13.0,0.027,40.32069462922053,21.791941278951615,0
User_13,2025-01-02 17:44:05,0.657,0.1359,Walking,Spinari,Reckless_Driving,2way,1.0,50,5G,Ethernet,89.0,3.0,0.0079619711226918,40.27913995864534,21.753928139166167,0
User_81,2025-01-02 18:09:26,0.508,0.2514,Running,Spinari,Driving_Under_Influence,2way,1.0,40,106,-81,36.0,-15.0,0.0083450479711607,40.30619067014801,21.808372132758024,0
User_15,2025-01-02 18:24:21,0.585,0.0354,Running,Koila,Speeding,1way,0.0,60,5G,-119,48.0,-1.0,0.0011498803802154,40.30622692377462,23.574671,0
User_25,2025-01-02 18:25:27,0.627,0.0613,Driving,Koila,Speeding,1way,1.0,70,3G,-93,84.0,-4.0,0.046,40.32301485068323,21.791258825989416,0
User_17,2025-01-02 18:43:08,0.383,0.0282,Running,Ligeris,Driving_Under_Influence,2way,1.0,30,5G,-118,39.0,-16.0,0.0066254226975708,40.30677283409166,21.805403354543735,0
User_14,2025-01-02 19:23:39,0.508,0.0197,Running,Koila,Reckless_Driving,2way,140.0,40,WiFi,-72,-128.0,-5.0,0.0013101282478699,40.322442072226266,21.793242125870755,0
User_60,2025-01-02 20:12:13,0.602,0.3076,Walking,Ligeris,Speeding,2way,1.0,40,3G,-102,85.0,13.0,0.0099261321649853,40.279551290573565,23.305571,0
User_85,2025-01-02 20:18:58,0.572,0.3992,Driving,Koila,Reckless_Driving,6way,0.0,80,3G,Ethernet,7.0,0.0,0.0093802431364455,40.321102475797225,21.790942235715065,0
User_76,2025-01-02 20:45:37,0.349,0.3766,Running,Ligeris,9,2way,0.0,40,3G,-79,48.0,0.0,0.0058664371504305,40.30604992746034,21.806950644028184,0
User_74,2025-01-02 20:56:18,0.6,0.0115,Running,Koila,Driving_Under_Influence,2way,0.0,30,102,-73,84.0,13.0,0.0023303386650332,40.32088983842669,21.78970700681032,0
User_80,2025-01-02 20:56:33,0.313,0.2165,Running,Ligeris,Speeding,2way,0.0,10,3G,-56,-49.0,7.0,0.007520093593641,40.32266841766585,21.79133192661242,0
User_69,2025-01-02 21:58:49,0.289,0.1536,Running,Zep,Speeding,1way,1.0,40,3G,-63,87.0,15.0,0.0089109933792092,40.30622692377462,21.752649395377876,0
User_30,2025-01-02 22:01:26,0.577,0.2705,Walking,Ligeris,9,2way,1.0,60,3G,-75,95.0,14.0,0.0051321565323111,40.30605364551538,21.807092779595376,0
User_66,2025-01-02 22:22:53,0.325,0.5725,Walking,Koila,Reckless_Driving,1way,2.0,40,102,-85,96.0,16.0,0.0043085474751258,40.32221545643482,21.790696153517818,0
User_28,2025-01-02 22:25:44,0.561,0.1055,Driving,Ligeris,Speeding,4way,1.0,90,102,-81,48.0,-8.0,0.0019149231315292,40.30550079805145,21.80684008889296,0
User_76,2025-01-02 22:45:30,0.349,0.5725,Driving,Center,Speeding,2way,1.0,40,5G,-83,15.0,-11.0,0.0047795218326701,40.278472179876275,22.110309,0
User_64,2025-01-02 22:54:04,0.257,0.0166,Walking,Koila,Speeding,2way,0.0,50,110,Ethernet,83.0,14.0,0.0030075141491318,40.30622692377462,21.791490218898893,0
User_85,2025-01-02 23:26:24,0.572,0.4002,Walking,Ligeris,Speeding,5way,0.0,20,4G,-100,95.0,20.0,0.0086920324873805,40.30606640507954,21.80803298272552,0
User_38,2025-01-02 23:31:58,0.448,0.1702,Walking,Center,Speeding,2way,0.0,40,WiFi,Ethernet,45.0,19.0,0.0061131516218391,40.280174251956815,21.791258825989416,0
User_84,2025-01-02 23:42:35,0.689,0.1806,Running,Koila,Speeding,1way,2.0,50,4G,Ethernet,45.0,-2.0,0.0030594148969146,40.30622692377462,17.175993,0
User_06,2025-01-02 23:50:03,0.614,0.3763,Running,Ligeris,Driving_Under_Influence,2way,0.0,20,5G,-95,97.0,20.0,0.0080201860053558,40.27833919435742,21.752978842112466,0
User_80,2025-01-03 00:15:21,0.313,0.2175,Driving,Koila,Speeding,2way,2.0,50,3G,-52,91.0,14.0,0.0057271729697465,37.395126,21.791130143465356,0
User_50,2025-01-03 00:28:08,0.508,0.3317,Running,Koila,9,1way,1.0,40,5G,Ethernet,48.0,-4.0,0.0029006122029074,40.32203021828085,21.791821817532743,0
User_60,2025-01-03 00:51:10,0.602,0.5725,Walking,Koila,Driving_Under_Influence,4way,140.0,50,WiFi,-86,64.0,-2.0,0.0060057384771643,40.32293340053007,21.79203495561072,0
User_98,2025-01-03 00:52:49,0.553,0.2499,Flying,Ligeris,Driving_Under_Influence,4way,2.0,20,WiFi,Ethernet,39.0,8.0,0.0076446541819708,40.32232393155662,21.790934146346665,0
User_51,2025-01-03 01:04:55,0.508,0.3509,Walking,Koila,Driving_Under_Influence,2way,1.0,Harassing_Driver,WiFi,-74,-136.0,4.0,0.0032597233822685,40.32143454177354,21.793159533030764,0
User_19,2025-01-03 02:47:46,0.384,0.3433,Driving,Spinari,Reckless_Driving,2way,1.0,40,113,-59,24.0,7.0,0.0018460980382359,40.27945774585419,21.753018532410316,0
User_67,2025-01-03 02:52:42,0.557,0.1866,Driving,Zep,Reckless_Driving,2way,2.0,40,5G,Ethernet,5.0,0.0,0.0043739319429911,42.570737,21.791258825989416,0
User_52,2025-01-03 03:15:08,0.399,0.5725,Running,Koila,Driving_Under_Influence,1way,0.0,40,103,-94,20.0,-6.0,0.0022746920966603,40.323548945249,21.791258825989416,0
User_73,2025-01-03 03:15:36,0.676,0.3608,Driving,Zep,7,4way,0.0,10,102,-80,35.0,0.0,0.0093583622358263,40.27965760276943,21.753786819858387,0
User_87,2025-01-03 03:30:27,0.374,0.1516,Driving,Koila,Speeding,2way,0.0,110,3G,Ethernet,5.0,-1.0,0.026,40.32204318286489,21.791258825989416,0
User_54,2025-01-03 03:48:24,0.508,0.1511,Driving,Zep,Driving_Under_Influence,2way,0.0,50,WiFi,-73,65.0,4.0,0.0057271729697465,37.187597,21.752671483061956,0
User_76,2025-01-03 03:59:05,0.349,0.3786,Walking,Ligeris,7,2way,5.0,40,4G,-80,37.0,10.0,0.0014005654535524,40.30630669169767,21.80770434100669,0
User_17,2025-01-03 04:15:51,0.383,0.0302,Driving,Spinari,Speeding,1way,4.0,40,4G,Ethernet,28.0,-10.0,0.046,40.30556093228275,21.808411310423782,0
User_86,2025-01-03 04:34:19,0.63,0.2723,Walking,Koila,Driving_Under_Influence,2way,160.0,40,3G,Ethernet,3.0,-6.0,0.0010943998563074,40.32192337841155,21.792574210021904,0
